x,bps
0.010000,0.000000
0.013614,0.000000
0.019034,0.000000
0.024454,0.000000
0.030778,0.000000
0.037101,0.000000
0.045232,0.000000
0.053362,0.000000
0.061493,0.000000
0.069623,0.000000
0.077754,0.000001
0.085884,0.000001
0.094014,0.000002
0.102145,0.000003
0.110275,0.000004
0.118406,0.000006
0.126536,0.000009
0.134666,0.000012
0.142797,0.000016
0.150927,0.000021
0.159058,0.000027
0.167188,0.000034
0.175319,0.000044
0.183449,0.000055
0.191579,0.000068
0.199710,0.000083
0.207840,0.000102
0.215971,0.000123
0.224101,0.000148
0.232232,0.000176
0.240362,0.000209
0.248492,0.000247
0.256623,0.000290
0.264753,0.000338
0.272884,0.000393
0.281014,0.000454
0.289145,0.000523
0.297275,0.000600
0.305405,0.000686
0.313536,0.000781
0.321666,0.000886
0.329797,0.001002
0.337927,0.001130
0.346057,0.001271
0.354188,0.001425
0.362318,0.001593
0.370449,0.001777
0.378579,0.001977
0.386710,0.002195
0.394840,0.002431
0.402970,0.002687
0.411101,0.002963
0.419231,0.003261
0.427362,0.003582
0.435492,0.003928
0.443623,0.004299
0.451753,0.004698
0.459883,0.005124
0.468014,0.005581
0.476144,0.006069
0.484275,0.006589
0.492405,0.007144
0.500536,0.007735
0.508666,0.008363
0.516796,0.009031
0.524927,0.009739
0.533057,0.010489
0.541188,0.011284
0.549318,0.012125
0.557448,0.013014
0.565579,0.013953
0.573709,0.014943
0.581840,0.015986
0.589970,0.017086
0.598101,0.018242
0.606231,0.019459
0.614361,0.020736
0.622492,0.022078
0.630622,0.023485
0.638753,0.024960
0.646883,0.026505
0.655014,0.028123
0.663144,0.029815
0.671274,0.031584
0.679405,0.033431
0.687535,0.035360
0.695666,0.037373
0.703796,0.039471
0.711927,0.041658
0.720057,0.043936
0.728187,0.046306
0.736318,0.048772
0.744448,0.051336
0.752579,0.054000
0.760709,0.056767
0.768839,0.059639
0.776970,0.062618
0.785100,0.065708
0.793231,0.068910
0.801361,0.072228
0.809492,0.075663
0.817622,0.079217
0.823946,0.082067
0.830269,0.084991
0.835690,0.087559
0.841110,0.090184
0.846530,0.092866
0.851950,0.095606
0.857371,0.098406
0.862791,0.101265
0.868211,0.104185
0.873632,0.107167
0.879052,0.110210
0.884472,0.113316
0.889892,0.116485
0.895313,0.119718
0.900733,0.123017
0.906153,0.126380
0.911574,0.129811
0.916994,0.133308
0.922414,0.136872
0.927834,0.140505
0.933255,0.144207
0.938675,0.147979
0.944095,0.151821
0.949516,0.155734
0.954936,0.159719
0.960356,0.163777
0.965776,0.167907
0.971197,0.172111
0.976617,0.176389
0.982037,0.180743
0.987458,0.185172
0.992878,0.189677
0.998298,0.194259
1.003718,0.198918
1.009139,0.203656
1.014559,0.208472
1.019979,0.213367
1.025399,0.218342
1.030820,0.223398
1.036240,0.228534
1.041660,0.233752
1.047081,0.239052
1.052501,0.244434
1.057921,0.249900
1.063341,0.255449
1.068762,0.261082
1.074182,0.266800
1.079602,0.272602
1.085023,0.278491
1.090443,0.284465
1.095863,0.290525
1.101283,0.296673
1.106704,0.302907
1.112124,0.309229
1.117544,0.315640
1.122965,0.322139
1.128385,0.328726
1.133805,0.335403
1.139225,0.342169
1.144646,0.349025
1.150066,0.355972
1.155486,0.363008
1.160907,0.370136
1.166327,0.377354
1.171747,0.384664
1.177167,0.392066
1.182588,0.399559
1.188008,0.407144
1.193428,0.414821
1.198849,0.422591
1.204269,0.430454
1.209689,0.438409
1.215109,0.446456
1.220530,0.454597
1.225950,0.462831
1.231370,0.471158
1.236790,0.479579
1.242211,0.488092
1.247631,0.496699
1.253051,0.505400
1.258472,0.514194
1.263892,0.523081
1.269312,0.532061
1.274732,0.541135
1.280153,0.550302
1.285573,0.559562
1.290993,0.568915
1.296414,0.578361
1.301834,0.587900
1.307254,0.597532
1.312674,0.607255
1.318095,0.617072
1.323515,0.626980
1.328935,0.636980
1.334356,0.647071
1.339776,0.657254
1.345196,0.667528
1.350616,0.677893
1.356037,0.688348
1.361457,0.698893
1.366877,0.709527
1.372298,0.720251
1.379525,0.734687
1.386752,0.749281
1.392172,0.760328
1.397592,0.771463
1.403012,0.782684
1.408433,0.793991
1.413853,0.805384
1.419273,0.816862
1.424694,0.828424
1.430114,0.840070
1.435534,0.851800
1.440954,0.863611
1.446375,0.875505
1.451795,0.887480
1.457215,0.899535
1.462636,0.911671
1.468056,0.923885
1.473476,0.936177
1.478896,0.948547
1.484317,0.960993
1.489737,0.973515
1.495157,0.986112
1.500578,0.998783
1.505998,1.011527
1.511418,1.024344
1.516838,1.037232
1.522259,1.050189
1.527679,1.063217
1.533099,1.076312
1.538520,1.089475
1.543940,1.102704
1.549360,1.115999
1.554780,1.129357
1.560201,1.142778
1.565621,1.156262
1.571041,1.169806
1.576461,1.183409
1.581882,1.197071
1.587302,1.210790
1.592722,1.224565
1.598143,1.238395
1.603563,1.252278
1.608983,1.266213
1.614403,1.280199
1.619824,1.294235
1.625244,1.308318
1.630664,1.322449
1.636085,1.336625
1.641505,1.350845
1.646925,1.365108
1.652345,1.379411
1.657766,1.393755
1.663186,1.408137
1.668606,1.422555
1.674027,1.437009
1.679447,1.451496
1.684867,1.466016
1.690287,1.480567
1.695708,1.495146
1.701128,1.509753
1.706548,1.524386
1.711969,1.539043
1.717389,1.553722
1.722809,1.568423
1.728229,1.583143
1.733650,1.597880
1.739070,1.612634
1.744490,1.627401
1.749911,1.642181
1.755331,1.656972
1.760751,1.671772
1.766171,1.686579
1.771592,1.701391
1.777012,1.716207
1.782432,1.731025
1.787852,1.745843
1.793273,1.760659
1.798693,1.775472
1.804113,1.790279
1.809534,1.805079
1.814954,1.819869
1.820374,1.834648
1.825794,1.849415
1.831215,1.864166
1.836635,1.878901
1.842055,1.893617
1.847476,1.908312
1.852896,1.922985
1.858316,1.937634
1.863736,1.952256
1.869157,1.966849
1.874577,1.981412
1.879997,1.995943
1.885418,2.010440
1.890838,2.024901
1.896258,2.039323
1.901678,2.053705
1.907099,2.068045
1.912519,2.082341
1.917939,2.096591
1.923360,2.110792
1.928780,2.124944
1.932393,2.134349
1.936007,2.143731
1.938717,2.150752
1.941427,2.157758
1.944137,2.164751
1.946847,2.171729
1.949558,2.178692
1.952268,2.185640
1.954978,2.192574
1.957688,2.199491
1.960398,2.206393
1.963108,2.213280
1.965818,2.220150
