x,B,f,A0,Atheta,A0`, energy
257.000000,-1.000000,0.000000,515.277823,-33024.500000,0.000000,0.500000
257.033591,-1.000000,0.000000,515.277823,-33033.133502,0.000000,0.500000
257.067182,-1.000000,0.000000,515.277823,-33041.768133,0.000000,0.500000
257.088613,-1.000000,0.000000,515.277823,-33047.277484,0.000000,0.500000
257.110044,-1.000000,0.000000,515.277823,-33052.787295,0.000000,0.500000
257.123455,-1.000000,0.000000,515.277823,-33056.235664,0.000000,0.500000
257.136867,-1.000000,0.000000,515.277823,-33059.684212,0.000000,0.500000
257.146860,-1.000000,0.000000,515.277823,-33062.253765,0.000000,0.500000
257.156853,-1.000000,0.000000,515.277823,-33064.823417,0.000000,0.500000
257.163681,-1.000000,0.000000,515.277823,-33066.579349,0.000000,0.500000
257.170509,-1.000000,0.000000,515.277823,-33068.335328,0.000000,0.500000
257.177105,-1.000000,0.000000,515.277823,-33070.031744,0.000000,0.500000
257.183702,-1.000000,0.000000,515.277823,-33071.728202,0.000000,0.500000
257.190298,-1.000000,0.000000,515.277823,-33073.424705,0.000000,0.500000
257.196894,-1.000000,0.000000,515.277823,-33075.121251,0.000000,0.500000
257.203094,-1.000000,0.000000,515.277823,-33076.715873,0.000000,0.500000
257.209294,-1.000000,0.000000,515.277823,-33078.310533,0.000000,0.500000
257.212596,-1.000000,0.000000,515.277823,-33079.159681,0.000000,0.500000
257.215897,-1.000000,0.000000,515.277823,-33080.008839,0.000000,0.500000
257.219195,-1.000000,0.000000,515.277823,-33080.857191,0.000000,0.500000
257.222493,-1.000000,0.000000,515.277823,-33081.705554,0.000000,0.500000
257.225792,-1.000000,0.000000,515.277823,-33082.553927,0.000000,0.500000
257.229090,-1.000000,0.000000,515.277823,-33083.402312,0.000000,0.500000
257.232388,-1.000000,0.000000,515.277823,-33084.250707,0.000000,0.500000
257.235686,-1.000000,0.000000,515.277823,-33085.099114,0.000000,0.500000
257.238984,-1.000000,0.000000,515.277823,-33085.947531,0.000000,0.500000
257.242283,-1.000000,0.000000,515.277823,-33086.795959,0.000000,0.500000
257.245581,-1.000000,0.000000,515.277823,-33087.644398,0.000000,0.500000
