x,bps
4.000000,0.000000
4.001085,0.000000
4.002169,0.000000
4.002983,0.000000
4.003796,0.000000
4.004610,0.000000
4.005423,0.000000
4.006372,0.000000
4.007321,0.000000
4.008541,0.000000
4.009761,0.000000
4.010575,0.000000
4.011388,0.000000
4.012202,0.000000
4.013015,0.000000
4.013829,0.000000
4.014642,0.000000
4.015456,0.000000
4.016269,0.000000
4.017082,0.000000
4.017896,0.000000
4.018709,0.000000
4.019523,0.000000
4.020336,0.000000
4.021150,0.000000
4.021963,0.000000
4.022777,0.000000
4.023590,0.000000
4.024403,0.000000
4.025217,0.000000
4.026030,0.000000
4.026844,0.000000
4.027657,0.000000
4.028471,0.000000
4.029284,0.000000
4.030098,0.000000
4.030911,0.000000
4.031725,0.000000
4.032538,0.000000
4.033351,0.000000
4.034165,0.000000
4.034978,0.000000
4.035792,0.000000
4.036605,0.000000
4.037419,0.000000
4.038232,0.000000
4.039046,0.000000
4.039859,0.000000
4.040672,0.000000
4.041486,0.000000
4.042299,0.000000
4.043113,0.000000
4.043926,0.000000
4.044740,0.000000
4.045553,0.000000
4.046367,0.000000
4.047180,0.000000
4.047993,0.000000
4.048807,0.000000
4.049620,0.000000
4.050434,0.000000
4.051247,0.000000
4.052061,0.000000
4.052874,0.000000
4.053688,0.000000
4.054501,0.000000
4.055315,0.000000
4.056128,0.000000
4.056941,0.000000
4.057755,0.000000
4.058568,0.000000
4.059382,0.000000
4.060195,0.000000
4.061009,0.000000
4.061822,0.000000
4.062636,0.000000
4.063449,0.000000
4.064262,0.000000
4.065076,0.000000
4.065889,0.000000
4.066703,0.000000
4.067516,0.000000
4.068330,0.000000
4.069143,0.000000
4.069957,0.000000
4.070770,0.000000
4.071584,0.000000
4.072397,0.000000
4.073210,0.000000
4.074024,0.000000
4.074837,0.000000
4.075651,0.000000
4.076464,0.000000
4.077278,0.000000
4.078091,0.000000
4.078905,0.000000
4.079718,0.000000
4.080531,0.000000
4.081345,0.000000
4.082158,0.000000
4.082972,0.000000
4.083785,0.000000
4.084599,0.000000
4.085412,0.000000
4.086226,0.000000
4.087039,0.000000
4.087852,0.000000
