x,B,f,A0,Atheta,A0`, energy
0.010000,-0.497751,0.000000,0.814830,-0.000025,-0.000148,6.343125
0.011355,-0.497975,0.003080,0.814830,-0.000032,-0.000501,5.178871
0.012710,-0.499370,0.005853,0.814829,-0.000040,-0.001971,4.540939
0.015420,-0.499821,0.010799,0.814822,-0.000059,-0.005113,3.937905
0.020841,-0.499659,0.019384,0.814787,-0.000108,-0.008972,3.574680
0.026261,-0.499327,0.027128,0.814725,-0.000172,-0.013969,3.480218
0.031681,-0.498818,0.034461,0.814636,-0.000251,-0.019850,3.446658
0.039812,-0.498139,0.045054,0.814456,-0.000396,-0.025459,3.427066
0.047942,-0.496971,0.055377,0.814222,-0.000573,-0.033556,3.418324
0.060138,-0.495412,0.070584,0.813774,-0.000900,-0.041423,3.410016
0.072333,-0.493302,0.085596,0.813212,-0.001300,-0.050688,3.402784
0.084529,-0.490801,0.100484,0.812538,-0.001770,-0.059815,3.395117
0.096725,-0.487914,0.115280,0.811753,-0.002311,-0.068843,3.386599
0.108920,-0.484652,0.130000,0.810858,-0.002921,-0.077795,3.377096
0.121116,-0.481020,0.144652,0.809855,-0.003598,-0.086681,3.366562
0.133311,-0.477024,0.159238,0.808744,-0.004342,-0.095507,3.354989
0.145507,-0.472086,0.173761,0.807526,-0.005149,-0.105727,3.342382
0.161768,-0.466287,0.193022,0.805735,-0.006322,-0.115868,3.323982
0.178029,-0.457927,0.212164,0.803757,-0.007601,-0.130211,3.303807
0.202420,-0.447719,0.240639,0.800442,-0.009706,-0.144380,3.270313
0.226811,-0.434946,0.268807,0.796714,-0.012016,-0.161154,3.233114
0.251203,-0.421000,0.296642,0.792581,-0.014512,-0.177639,3.192408
0.275594,-0.405962,0.324118,0.788049,-0.017169,-0.193808,3.148408
0.299985,-0.389922,0.351210,0.783126,-0.019963,-0.209633,3.101337
0.324376,-0.372969,0.377892,0.777822,-0.022868,-0.225085,3.051427
0.348768,-0.355198,0.404141,0.772146,-0.025857,-0.240136,2.998913
0.373159,-0.336707,0.429935,0.766108,-0.028903,-0.254757,2.944036
0.397550,-0.317593,0.455252,0.759718,-0.031978,-0.268919,2.887036
0.421941,-0.297954,0.480074,0.752989,-0.035054,-0.282595,2.828153
0.446333,-0.277890,0.504382,0.745933,-0.038103,-0.295760,2.767622
0.470724,-0.257497,0.528161,0.738561,-0.041096,-0.308387,2.705675
0.495115,-0.236870,0.551397,0.730889,-0.044007,-0.320453,2.642537
0.519507,-0.216101,0.574078,0.722929,-0.046809,-0.331938,2.578425
0.543898,-0.195281,0.596192,0.714696,-0.049475,-0.342820,2.513550
0.568289,-0.174494,0.617732,0.706205,-0.051981,-0.353085,2.448111
0.592680,-0.153822,0.638689,0.697472,-0.054304,-0.362715,2.382299
0.617072,-0.133341,0.659059,0.688511,-0.056420,-0.371699,2.316294
0.641463,-0.113123,0.678837,0.679339,-0.058309,-0.380028,2.250266
0.665854,-0.093234,0.698020,0.669972,-0.059952,-0.387694,2.184374
