x,bps
0.010000,0.010024
0.011355,0.006847
0.012710,0.004882
0.014065,0.003603
0.015420,0.002734
0.020841,0.001107
0.026261,0.000553
0.031681,0.000314
0.042522,0.000125
0.053362,0.000061
0.069623,0.000022
0.085884,0.000009
0.107565,-0.000002
0.134666,-0.000010
0.161768,-0.000016
0.186159,-0.000021
0.210550,-0.000029
0.234942,-0.000039
0.259333,-0.000051
0.271529,-0.000058
0.283724,-0.000065
0.295920,-0.000074
0.308116,-0.000083
0.320311,-0.000093
0.332507,-0.000104
0.344702,-0.000115
0.356898,-0.000128
0.369094,-0.000141
0.381289,-0.000155
0.393485,-0.000170
0.405681,-0.000186
0.417876,-0.000203
0.430072,-0.000221
0.442267,-0.000240
0.454463,-0.000260
0.466659,-0.000281
0.478854,-0.000303
0.491050,-0.000326
0.503246,-0.000351
0.515441,-0.000376
0.527637,-0.000403
0.539833,-0.000431
0.552028,-0.000460
0.564224,-0.000490
0.576419,-0.000521
0.588615,-0.000554
0.600811,-0.000587
0.613006,-0.000623
0.625202,-0.000659
0.637398,-0.000696
0.649593,-0.000735
0.661789,-0.000775
0.673985,-0.000817
0.686180,-0.000859
0.698376,-0.000903
0.710571,-0.000948
0.722767,-0.000995
0.734963,-0.001043
0.747158,-0.001092
0.759354,-0.001142
0.771550,-0.001193
0.783745,-0.001246
0.795941,-0.001300
0.808137,-0.001355
0.820332,-0.001411
0.832528,-0.001469
0.844723,-0.001528
0.856919,-0.001587
0.869115,-0.001648
0.881310,-0.001710
0.893506,-0.001773
0.905702,-0.001837
0.917897,-0.001902
0.930093,-0.001969
0.942289,-0.002035
0.954484,-0.002103
0.966680,-0.002172
0.978875,-0.002242
0.991071,-0.002312
1.003267,-0.002383
1.015462,-0.002455
1.027658,-0.002527
1.039854,-0.002600
1.052049,-0.002673
1.064245,-0.002747
1.076440,-0.002822
1.088636,-0.002897
1.100832,-0.002972
1.113027,-0.003047
1.125223,-0.003123
1.137419,-0.003199
1.149614,-0.003275
1.161810,-0.003351
1.174006,-0.003427
1.186201,-0.003503
1.198397,-0.003578
1.210592,-0.003654
1.222788,-0.003729
1.234984,-0.003804
1.247179,-0.003878
1.259375,-0.003952
1.271571,-0.004026
1.283766,-0.004099
1.295962,-0.004171
1.308158,-0.004242
1.320353,-0.004313
1.332549,-0.004383
1.344744,-0.004452
1.356940,-0.004520
1.369136,-0.004586
1.381331,-0.004652
1.393527,-0.004716
1.405723,-0.004780
1.417918,-0.004841
1.430114,-0.004902
1.440051,-0.004950
1.449988,-0.004997
1.459022,-0.005039
1.468056,-0.005080
1.480251,-0.005135
1.492447,-0.005187
1.504643,-0.005238
1.516838,-0.005287
1.529034,-0.005334
1.541230,-0.005379
1.553425,-0.005422
1.565621,-0.005463
1.577817,-0.005502
1.590012,-0.005540
1.602208,-0.005575
1.614403,-0.005607
1.626599,-0.005638
1.638795,-0.005666
1.650990,-0.005693
1.663186,-0.005716
1.675382,-0.005738
1.687577,-0.005757
1.699773,-0.005774
1.711969,-0.005788
1.724164,-0.005800
1.736360,-0.005810
1.748555,-0.005817
1.760751,-0.005821
1.772947,-0.005824
1.785142,-0.005823
1.797338,-0.005820
1.809534,-0.005815
1.821729,-0.005807
1.833925,-0.005797
1.846121,-0.005784
1.858316,-0.005769
1.870512,-0.005751
1.882707,-0.005731
1.894903,-0.005708
1.907099,-0.005683
1.919294,-0.005655
1.931490,-0.005625
1.943686,-0.005593
1.955881,-0.005558
1.968077,-0.005521
1.980273,-0.005481
1.992468,-0.005440
2.004664,-0.005396
2.016859,-0.005349
2.029055,-0.005301
2.041251,-0.005250
2.053446,-0.005198
2.065642,-0.005143
2.077838,-0.005086
2.090033,-0.005027
2.102229,-0.004966
2.114424,-0.004903
2.126620,-0.004838
2.138816,-0.004772
2.151011,-0.004703
2.163207,-0.004633
2.175403,-0.004561
2.187598,-0.004488
2.199794,-0.004412
2.211990,-0.004336
2.224185,-0.004257
2.236381,-0.004178
2.248576,-0.004097
2.260772,-0.004014
2.272968,-0.003930
2.285163,-0.003845
2.297359,-0.003759
2.309555,-0.003672
2.321750,-0.003583
2.333946,-0.003494
2.346142,-0.003403
2.358337,-0.003312
2.370533,-0.003219
2.382728,-0.003126
2.394924,-0.003032
2.407120,-0.002938
2.419315,-0.002842
2.431511,-0.002746
2.443707,-0.002650
2.455902,-0.002553
2.468098,-0.002455
2.480294,-0.002357
2.492489,-0.002259
2.504685,-0.002161
2.516880,-0.002062
2.529076,-0.001963
2.541272,-0.001864
2.553467,-0.001765
2.565663,-0.001665
2.577859,-0.001566
2.590054,-0.001467
2.602250,-0.001367
2.614445,-0.001268
2.625738,-0.001177
2.637030,-0.001085
2.645160,-0.001020
2.653291,-0.000954
2.661421,-0.000888
2.669552,-0.000823
2.677682,-0.000758
2.685813,-0.000693
2.693943,-0.000628
2.702073,-0.000564
2.710204,-0.000499
2.718334,-0.000435
2.726465,-0.000371
2.734595,-0.000307
2.742726,-0.000244
2.750856,-0.000180
2.758986,-0.000117
2.767117,-0.000055
2.775247,0.000008
2.783378,0.000070
2.791508,0.000132
2.799638,0.000193
2.807769,0.000255
2.815899,0.000316
2.824030,0.000376
2.832160,0.000436
2.840291,0.000496
2.848421,0.000556
2.856551,0.000615
2.864682,0.000674
2.872812,0.000732
2.880943,0.000790
2.889073,0.000848
2.897204,0.000905
2.905334,0.000962
2.913464,0.001018
2.921595,0.001074
2.929725,0.001130
2.937856,0.001185
2.945986,0.001240
2.954117,0.001294
2.962247,0.001348
2.970377,0.001401
2.978508,0.001454
2.986638,0.001506
2.994769,0.001558
3.002899,0.001610
3.011029,0.001661
3.019160,0.001712
3.027290,0.001762
3.035421,0.001811
3.043551,0.001860
3.051682,0.001909
3.059812,0.001957
3.067942,0.002005
