x,B,f,A0,Atheta,A0`, energy, f`
0.013591,-1.000000,0.000000,-0.271893,-0.000092,0.000000,0.500000,0.000000
0.013614,-1.000000,0.000000,-0.271893,-0.000093,0.000000,0.500000,0.000000
0.013636,-1.000000,0.000000,-0.271893,-0.000093,0.000000,0.500000,0.000000
0.013658,-1.000000,0.000000,-0.271893,-0.000093,0.000000,0.500000,0.000000
0.013680,-1.000000,0.000000,-0.271893,-0.000094,0.000000,0.500000,0.000000
0.013703,-1.000000,0.000000,-0.271893,-0.000094,0.000000,0.500000,0.000000
0.013725,-1.000000,0.000000,-0.271893,-0.000094,0.000000,0.500000,0.000000
0.013747,-1.000000,0.000000,-0.271893,-0.000094,0.000000,0.500000,0.000000
0.013770,-1.000000,0.000000,-0.271893,-0.000095,0.000000,0.500000,0.000000
0.013792,-1.000000,0.000000,-0.271893,-0.000095,0.000000,0.500000,0.000000
0.013814,-1.000000,0.000000,-0.271893,-0.000095,0.000000,0.500000,0.000000
0.013837,-1.000000,0.000000,-0.271893,-0.000096,0.000000,0.500000,0.000000
0.013859,-1.000000,0.000000,-0.271893,-0.000096,0.000000,0.500000,0.000000
0.013881,-1.000000,0.000000,-0.271893,-0.000096,0.000000,0.500000,0.000000
0.013903,-1.000000,0.000000,-0.271893,-0.000097,0.000000,0.500000,0.000000
0.013926,-1.000000,0.000000,-0.271893,-0.000097,0.000000,0.500000,0.000000
0.013948,-1.000000,0.000000,-0.271893,-0.000097,0.000000,0.500000,0.000000
0.013970,-1.000000,0.000000,-0.271893,-0.000098,0.000000,0.500000,0.000000
0.013993,-1.000000,0.000000,-0.271893,-0.000098,0.000000,0.500000,0.000000
0.014015,-1.000000,0.000000,-0.271893,-0.000098,0.000000,0.500000,0.000000
0.014037,-1.000000,0.000000,-0.271893,-0.000099,0.000000,0.500000,0.000000
0.014060,-1.000000,0.000000,-0.271893,-0.000099,0.000000,0.500000,0.000000
0.014082,-1.000000,0.000000,-0.271893,-0.000099,0.000000,0.500000,0.000000
0.014104,-1.000000,0.000000,-0.271893,-0.000099,0.000000,0.500000,0.000000
0.014127,-1.000000,0.000000,-0.271893,-0.000100,0.000000,0.500000,0.000000
0.014149,-1.000000,0.000000,-0.271893,-0.000100,0.000000,0.500000,0.000000
0.014182,-1.000000,0.000000,-0.271893,-0.000101,0.000000,0.500000,0.000000
0.014216,-1.000000,0.000000,-0.271893,-0.000101,0.000000,0.500000,0.000000
0.014249,-1.000000,0.000000,-0.271893,-0.000102,0.000000,0.500000,0.000000
0.014283,-1.000000,0.000000,-0.271893,-0.000102,0.000000,0.500000,0.000000
0.014316,-1.000000,0.000000,-0.271893,-0.000102,0.000000,0.500000,0.000000
0.014350,-1.000000,0.000000,-0.271893,-0.000103,0.000000,0.500000,0.000000
0.014383,-1.000000,0.000000,-0.271893,-0.000103,0.000000,0.500000,0.000000
0.014417,-1.000000,0.000000,-0.271893,-0.000104,0.000000,0.500000,0.000000
0.014450,-1.000000,0.000000,-0.271893,-0.000104,0.000000,0.500000,0.000000
0.014483,-1.000000,0.000000,-0.271893,-0.000105,0.000000,0.500000,0.000000
0.014517,-1.000000,0.000000,-0.271893,-0.000105,0.000000,0.500000,0.000000
0.014550,-1.000000,0.000000,-0.271893,-0.000106,0.000000,0.500000,0.000000
0.014584,-1.000000,0.000000,-0.271893,-0.000106,0.000000,0.500000,0.000000
0.014617,-1.000000,0.000000,-0.271893,-0.000107,0.000000,0.500000,0.000000
0.014651,-1.000000,0.000000,-0.271893,-0.000107,0.000000,0.500000,0.000000
0.014684,-1.000000,0.000000,-0.271893,-0.000108,0.000000,0.500000,0.000000
0.014718,-1.000000,0.000000,-0.271893,-0.000108,0.000000,0.500000,0.000000
0.014751,-1.000000,0.000000,-0.271893,-0.000109,0.000000,0.500000,0.000000
0.014785,-1.000000,0.000000,-0.271893,-0.000109,0.000000,0.500000,0.000000
0.014818,-1.000000,0.000000,-0.271893,-0.000110,0.000000,0.500000,0.000000
0.014851,-1.000000,0.000000,-0.271893,-0.000110,0.000000,0.500000,0.000000
0.014885,-1.000000,0.000000,-0.271893,-0.000111,0.000000,0.500000,0.000000
0.014918,-1.000000,0.000000,-0.271893,-0.000111,0.000000,0.500000,0.000000
0.014952,-1.000000,0.000000,-0.271893,-0.000112,0.000000,0.500000,0.000000
0.014985,-1.000000,0.000000,-0.271893,-0.000112,0.000000,0.500000,0.000000
0.015019,-1.000000,0.000000,-0.271893,-0.000113,0.000000,0.500000,0.000000
0.015052,-1.000000,0.000000,-0.271893,-0.000113,0.000000,0.500000,0.000000
0.015086,-1.000000,0.000000,-0.271893,-0.000114,0.000000,0.500000,0.000000
0.015119,-1.000000,0.000000,-0.271893,-0.000114,0.000000,0.500000,0.000000
0.015153,-1.000000,0.000000,-0.271893,-0.000115,0.000000,0.500000,0.000000
0.015186,-1.000000,0.000000,-0.271893,-0.000115,0.000000,0.500000,0.000000
0.015220,-1.000000,0.000000,-0.271893,-0.000116,0.000000,0.500000,0.000000
0.015253,-1.000000,0.000000,-0.271893,-0.000116,0.000000,0.500000,0.000000
0.015286,-1.000000,0.000000,-0.271893,-0.000117,0.000000,0.500000,0.000000
0.015320,-1.000000,0.000000,-0.271893,-0.000117,0.000000,0.500000,0.000000
0.015353,-1.000000,0.000000,-0.271893,-0.000118,0.000000,0.500000,0.000000
0.015387,-1.000000,0.000000,-0.271893,-0.000118,0.000000,0.500000,0.000000
0.015420,-1.000000,0.000000,-0.271893,-0.000119,0.000000,0.500000,0.000000
0.015454,-1.000000,0.000000,-0.271893,-0.000119,0.000000,0.500000,0.000000
0.015487,-1.000000,0.000000,-0.271893,-0.000120,0.000000,0.500000,0.000000
0.015521,-1.000000,0.000000,-0.271893,-0.000120,0.000000,0.500000,0.000000
0.015554,-1.000000,0.000000,-0.271893,-0.000121,0.000000,0.500000,0.000000
0.015588,-1.000000,0.000000,-0.271893,-0.000121,0.000000,0.500000,0.000000
0.015621,-1.000000,0.000000,-0.271893,-0.000122,0.000000,0.500000,0.000000
0.015654,-1.000000,0.000000,-0.271893,-0.000123,0.000000,0.500000,0.000000
0.015688,-1.000000,0.000000,-0.271893,-0.000123,0.000000,0.500000,0.000000
0.015721,-1.000000,0.000000,-0.271893,-0.000124,0.000000,0.500000,0.000000
0.015755,-1.000000,0.000000,-0.271893,-0.000124,0.000000,0.500000,0.000000
0.015788,-1.000000,0.000000,-0.271893,-0.000125,0.000000,0.500000,0.000000
0.015822,-1.000000,0.000000,-0.271893,-0.000125,0.000000,0.500000,0.000000
0.015855,-1.000000,0.000000,-0.271893,-0.000126,0.000000,0.500000,0.000000
0.015889,-1.000000,0.000000,-0.271893,-0.000126,0.000000,0.500000,0.000000
0.015922,-1.000000,0.000000,-0.271893,-0.000127,0.000000,0.500000,0.000000
0.015956,-1.000000,0.000000,-0.271893,-0.000127,0.000000,0.500000,0.000000
0.015989,-1.000000,0.000000,-0.271893,-0.000128,0.000000,0.500000,0.000000
0.016023,-1.000000,0.000000,-0.271893,-0.000128,0.000000,0.500000,0.000000
0.016056,-1.000000,0.000000,-0.271893,-0.000129,0.000000,0.500000,0.000000
0.016089,-1.000000,0.000000,-0.271893,-0.000129,0.000000,0.500000,0.000000
0.016123,-1.000000,0.000000,-0.271893,-0.000130,0.000000,0.500000,0.000000
0.016156,-1.000000,0.000000,-0.271893,-0.000131,0.000000,0.500000,0.000000
0.016190,-1.000000,0.000000,-0.271893,-0.000131,0.000000,0.500000,0.000000
0.016223,-1.000000,0.000000,-0.271893,-0.000132,0.000000,0.500000,0.000000
0.016257,-1.000000,0.000000,-0.271893,-0.000132,0.000000,0.500000,0.000000
0.016290,-1.000000,0.000000,-0.271893,-0.000133,0.000000,0.500000,0.000000
0.016324,-1.000000,0.000000,-0.271893,-0.000133,0.000000,0.500000,0.000000
0.016357,-1.000000,0.000000,-0.271893,-0.000134,0.000000,0.500000,0.000000
0.016391,-1.000000,0.000000,-0.271893,-0.000134,0.000000,0.500000,0.000000
0.016424,-1.000000,0.000000,-0.271893,-0.000135,0.000000,0.500000,0.000000
0.016457,-1.000000,0.000000,-0.271893,-0.000135,0.000000,0.500000,0.000000
0.016491,-1.000000,0.000000,-0.271893,-0.000136,0.000000,0.500000,0.000000
0.016524,-1.000000,0.000000,-0.271893,-0.000137,0.000000,0.500000,0.000000
0.016558,-1.000000,0.000000,-0.271893,-0.000137,0.000000,0.500000,0.000000
0.016591,-1.000000,0.000000,-0.271893,-0.000138,0.000000,0.500000,0.000000
0.016625,-1.000000,0.000000,-0.271893,-0.000138,0.000000,0.500000,0.000000
0.016658,-1.000000,0.000000,-0.271893,-0.000139,0.000000,0.500000,0.000000
0.016692,-1.000000,0.000000,-0.271893,-0.000139,0.000000,0.500000,0.000000
0.016725,-1.000000,0.000000,-0.271893,-0.000140,0.000000,0.500000,0.000000
0.016759,-1.000000,0.000000,-0.271893,-0.000140,0.000000,0.500000,0.000000
0.016792,-1.000000,0.000000,-0.271893,-0.000141,0.000000,0.500000,0.000000
0.016826,-1.000000,0.000000,-0.271893,-0.000142,0.000000,0.500000,0.000000
0.016859,-1.000000,0.000000,-0.271893,-0.000142,0.000000,0.500000,0.000000
0.016892,-1.000000,0.000000,-0.271893,-0.000143,0.000000,0.500000,0.000000
0.016926,-1.000000,0.000000,-0.271893,-0.000143,0.000000,0.500000,0.000000
0.016959,-1.000000,0.000000,-0.271893,-0.000144,0.000000,0.500000,0.000000
0.016993,-1.000000,0.000000,-0.271893,-0.000144,0.000000,0.500000,0.000000
0.017026,-1.000000,0.000000,-0.271893,-0.000145,0.000000,0.500000,0.000000
0.017060,-1.000000,0.000000,-0.271893,-0.000146,0.000000,0.500000,0.000000
0.017093,-1.000000,0.000000,-0.271893,-0.000146,0.000000,0.500000,0.000000
0.017127,-1.000000,0.000000,-0.271893,-0.000147,0.000000,0.500000,0.000000
0.017160,-1.000000,0.000000,-0.271893,-0.000147,0.000000,0.500000,0.000000
0.017194,-1.000000,0.000000,-0.271893,-0.000148,0.000000,0.500000,0.000000
0.017227,-1.000000,0.000000,-0.271893,-0.000148,0.000000,0.500000,0.000000
0.017261,-1.000000,0.000000,-0.271893,-0.000149,0.000000,0.500000,0.000000
0.017294,-1.000000,0.000000,-0.271893,-0.000150,0.000000,0.500000,0.000000
0.017327,-1.000000,0.000000,-0.271893,-0.000150,0.000000,0.500000,0.000000
0.017361,-1.000000,0.000000,-0.271893,-0.000151,0.000000,0.500000,0.000000
0.017394,-1.000000,0.000000,-0.271893,-0.000151,0.000000,0.500000,0.000000
0.017428,-1.000000,0.000000,-0.271893,-0.000152,0.000000,0.500000,0.000000
0.017461,-1.000000,0.000000,-0.271893,-0.000152,0.000000,0.500000,0.000000
0.017495,-1.000000,0.000000,-0.271893,-0.000153,0.000000,0.500000,0.000000
0.017528,-1.000000,0.000000,-0.271893,-0.000154,0.000000,0.500000,0.000000
0.017562,-1.000000,0.000000,-0.271893,-0.000154,0.000000,0.500000,0.000000
0.017595,-1.000000,0.000000,-0.271893,-0.000155,0.000000,0.500000,0.000000
0.017629,-1.000000,0.000000,-0.271893,-0.000155,0.000000,0.500000,0.000000
0.017662,-1.000000,0.000000,-0.271893,-0.000156,0.000000,0.500000,0.000000
0.017695,-1.000000,0.000000,-0.271893,-0.000157,0.000000,0.500000,0.000000
0.017729,-1.000000,0.000000,-0.271893,-0.000157,0.000000,0.500000,0.000000
0.017762,-1.000000,0.000000,-0.271893,-0.000158,0.000000,0.500000,0.000000
0.017796,-1.000000,0.000000,-0.271893,-0.000158,0.000000,0.500000,0.000000
0.017829,-1.000000,0.000000,-0.271893,-0.000159,0.000000,0.500000,0.000000
0.017863,-1.000000,0.000000,-0.271893,-0.000160,0.000000,0.500000,0.000000
0.017896,-1.000000,0.000000,-0.271893,-0.000160,0.000000,0.500000,0.000000
0.017930,-1.000000,0.000000,-0.271893,-0.000161,0.000000,0.500000,0.000000
0.017963,-1.000000,0.000000,-0.271893,-0.000161,0.000000,0.500000,0.000000
0.017997,-1.000000,0.000000,-0.271893,-0.000162,0.000000,0.500000,0.000000
0.018030,-1.000000,0.000000,-0.271893,-0.000163,0.000000,0.500000,0.000000
0.018064,-1.000000,0.000000,-0.271893,-0.000163,0.000000,0.500000,0.000000
0.018097,-1.000000,0.000000,-0.271893,-0.000164,0.000000,0.500000,0.000000
0.018130,-1.000000,0.000000,-0.271893,-0.000164,0.000000,0.500000,0.000000
0.018164,-1.000000,0.000000,-0.271893,-0.000165,0.000000,0.500000,0.000000
0.018197,-1.000000,0.000000,-0.271893,-0.000166,0.000000,0.500000,0.000000
0.018231,-1.000000,0.000000,-0.271893,-0.000166,0.000000,0.500000,0.000000
0.018264,-1.000000,0.000000,-0.271893,-0.000167,0.000000,0.500000,0.000000
0.018298,-1.000000,0.000000,-0.271893,-0.000167,0.000000,0.500000,0.000000
0.018331,-1.000000,0.000000,-0.271893,-0.000168,0.000000,0.500000,0.000000
0.018365,-1.000000,0.000000,-0.271893,-0.000169,0.000000,0.500000,0.000000
0.018398,-1.000000,0.000000,-0.271893,-0.000169,0.000000,0.500000,0.000000
0.018432,-1.000000,0.000000,-0.271893,-0.000170,0.000000,0.500000,0.000000
0.018465,-1.000000,0.000000,-0.271893,-0.000170,0.000000,0.500000,0.000000
0.018498,-1.000000,0.000000,-0.271893,-0.000171,0.000000,0.500000,0.000000
0.018532,-1.000000,0.000000,-0.271893,-0.000172,0.000000,0.500000,0.000000
0.018565,-1.000000,0.000000,-0.271893,-0.000172,0.000000,0.500000,0.000000
0.018599,-1.000000,0.000000,-0.271893,-0.000173,0.000000,0.500000,0.000000
0.018632,-1.000000,0.000000,-0.271893,-0.000174,0.000000,0.500000,0.000000
0.018666,-1.000000,0.000000,-0.271893,-0.000174,0.000000,0.500000,0.000000
0.018699,-1.000000,0.000000,-0.271893,-0.000175,0.000000,0.500000,0.000000
0.018733,-1.000000,0.000000,-0.271893,-0.000175,0.000000,0.500000,0.000000
0.018766,-1.000000,0.000000,-0.271893,-0.000176,0.000000,0.500000,0.000000
0.018800,-1.000000,0.000000,-0.271893,-0.000177,0.000000,0.500000,0.000000
0.018833,-1.000000,0.000000,-0.271893,-0.000177,0.000000,0.500000,0.000000
0.018867,-1.000000,0.000000,-0.271893,-0.000178,0.000000,0.500000,0.000000
0.018900,-1.000000,0.000000,-0.271893,-0.000179,0.000000,0.500000,0.000000
0.018933,-1.000000,0.000000,-0.271893,-0.000179,0.000000,0.500000,0.000000
0.018967,-1.000000,0.000000,-0.271893,-0.000180,0.000000,0.500000,0.000000
0.019000,-1.000000,0.000000,-0.271893,-0.000181,0.000000,0.500000,0.000000
0.019034,-1.000000,0.000000,-0.271893,-0.000181,0.000000,0.500000,0.000000
0.019067,-1.000000,0.000000,-0.271893,-0.000182,0.000000,0.500000,0.000000
0.019101,-1.000000,0.000000,-0.271893,-0.000182,0.000000,0.500000,0.000000
0.019134,-1.000000,0.000000,-0.271893,-0.000183,0.000000,0.500000,0.000000
0.019168,-1.000000,0.000000,-0.271893,-0.000184,0.000000,0.500000,0.000000
0.019201,-1.000000,0.000000,-0.271893,-0.000184,0.000000,0.500000,0.000000
0.019235,-1.000000,0.000000,-0.271893,-0.000185,0.000000,0.500000,0.000000
0.019268,-1.000000,0.000000,-0.271893,-0.000186,0.000000,0.500000,0.000000
0.019301,-1.000000,0.000000,-0.271893,-0.000186,0.000000,0.500000,0.000000
0.019335,-1.000000,0.000000,-0.271893,-0.000187,0.000000,0.500000,0.000000
0.019368,-1.000000,0.000000,-0.271893,-0.000188,0.000000,0.500000,0.000000
0.019402,-1.000000,0.000000,-0.271893,-0.000188,0.000000,0.500000,0.000000
0.019435,-1.000000,0.000000,-0.271893,-0.000189,0.000000,0.500000,0.000000
0.019469,-1.000000,0.000000,-0.271893,-0.000190,0.000000,0.500000,0.000000
0.019502,-1.000000,0.000000,-0.271893,-0.000190,0.000000,0.500000,0.000000
0.019536,-1.000000,0.000000,-0.271893,-0.000191,0.000000,0.500000,0.000000
0.019569,-1.000000,0.000000,-0.271893,-0.000191,0.000000,0.500000,0.000000
0.019603,-1.000000,0.000000,-0.271893,-0.000192,0.000000,0.500000,0.000000
0.019636,-1.000000,0.000000,-0.271893,-0.000193,0.000000,0.500000,0.000000
0.019670,-1.000000,0.000000,-0.271893,-0.000193,0.000000,0.500000,0.000000
0.019703,-1.000000,0.000000,-0.271893,-0.000194,0.000000,0.500000,0.000000
0.019736,-1.000000,0.000000,-0.271893,-0.000195,0.000000,0.500000,0.000000
0.019770,-1.000000,0.000000,-0.271893,-0.000195,0.000000,0.500000,0.000000
0.019803,-1.000000,0.000000,-0.271893,-0.000196,0.000000,0.500000,0.000000
0.019837,-1.000000,0.000000,-0.271893,-0.000197,0.000000,0.500000,0.000000
0.019870,-1.000000,0.000000,-0.271893,-0.000197,0.000000,0.500000,0.000000
0.019904,-1.000000,0.000000,-0.271893,-0.000198,0.000000,0.500000,0.000000
0.019937,-1.000000,0.000000,-0.271893,-0.000199,0.000000,0.500000,0.000000
0.019971,-1.000000,0.000000,-0.271893,-0.000199,0.000000,0.500000,0.000000
0.020004,-1.000000,0.000000,-0.271893,-0.000200,0.000000,0.500000,0.000000
0.020038,-1.000000,0.000000,-0.271893,-0.000201,0.000000,0.500000,0.000000
0.020071,-1.000000,0.000000,-0.271893,-0.000201,0.000000,0.500000,0.000000
0.020104,-1.000000,0.000000,-0.271893,-0.000202,0.000000,0.500000,0.000000
0.020138,-1.000000,0.000000,-0.271893,-0.000203,0.000000,0.500000,0.000000
0.020171,-1.000000,0.000000,-0.271893,-0.000203,0.000000,0.500000,0.000000
0.020205,-1.000000,0.000000,-0.271893,-0.000204,0.000000,0.500000,0.000000
0.020238,-1.000000,0.000000,-0.271893,-0.000205,0.000000,0.500000,0.000000
0.020272,-1.000000,0.000000,-0.271893,-0.000205,0.000000,0.500000,0.000000
0.020305,-1.000000,0.000000,-0.271893,-0.000206,0.000000,0.500000,0.000000
0.020339,-1.000000,0.000000,-0.271893,-0.000207,0.000000,0.500000,0.000000
0.020372,-1.000000,0.000000,-0.271893,-0.000208,0.000000,0.500000,0.000000
0.020406,-1.000000,0.000000,-0.271893,-0.000208,0.000000,0.500000,0.000000
0.020439,-1.000000,0.000000,-0.271893,-0.000209,0.000000,0.500000,0.000000
0.020473,-1.000000,0.000000,-0.271893,-0.000210,0.000000,0.500000,0.000000
0.020506,-1.000000,0.000000,-0.271893,-0.000210,0.000000,0.500000,0.000000
0.020539,-1.000000,0.000000,-0.271893,-0.000211,0.000000,0.500000,0.000000
0.020573,-1.000000,0.000000,-0.271893,-0.000212,0.000000,0.500000,0.000000
0.020606,-1.000000,0.000000,-0.271893,-0.000212,0.000000,0.500000,0.000000
0.020657,-1.000000,0.000000,-0.271893,-0.000213,0.000000,0.500000,0.000000
0.020707,-1.000000,0.000000,-0.271893,-0.000214,0.000000,0.500000,0.000000
0.020757,-1.000000,0.000000,-0.271893,-0.000215,0.000000,0.500000,0.000000
0.020807,-1.000000,0.000000,-0.271893,-0.000216,0.000000,0.500000,0.000000
0.020857,-1.000000,0.000000,-0.271893,-0.000218,0.000000,0.500000,0.000000
0.020907,-1.000000,0.000000,-0.271893,-0.000219,0.000000,0.500000,0.000000
0.020958,-1.000000,0.000000,-0.271893,-0.000220,0.000000,0.500000,0.000000
0.021008,-1.000000,0.000000,-0.271893,-0.000221,0.000000,0.500000,0.000000
0.021058,-1.000000,0.000000,-0.271893,-0.000222,0.000000,0.500000,0.000000
0.021108,-1.000000,0.000000,-0.271893,-0.000223,0.000000,0.500000,0.000000
0.021158,-1.000000,0.000000,-0.271893,-0.000224,0.000000,0.500000,0.000000
0.021209,-1.000000,0.000000,-0.271893,-0.000225,0.000000,0.500000,0.000000
0.021259,-1.000000,0.000000,-0.271893,-0.000226,0.000000,0.500000,0.000000
0.021309,-1.000000,0.000000,-0.271893,-0.000227,0.000000,0.500000,0.000000
0.021359,-1.000000,0.000000,-0.271893,-0.000228,0.000000,0.500000,0.000000
0.021409,-1.000000,0.000000,-0.271893,-0.000229,0.000000,0.500000,0.000000
0.021460,-1.000000,0.000000,-0.271893,-0.000230,0.000000,0.500000,0.000000
0.021510,-1.000000,0.000000,-0.271893,-0.000231,0.000000,0.500000,0.000000
0.021560,-1.000000,0.000000,-0.271893,-0.000232,0.000000,0.500000,0.000000
0.021610,-1.000000,0.000000,-0.271893,-0.000233,0.000000,0.500000,0.000000
0.021660,-1.000000,0.000000,-0.271893,-0.000235,0.000000,0.500000,0.000000
0.021710,-1.000000,0.000000,-0.271893,-0.000236,0.000000,0.500000,0.000000
0.021761,-1.000000,0.000000,-0.271893,-0.000237,0.000000,0.500000,0.000000
0.021811,-1.000000,0.000000,-0.271893,-0.000238,0.000000,0.500000,0.000000
0.021861,-1.000000,0.000000,-0.271893,-0.000239,0.000000,0.500000,0.000000
0.021911,-1.000000,0.000000,-0.271893,-0.000240,0.000000,0.500000,0.000000
0.021978,-1.000000,0.000000,-0.271893,-0.000242,0.000000,0.500000,0.000000
0.022045,-1.000000,0.000000,-0.271893,-0.000243,0.000000,0.500000,0.000000
0.022112,-1.000000,0.000000,-0.271893,-0.000244,0.000000,0.500000,0.000000
0.022179,-1.000000,0.000000,-0.271893,-0.000246,0.000000,0.500000,0.000000
0.022246,-1.000000,0.000000,-0.271893,-0.000247,0.000000,0.500000,0.000000
0.022313,-1.000000,0.000000,-0.271893,-0.000249,0.000000,0.500000,0.000000
0.022380,-1.000000,0.000000,-0.271893,-0.000250,0.000000,0.500000,0.000000
0.022447,-1.000000,0.000000,-0.271893,-0.000252,0.000000,0.500000,0.000000
0.022513,-1.000000,0.000000,-0.271893,-0.000253,0.000000,0.500000,0.000000
0.022580,-1.000000,0.000000,-0.271893,-0.000255,0.000000,0.500000,0.000000
0.022647,-1.000000,0.000000,-0.271893,-0.000256,0.000000,0.500000,0.000000
0.022714,-1.000000,0.000000,-0.271893,-0.000258,0.000000,0.500000,0.000000
0.022781,-1.000000,0.000000,-0.271893,-0.000259,0.000000,0.500000,0.000000
0.022848,-1.000000,0.000000,-0.271893,-0.000261,0.000000,0.500000,0.000000
0.022915,-1.000000,0.000000,-0.271893,-0.000263,0.000000,0.500000,0.000000
0.022982,-1.000000,0.000000,-0.271893,-0.000264,0.000000,0.500000,0.000000
0.023049,-1.000000,0.000000,-0.271893,-0.000266,0.000000,0.500000,0.000000
0.023116,-1.000000,0.000000,-0.271893,-0.000267,0.000000,0.500000,0.000000
0.023183,-1.000000,0.000000,-0.271893,-0.000269,0.000000,0.500000,0.000000
0.023250,-1.000000,0.000000,-0.271893,-0.000270,0.000000,0.500000,0.000000
0.023316,-1.000000,0.000000,-0.271893,-0.000272,0.000000,0.500000,0.000000
0.023383,-1.000000,0.000000,-0.271893,-0.000273,0.000000,0.500000,0.000000
0.023450,-1.000000,0.000000,-0.271893,-0.000275,0.000000,0.500000,0.000000
0.023517,-1.000000,0.000000,-0.271893,-0.000277,0.000000,0.500000,0.000000
0.023584,-1.000000,0.000000,-0.271893,-0.000278,0.000000,0.500000,0.000000
0.023651,-1.000000,0.000000,-0.271893,-0.000280,0.000000,0.500000,0.000000
0.023718,-1.000000,0.000000,-0.271893,-0.000281,0.000000,0.500000,0.000000
0.023785,-1.000000,0.000000,-0.271893,-0.000283,0.000000,0.500000,0.000000
0.023852,-1.000000,0.000000,-0.271893,-0.000284,0.000000,0.500000,0.000000
0.023919,-1.000000,0.000000,-0.271893,-0.000286,0.000000,0.500000,0.000000
