x,bps
0.010000,1.255683
0.012710,0.777334
0.015420,0.528120
0.020841,0.289130
0.026261,0.182083
0.031681,0.125101
0.042522,0.069370
0.053362,0.044014
0.064203,0.030379
0.075043,0.022208
0.091304,0.014947
0.107565,0.010710
0.123826,0.008014
0.140087,0.006183
0.156348,0.004875
0.172608,0.003901
0.188869,0.003149
0.205130,0.002551
0.221391,0.002062
0.237652,0.001652
0.253913,0.001300
0.270174,0.000993
0.286434,0.000720
0.302695,0.000474
0.318956,0.000248
0.335217,0.000038
0.351478,-0.000157
0.367739,-0.000342
0.383999,-0.000518
0.400260,-0.000687
0.416521,-0.000849
0.432782,-0.001005
0.449043,-0.001156
0.465304,-0.001303
0.481565,-0.001446
0.497825,-0.001584
0.514086,-0.001719
0.530347,-0.001851
0.546608,-0.001979
0.562869,-0.002103
0.579130,-0.002223
0.595390,-0.002340
0.611651,-0.002454
0.627912,-0.002563
0.644173,-0.002669
0.660434,-0.002771
0.676695,-0.002868
0.692956,-0.002961
0.709216,-0.003050
0.725477,-0.003135
0.741738,-0.003215
0.757999,-0.003290
0.774260,-0.003361
0.790521,-0.003427
0.806781,-0.003488
0.823042,-0.003543
0.839303,-0.003594
0.855564,-0.003640
0.871825,-0.003680
0.888086,-0.003715
0.904347,-0.003745
0.920607,-0.003770
0.936868,-0.003789
0.953129,-0.003803
0.969390,-0.003812
0.985651,-0.003815
1.001912,-0.003814
1.018172,-0.003807
1.034433,-0.003795
1.050694,-0.003777
1.066955,-0.003755
1.083216,-0.003728
1.099477,-0.003696
1.115738,-0.003659
1.131998,-0.003617
1.148259,-0.003571
1.164520,-0.003521
1.180781,-0.003465
1.197042,-0.003406
1.213303,-0.003343
1.229563,-0.003275
1.245824,-0.003204
1.262085,-0.003129
1.278346,-0.003050
1.294607,-0.002968
1.310868,-0.002882
1.327129,-0.002794
1.343389,-0.002702
1.359650,-0.002608
1.375911,-0.002510
1.392172,-0.002411
1.408433,-0.002309
1.424694,-0.002204
1.440954,-0.002098
1.457215,-0.001989
1.473476,-0.001879
1.481607,-0.001824
1.489737,-0.001767
1.497867,-0.001711
1.505998,-0.001654
1.514128,-0.001597
1.522259,-0.001540
1.530389,-0.001482
1.538520,-0.001424
1.546650,-0.001366
1.554780,-0.001307
1.562911,-0.001248
1.571041,-0.001189
1.579172,-0.001130
1.587302,-0.001071
1.595432,-0.001011
1.603563,-0.000952
1.611693,-0.000892
1.619824,-0.000832
1.627954,-0.000772
1.636085,-0.000713
1.644215,-0.000653
1.652345,-0.000592
1.660476,-0.000532
1.668606,-0.000472
1.676737,-0.000412
1.684867,-0.000352
1.692998,-0.000292
1.701128,-0.000232
1.709258,-0.000172
1.717389,-0.000113
1.725519,-0.000053
1.733650,0.000007
1.741780,0.000066
1.749911,0.000126
1.758041,0.000185
1.766171,0.000244
1.774302,0.000303
1.782432,0.000361
1.790563,0.000420
1.798693,0.000478
1.806823,0.000536
1.814954,0.000594
1.823084,0.000651
1.831215,0.000709
1.839345,0.000766
1.847476,0.000822
1.855606,0.000879
1.863736,0.000935
1.871867,0.000991
1.879997,0.001046
1.888128,0.001102
1.896258,0.001157
1.904389,0.001211
1.912519,0.001265
