x,bps
0.010000,0.000001
0.013614,0.000004
0.017227,0.000007
0.022647,0.000017
0.028068,0.000032
0.033488,0.000054
0.038908,0.000085
0.044328,0.000125
0.049749,0.000177
0.055169,0.000241
0.060589,0.000320
0.066010,0.000413
0.071430,0.000524
0.076850,0.000652
0.082270,0.000800
0.087691,0.000968
0.093111,0.001159
0.098531,0.001373
0.103952,0.001611
0.109372,0.001876
0.114792,0.002168
0.120212,0.002489
0.125633,0.002840
0.131053,0.003222
0.136473,0.003637
0.141894,0.004085
0.147314,0.004569
0.152734,0.005090
0.158154,0.005648
0.163575,0.006245
0.168995,0.006882
0.174415,0.007561
0.179836,0.008283
0.185256,0.009049
0.190676,0.009860
0.196096,0.010718
0.201517,0.011623
0.206937,0.012577
0.212357,0.013581
0.217777,0.014636
0.223198,0.015744
0.228618,0.016905
0.234038,0.018121
0.239459,0.019393
0.244879,0.020722
0.250299,0.022109
0.255719,0.023555
0.261140,0.025061
0.266560,0.026629
0.271980,0.028259
0.277401,0.029953
0.282821,0.031711
0.288241,0.033535
0.293661,0.035425
0.299082,0.037383
0.304502,0.039409
0.309922,0.041505
0.315343,0.043672
0.320763,0.045910
0.326183,0.048220
0.331603,0.050604
0.337024,0.053062
0.342444,0.055595
0.347864,0.058204
0.353285,0.060890
0.358705,0.063653
0.364125,0.066496
0.369545,0.069417
0.374966,0.072419
0.380386,0.075501
0.385806,0.078665
0.391227,0.081912
0.396647,0.085242
0.402067,0.088656
0.407487,0.092154
0.412908,0.095738
0.418328,0.099408
0.423748,0.103164
0.429168,0.107007
0.434589,0.110939
0.440009,0.114958
0.445429,0.119067
0.450850,0.123266
0.456270,0.127554
0.461690,0.131933
0.467110,0.136404
0.472531,0.140966
0.477951,0.145620
0.483371,0.150367
0.488792,0.155206
0.494212,0.160140
0.499632,0.165166
0.505052,0.170288
0.510473,0.175503
0.515893,0.180814
0.521313,0.186220
0.526734,0.191721
0.532154,0.197318
0.537574,0.203011
0.542994,0.208800
0.548415,0.214686
0.553835,0.220669
0.559255,0.226748
0.564676,0.232925
0.570096,0.239198
0.575516,0.245569
0.580936,0.252038
0.586357,0.258603
0.591777,0.265267
0.597197,0.272028
0.602617,0.278886
0.608038,0.285842
0.613458,0.292896
0.618878,0.300047
0.624299,0.307295
0.629719,0.314641
0.635139,0.322085
0.640559,0.329625
0.645980,0.337262
0.651400,0.344996
0.656820,0.352827
0.662241,0.360754
0.667661,0.368778
0.673081,0.376897
0.678501,0.385112
0.683922,0.393422
0.689342,0.401828
0.694762,0.410328
0.700183,0.418922
0.705603,0.427611
0.711023,0.436393
0.716443,0.445269
0.721864,0.454237
0.727284,0.463298
0.732704,0.472450
0.738125,0.481694
0.743545,0.491028
0.748965,0.500453
0.754385,0.509968
0.759806,0.519572
0.765226,0.529264
0.770646,0.539044
0.776067,0.548912
0.781487,0.558866
0.786907,0.568907
0.792327,0.579032
0.797748,0.589243
0.803168,0.599537
0.808588,0.609914
0.814008,0.620373
0.819429,0.630914
0.824849,0.641536
0.830269,0.652238
0.835690,0.663019
0.841110,0.673878
0.846530,0.684814
0.851950,0.695826
0.857371,0.706915
0.862791,0.718077
0.868211,0.729313
0.873632,0.740622
0.879052,0.752003
0.884472,0.763454
0.889892,0.774974
0.895313,0.786563
0.900733,0.798220
0.906153,0.809943
0.911574,0.821731
0.916994,0.833583
0.922414,0.845499
0.927834,0.857476
0.933255,0.869514
0.938675,0.881612
0.944095,0.893767
0.949516,0.905980
0.954936,0.918249
0.960356,0.930573
0.965776,0.942950
0.971197,0.955379
0.976617,0.967859
0.982037,0.980388
0.987458,0.992966
0.992878,1.005590
0.998298,1.018260
1.003718,1.030975
1.009139,1.043732
1.014559,1.056530
1.019979,1.069369
1.025399,1.082246
1.030820,1.095160
1.036240,1.108110
1.041660,1.121094
1.047081,1.134112
1.052501,1.147160
1.057921,1.160238
1.063341,1.173345
1.068762,1.186479
1.074182,1.199638
1.079602,1.212820
1.085023,1.226026
1.090443,1.239251
1.095863,1.252496
1.101283,1.265759
1.106704,1.279038
1.112124,1.292331
1.117544,1.305637
1.122965,1.318954
1.128385,1.332280
1.133805,1.345615
1.139225,1.358956
1.144646,1.372302
1.150066,1.385651
1.155486,1.399002
1.160907,1.412352
1.166327,1.425701
1.171747,1.439046
1.177167,1.452386
1.182588,1.465719
1.188008,1.479043
1.193428,1.492357
1.198849,1.505659
1.204269,1.518948
1.209689,1.532221
1.215109,1.545478
1.220530,1.558715
1.225950,1.571932
1.231370,1.585128
1.236790,1.598299
1.242211,1.611445
1.247631,1.624563
1.253051,1.637652
1.258472,1.650711
1.263892,1.663738
1.269312,1.676730
1.274732,1.689687
1.280153,1.702605
1.285573,1.715485
1.290993,1.728324
1.296414,1.741120
1.301834,1.753872
1.307254,1.766577
1.312674,1.779235
1.318095,1.791844
1.323515,1.804401
1.328935,1.816906
1.334356,1.829356
1.339776,1.841749
1.345196,1.854085
1.350616,1.866362
1.356037,1.878577
1.361457,1.890729
1.366877,1.902817
1.372298,1.914839
1.377718,1.926792
1.383138,1.938677
1.388558,1.950490
1.393979,1.962231
1.399399,1.973898
1.404819,1.985489
1.410240,1.997002
1.415660,2.008437
1.421080,2.019791
1.426500,2.031063
1.431921,2.042251
1.437341,2.053354
1.442761,2.064371
1.448181,2.075299
1.453602,2.086138
1.459022,2.096886
1.464442,2.107541
1.469863,2.118102
1.475283,2.128568
1.480703,2.138937
1.486123,2.149208
1.491544,2.159379
1.496964,2.169449
1.502384,2.179417
1.507805,2.189281
1.513225,2.199040
1.520452,2.211887
1.527679,2.224541
1.535809,2.238544
1.543940,2.252296
1.552070,2.265793
1.560201,2.279031
1.567428,2.290578
1.574655,2.301914
1.580075,2.310277
1.585495,2.318519
1.590916,2.326639
1.596336,2.334636
1.601756,2.342509
1.607176,2.350257
1.612597,2.357880
1.618017,2.365376
1.623437,2.372744
1.628858,2.379984
1.634278,2.387094
1.639698,2.394074
1.645118,2.400923
1.650539,2.407641
1.655959,2.414226
1.661379,2.420677
1.666800,2.426995
1.672220,2.433177
1.677640,2.439225
1.683060,2.445136
1.688481,2.450911
1.693901,2.456549
1.699321,2.462049
1.704742,2.467410
1.710162,2.472633
1.715582,2.477717
1.721002,2.482661
1.726423,2.487465
1.731843,2.492128
1.737263,2.496650
1.742683,2.501031
1.748104,2.505271
1.753524,2.509369
1.758944,2.513324
1.764365,2.517138
1.769785,2.520809
1.775205,2.524337
1.780625,2.527722
1.786046,2.530964
1.791466,2.534063
1.796886,2.537019
1.802307,2.539831
1.807727,2.542501
1.813147,2.545027
1.818567,2.547410
1.823988,2.549649
1.829408,2.551746
1.834828,2.553700
1.840249,2.555511
1.845669,2.557179
1.851089,2.558705
1.856509,2.560089
1.861930,2.561330
1.867350,2.562430
1.872770,2.563389
1.878191,2.564207
1.883611,2.564884
1.889031,2.565420
1.894451,2.565817
1.899872,2.566074
1.905292,2.566192
1.910712,2.566171
1.916133,2.566013
1.921553,2.565717
1.926973,2.565283
1.932393,2.564714
1.937814,2.564008
1.943234,2.563168
1.948654,2.562192
1.954074,2.561083
1.959495,2.559841
1.964915,2.558466
1.970335,2.556959
1.975756,2.555321
1.981176,2.553553
1.986596,2.551656
1.992016,2.549629
1.997437,2.547475
2.002857,2.545194
2.008277,2.542787
2.013698,2.540254
2.019118,2.537597
2.024538,2.534817
2.029958,2.531914
2.035379,2.528890
2.040799,2.525745
2.046219,2.522480
2.051640,2.519097
2.057060,2.515597
2.062480,2.511980
2.067900,2.508248
2.073321,2.504401
2.078741,2.500441
2.084161,2.496369
2.089582,2.492185
2.095002,2.487892
2.100422,2.483490
2.105842,2.478980
2.111263,2.474364
2.116683,2.469643
2.122103,2.464817
2.127523,2.459889
2.132944,2.454858
2.138364,2.449727
2.143784,2.444497
2.149205,2.439169
2.154625,2.433744
2.160045,2.428223
2.165465,2.422608
2.170886,2.416899
2.176306,2.411099
2.181726,2.405209
2.187147,2.399229
2.192567,2.393161
2.197987,2.387007
2.203407,2.380767
2.208828,2.374442
2.214248,2.368036
2.219668,2.361547
2.225089,2.354979
2.230509,2.348331
2.235929,2.341606
2.241349,2.334805
2.246770,2.327929
2.252190,2.320979
2.257610,2.313957
2.263031,2.306863
2.268451,2.299701
2.273871,2.292469
2.279291,2.285171
2.284712,2.277807
2.290132,2.270379
2.295552,2.262888
2.300973,2.255335
2.306393,2.247721
2.311813,2.240048
2.317233,2.232318
2.322654,2.224531
2.328074,2.216688
2.333494,2.208792
2.338914,2.200843
2.344335,2.192842
2.349755,2.184792
2.355175,2.176693
2.360596,2.168546
2.366016,2.160353
2.371436,2.152114
2.376856,2.143832
2.382277,2.135508
2.387697,2.127142
2.393117,2.118736
2.398538,2.110291
2.403958,2.101809
2.409378,2.093290
2.414798,2.084736
2.420219,2.076147
2.425639,2.067526
2.431059,2.058874
2.436480,2.050191
2.441900,2.041478
2.447320,2.032737
2.452740,2.023970
2.458161,2.015176
2.463581,2.006358
2.469001,1.997516
2.474422,1.988651
2.479842,1.979765
2.485262,1.970858
2.490682,1.961932
2.496103,1.952988
2.501523,1.944027
2.506943,1.935050
2.512364,1.926057
2.517784,1.917050
2.523204,1.908031
2.528624,1.898999
2.534045,1.889956
2.539465,1.880903
2.544885,1.871840
2.550305,1.862770
2.555726,1.853692
2.561146,1.844608
2.566566,1.835519
2.571987,1.826425
2.577407,1.817328
2.582827,1.808228
2.588247,1.799126
2.593668,1.790023
2.599088,1.780920
2.604508,1.771818
2.609929,1.762717
2.615349,1.753619
2.620769,1.744524
2.626189,1.735433
2.631610,1.726347
2.637030,1.717266
2.642450,1.708192
2.647871,1.699124
2.653291,1.690065
2.658711,1.681014
2.664131,1.671973
2.669552,1.662941
2.674972,1.653920
2.680392,1.644910
2.685813,1.635913
2.691233,1.626928
2.696653,1.617956
2.702073,1.608999
