x,B,f,A0,Atheta,A0`, energy
31.000000,-0.200000,0.000000,-0.244036,-96.100000,0.000000,0.500000
31.001747,-0.200000,0.000000,-0.244036,-96.110834,0.000000,0.500000
31.003495,-0.200000,0.000000,-0.244036,-96.121669,0.000000,0.500000
31.005242,-0.200000,0.000000,-0.244036,-96.132505,0.000000,0.500000
31.006990,-0.200000,0.000000,-0.244036,-96.143341,0.000000,0.500000
31.008737,-0.200000,0.000000,-0.244036,-96.154177,0.000000,0.500000
31.009611,-0.200000,0.000000,-0.244036,-96.159596,0.000000,0.500000
31.010484,-0.200000,0.000000,-0.244036,-96.165015,0.000000,0.500000
31.011358,-0.200000,0.000000,-0.244036,-96.170433,0.000000,0.500000
31.012232,-0.200000,0.000000,-0.244036,-96.175853,0.000000,0.500000
31.013106,-0.200000,0.000000,-0.244036,-96.181272,0.000000,0.500000
31.013979,-0.200000,0.000000,-0.244036,-96.186691,0.000000,0.500000
31.014853,-0.200000,0.000000,-0.244036,-96.192111,0.000000,0.500000
31.015727,-0.200000,0.000000,-0.244036,-96.197530,0.000000,0.500000
31.016600,-0.200000,0.000000,-0.244036,-96.202950,0.000000,0.500000
31.017474,-0.200000,0.000000,-0.244036,-96.208370,0.000000,0.500000
31.018348,-0.200000,0.000000,-0.244036,-96.213790,0.000000,0.500000
31.019221,-0.200000,0.000000,-0.244036,-96.219210,0.000000,0.500000
31.020095,-0.200000,0.000000,-0.244036,-96.224631,0.000000,0.500000
31.020969,-0.200000,0.000000,-0.244036,-96.230051,0.000000,0.500000
31.021843,-0.200000,0.000000,-0.244036,-96.235472,0.000000,0.500000
31.022716,-0.200000,0.000000,-0.244036,-96.240893,-0.000000,0.500000
31.023590,-0.200000,0.000000,-0.244036,-96.246314,-0.000000,0.500000
31.024464,-0.200000,0.000000,-0.244036,-96.251735,0.000000,0.500000
31.025337,-0.200000,0.000000,-0.244036,-96.257156,0.000000,0.500000
31.026211,-0.200000,0.000000,-0.244036,-96.262578,0.000000,0.500000
31.027085,-0.200000,0.000000,-0.244036,-96.267999,0.000000,0.500000
31.027959,-0.200000,0.000000,-0.244036,-96.273421,0.000000,0.500000
31.028832,-0.200000,0.000000,-0.244036,-96.278843,0.000000,0.500000
31.029706,-0.200000,0.000000,-0.244036,-96.284265,0.000000,0.500000
31.030580,-0.200000,0.000000,-0.244036,-96.289687,0.000000,0.500000
31.031453,-0.200000,0.000000,-0.244036,-96.295110,0.000000,0.500000
31.032327,-0.200000,0.000000,-0.244036,-96.300532,0.000000,0.500000
31.033201,-0.200000,0.000000,-0.244036,-96.305955,0.000000,0.500000
31.034074,-0.200000,0.000000,-0.244036,-96.311378,0.000000,0.500000
31.034948,-0.200000,0.000000,-0.244036,-96.316801,0.000000,0.500000
31.035822,-0.200000,0.000000,-0.244036,-96.322224,0.000000,0.500000
31.036696,-0.200000,0.000000,-0.244036,-96.327647,0.000000,0.500000
31.037569,-0.200000,0.000000,-0.244036,-96.333071,0.000000,0.500000
31.038443,-0.200000,0.000000,-0.244036,-96.338494,0.000000,0.500000
31.039317,-0.200000,0.000000,-0.244036,-96.343918,0.000000,0.500000
31.040190,-0.200000,0.000000,-0.244036,-96.349342,0.000000,0.500000
31.041064,-0.200000,0.000000,-0.244036,-96.354766,0.000000,0.500000
31.041938,-0.200000,0.000000,-0.244036,-96.360190,0.000000,0.500000
31.042812,-0.200000,0.000000,-0.244036,-96.365615,0.000000,0.500000
31.043685,-0.200000,0.000000,-0.244036,-96.371039,0.000000,0.500000
31.044559,-0.200000,0.000000,-0.244036,-96.376464,0.000000,0.500000
31.045433,-0.200000,0.000000,-0.244036,-96.381889,0.000000,0.500000
31.046306,-0.200000,0.000000,-0.244036,-96.387314,0.000000,0.500000
31.047180,-0.200000,0.000000,-0.244036,-96.392739,0.000000,0.500000
31.048054,-0.200000,0.000000,-0.244036,-96.398164,0.000000,0.500000
31.048927,-0.200000,0.000000,-0.244036,-96.403590,0.000000,0.500000
31.049801,-0.200000,0.000000,-0.244036,-96.409015,0.000000,0.500000
31.050675,-0.200000,0.000000,-0.244036,-96.414441,0.000000,0.500000
31.051549,-0.200000,0.000000,-0.244036,-96.419867,0.000000,0.500000
31.052422,-0.200000,0.000000,-0.244036,-96.425293,0.000000,0.500000
31.053296,-0.200000,0.000000,-0.244036,-96.430719,0.000000,0.500000
31.054170,-0.200000,0.000000,-0.244036,-96.436145,0.000000,0.500000
31.055043,-0.200000,0.000000,-0.244036,-96.441572,0.000000,0.500000
31.055917,-0.200000,0.000000,-0.244036,-96.446999,0.000000,0.500000
31.056791,-0.200000,0.000000,-0.244036,-96.452425,0.000000,0.500000
31.057664,-0.200000,0.000000,-0.244036,-96.457852,0.000000,0.500000
31.058538,-0.200000,0.000000,-0.244036,-96.463280,0.000000,0.500000
31.059412,-0.200000,0.000000,-0.244036,-96.468707,0.000000,0.500000
31.060286,-0.200000,0.000000,-0.244036,-96.474134,0.000000,0.500000
31.061159,-0.200000,0.000000,-0.244036,-96.479562,0.000000,0.500000
31.062033,-0.200000,0.000000,-0.244036,-96.484990,0.000000,0.500000
31.062907,-0.200000,0.000000,-0.244036,-96.490417,0.000000,0.500000
31.063780,-0.200000,0.000000,-0.244036,-96.495845,0.000000,0.500000
31.064654,-0.200000,0.000000,-0.244036,-96.501274,0.000000,0.500000
31.065528,-0.200000,0.000000,-0.244036,-96.506702,0.000000,0.500000
31.066402,-0.200000,0.000000,-0.244036,-96.512130,0.000000,0.500000
31.067275,-0.200000,0.000000,-0.244036,-96.517559,0.000000,0.500000
31.068149,-0.200000,0.000000,-0.244036,-96.522988,0.000000,0.500000
31.069023,-0.200000,0.000000,-0.244036,-96.528417,0.000000,0.500000
31.069896,-0.200000,0.000000,-0.244036,-96.533846,0.000000,0.500000
31.070770,-0.200000,0.000000,-0.244036,-96.539275,-0.000000,0.500000
31.071644,-0.200000,0.000000,-0.244036,-96.544705,-0.000000,0.500000
31.072517,-0.200000,0.000000,-0.244036,-96.550134,0.000000,0.500000
31.073391,-0.200000,0.000000,-0.244036,-96.555564,0.000000,0.500000
31.074265,-0.200000,0.000000,-0.244036,-96.560994,0.000000,0.500000
31.075139,-0.200000,0.000000,-0.244036,-96.566424,0.000000,0.500000
31.076012,-0.200000,0.000000,-0.244036,-96.571854,0.000000,0.500000
31.076886,-0.200000,0.000000,-0.244036,-96.577284,0.000000,0.500000
31.077760,-0.200000,0.000000,-0.244036,-96.582715,0.000000,0.500000
31.078633,-0.200000,0.000000,-0.244036,-96.588145,0.000000,0.500000
31.079507,-0.200000,0.000000,-0.244036,-96.593576,0.000000,0.500000
31.080381,-0.200000,0.000000,-0.244036,-96.599007,0.000000,0.500000
31.081255,-0.200000,0.000000,-0.244036,-96.604438,0.000000,0.500000
31.082128,-0.200000,0.000000,-0.244036,-96.609869,0.000000,0.500000
31.083002,-0.200000,0.000000,-0.244036,-96.615301,0.000000,0.500000
31.083876,-0.200000,0.000000,-0.244036,-96.620732,0.000000,0.500000
31.084749,-0.200000,0.000000,-0.244036,-96.626164,0.000000,0.500000
31.085623,-0.200000,0.000000,-0.244036,-96.631596,0.000000,0.500000
31.086497,-0.200000,0.000000,-0.244036,-96.637028,0.000000,0.500000
31.087370,-0.200000,0.000000,-0.244036,-96.642460,0.000000,0.500000
31.088244,-0.200000,0.000000,-0.244036,-96.647892,0.000000,0.500000
31.089118,-0.200000,0.000000,-0.244036,-96.653325,-0.000000,0.500000
31.089992,-0.200000,0.000000,-0.244036,-96.658758,-0.000000,0.500000
31.090865,-0.200000,0.000000,-0.244036,-96.664190,0.000000,0.500000
31.091739,-0.200000,0.000000,-0.244036,-96.669623,0.000000,0.500000
31.092613,-0.200000,0.000000,-0.244036,-96.675056,0.000000,0.500000
31.093486,-0.200000,0.000000,-0.244036,-96.680490,0.000000,0.500000
31.094360,-0.200000,0.000000,-0.244036,-96.685923,0.000000,0.500000
31.095234,-0.200000,0.000000,-0.244036,-96.691356,0.000000,0.500000
31.096107,-0.200000,0.000000,-0.244036,-96.696790,0.000000,0.500000
31.096981,-0.200000,0.000000,-0.244036,-96.702224,0.000000,0.500000
31.097855,-0.200000,0.000000,-0.244036,-96.707658,0.000000,0.500000
31.098729,-0.200000,0.000000,-0.244036,-96.713092,0.000000,0.500000
31.099602,-0.200000,0.000000,-0.244036,-96.718526,0.000000,0.500000
31.100476,-0.200000,0.000000,-0.244036,-96.723961,0.000000,0.500000
31.101350,-0.200000,0.000000,-0.244036,-96.729395,-0.000000,0.500000
31.102223,-0.200000,0.000000,-0.244036,-96.734830,-0.000000,0.500000
31.103097,-0.200000,0.000000,-0.244036,-96.740265,0.000000,0.500000
31.103971,-0.200000,0.000000,-0.244036,-96.745700,0.000000,0.500000
31.104845,-0.200000,0.000000,-0.244036,-96.751135,0.000000,0.500000
31.105718,-0.200000,0.000000,-0.244036,-96.756571,0.000000,0.500000
31.106592,-0.200000,0.000000,-0.244036,-96.762006,0.000000,0.500000
31.107466,-0.200000,0.000000,-0.244036,-96.767442,0.000000,0.500000
31.108339,-0.200000,0.000000,-0.244036,-96.772878,0.000000,0.500000
31.109213,-0.200000,0.000000,-0.244036,-96.778314,0.000000,0.500000
31.110087,-0.200000,0.000000,-0.244036,-96.783750,0.000000,0.500000
31.110960,-0.200000,0.000000,-0.244036,-96.789186,0.000000,0.500000
31.111834,-0.200000,0.000000,-0.244036,-96.794623,-0.000000,0.500000
31.112708,-0.200000,0.000000,-0.244036,-96.800059,-0.000000,0.500000
31.113582,-0.200000,0.000000,-0.244036,-96.805496,0.000000,0.500000
31.114455,-0.200000,0.000000,-0.244036,-96.810933,0.000000,0.500000
31.115329,-0.200000,0.000000,-0.244036,-96.816370,0.000000,0.500000
31.116203,-0.200000,0.000000,-0.244036,-96.821807,0.000000,0.500000
31.117076,-0.200000,0.000000,-0.244036,-96.827244,0.000000,0.500000
31.117950,-0.200000,0.000000,-0.244036,-96.832682,0.000000,0.500000
31.118824,-0.200000,0.000000,-0.244036,-96.838120,0.000000,0.500000
31.119698,-0.200000,0.000000,-0.244036,-96.843557,0.000000,0.500000
31.120571,-0.200000,0.000000,-0.244036,-96.848995,-0.000000,0.500000
31.121445,-0.200000,0.000000,-0.244036,-96.854433,-0.000000,0.500000
31.122319,-0.200000,0.000000,-0.244036,-96.859872,0.000000,0.500000
31.123192,-0.200000,0.000000,-0.244036,-96.865310,0.000000,0.500000
31.124066,-0.200000,0.000000,-0.244036,-96.870749,0.000000,0.500000
31.124940,-0.200000,0.000000,-0.244036,-96.876187,0.000000,0.500000
31.125813,-0.200000,0.000000,-0.244036,-96.881626,0.000000,0.500000
31.126687,-0.200000,0.000000,-0.244036,-96.887065,0.000000,0.500000
31.127561,-0.200000,0.000000,-0.244036,-96.892504,0.000000,0.500000
31.128435,-0.200000,0.000000,-0.244036,-96.897944,-0.000000,0.500000
31.129308,-0.200000,0.000000,-0.244036,-96.903383,-0.000000,0.500000
31.130182,-0.200000,0.000000,-0.244036,-96.908823,0.000000,0.500000
31.131056,-0.200000,0.000000,-0.244036,-96.914263,0.000000,0.500000
31.131929,-0.200000,0.000000,-0.244036,-96.919703,0.000000,0.500000
31.132803,-0.200000,0.000000,-0.244036,-96.925143,0.000000,0.500000
31.133677,-0.200000,0.000000,-0.244036,-96.930583,0.000000,0.500000
31.134550,-0.200000,0.000000,-0.244036,-96.936023,0.000000,0.500000
31.135424,-0.200000,0.000000,-0.244036,-96.941464,-0.000000,0.500000
31.136298,-0.200000,0.000000,-0.244036,-96.946905,-0.000000,0.500000
31.137172,-0.200000,0.000000,-0.244036,-96.952346,0.000000,0.500000
31.138045,-0.200000,0.000000,-0.244036,-96.957787,0.000000,0.500000
31.138919,-0.200000,0.000000,-0.244036,-96.963228,0.000000,0.500000
31.139793,-0.200000,0.000000,-0.244036,-96.968669,0.000000,0.500000
31.140666,-0.200000,0.000000,-0.244036,-96.974111,0.000000,0.500000
31.141540,-0.200000,0.000000,-0.244036,-96.979552,-0.000000,0.500000
31.142414,-0.200000,0.000000,-0.244036,-96.984994,-0.000000,0.500000
31.143288,-0.200000,0.000000,-0.244036,-96.990436,0.000000,0.500000
31.144161,-0.200000,0.000000,-0.244036,-96.995878,0.000000,0.500000
31.145035,-0.200000,0.000000,-0.244036,-97.001320,0.000000,0.500000
31.145909,-0.200000,0.000000,-0.244036,-97.006763,0.000000,0.500000
31.146782,-0.200000,0.000000,-0.244036,-97.012205,-0.000000,0.500000
31.147656,-0.200000,0.000000,-0.244036,-97.017648,-0.000000,0.500000
31.148530,-0.200000,0.000000,-0.244036,-97.023091,0.000000,0.500000
31.149403,-0.200000,0.000000,-0.244036,-97.028534,0.000000,0.500000
31.150277,-0.200000,0.000000,-0.244036,-97.033977,0.000000,0.500000
31.151151,-0.200000,0.000000,-0.244036,-97.039420,0.000000,0.500000
31.152025,-0.200000,0.000000,-0.244036,-97.044864,-0.000000,0.500000
31.152898,-0.200000,0.000000,-0.244036,-97.050307,-0.000000,0.500000
31.153772,-0.200000,0.000000,-0.244036,-97.055751,0.000000,0.500000
31.154646,-0.200000,0.000000,-0.244036,-97.061195,0.000000,0.500000
31.155519,-0.200000,0.000000,-0.244036,-97.066639,0.000000,0.500000
31.156393,-0.200000,0.000000,-0.244036,-97.072083,0.000000,0.500000
31.157267,-0.200000,0.000000,-0.244036,-97.077528,-0.000000,0.500000
31.158141,-0.200000,0.000000,-0.244036,-97.082972,-0.000000,0.500000
31.159014,-0.200000,0.000000,-0.244036,-97.088417,0.000000,0.500000
31.159888,-0.200000,0.000000,-0.244036,-97.093862,0.000000,0.500000
