x,bps
0.010000,0.000000
0.015420,0.000000
0.020841,-0.000000
0.026261,-0.000000
0.034391,-0.000000
0.042522,-0.000000
0.047942,-0.000000
0.053362,-0.000000
0.058783,-0.000000
0.064203,-0.000000
0.069623,-0.000000
0.075043,-0.000000
0.083174,-0.000000
0.091304,-0.000000
0.099435,-0.000000
0.107565,-0.000000
0.115695,-0.000000
0.123826,-0.000000
0.131956,-0.000000
0.140087,-0.000000
0.148217,-0.000000
0.156348,-0.000000
0.164478,-0.000000
0.172608,-0.000000
0.180739,-0.000000
0.188869,-0.000000
0.197000,-0.000000
0.205130,-0.000000
0.213261,-0.000000
0.221391,-0.000000
0.229521,-0.000000
0.237652,-0.000000
0.245782,-0.000000
0.253913,-0.000000
0.262043,-0.000000
0.270174,-0.000000
0.278304,-0.000000
0.286434,-0.000000
0.292758,-0.000000
0.299082,-0.000000
0.304502,-0.000000
0.309922,-0.000000
0.315343,-0.000000
0.320763,-0.000000
0.326183,-0.000000
0.331603,-0.000000
0.337024,-0.000000
0.342444,-0.000000
0.347864,-0.000000
0.353285,-0.000000
0.358705,-0.000000
0.364125,-0.000000
0.369545,-0.000000
0.374966,-0.000000
0.380386,-0.000000
0.385806,-0.000000
0.391227,-0.000000
0.396647,-0.000000
0.402067,-0.000000
0.407487,-0.000000
0.412908,-0.000000
0.418328,-0.000000
0.423748,-0.000000
0.429168,-0.000000
0.434589,-0.000000
0.440009,-0.000000
0.445429,-0.000000
0.450850,-0.000000
0.456270,-0.000000
0.461690,-0.000000
0.467110,-0.000000
0.472531,-0.000000
0.477951,-0.000000
0.483371,-0.000000
0.488792,-0.000000
0.494212,-0.000000
0.499632,-0.000000
0.505052,-0.000000
0.510473,-0.000000
0.515893,-0.000000
0.521313,-0.000000
0.526734,-0.000000
0.532154,-0.000000
0.537574,-0.000000
0.542994,-0.000000
0.548415,-0.000000
0.553835,-0.000000
0.559255,-0.000000
0.564676,-0.000000
0.570096,-0.000000
0.575516,-0.000000
0.580936,-0.000000
0.586357,-0.000000
0.591777,-0.000000
0.597197,-0.000000
0.602617,-0.000000
0.608038,-0.000000
0.613458,-0.000000
0.618878,-0.000000
0.624299,-0.000000
0.629719,-0.000000
0.635139,-0.000000
0.640559,-0.000000
0.645980,-0.000000
0.651400,-0.000000
0.656820,-0.000000
0.662241,-0.000000
0.667661,-0.000000
0.673081,-0.000000
0.678501,-0.000000
0.683922,-0.000000
0.689342,-0.000000
0.694762,-0.000000
0.700183,-0.000000
0.705603,-0.000000
0.711023,-0.000000
0.716443,-0.000000
0.721864,-0.000000
0.727284,-0.000000
0.732704,-0.000000
0.738125,-0.000000
0.743545,-0.000000
0.748965,-0.000000
0.754385,-0.000000
0.759806,-0.000000
0.765226,-0.000000
0.770646,-0.000000
0.776067,-0.000000
0.781487,-0.000000
0.786907,-0.000000
0.792327,-0.000000
0.797748,-0.000000
0.803168,-0.000000
0.808588,-0.000000
0.814008,-0.000000
0.819429,-0.000000
0.824849,-0.000000
0.830269,-0.000000
0.835690,-0.000000
0.841110,-0.000000
