x,bps
0.010000,0.056197
0.011355,0.063812
0.012710,0.071426
0.014065,0.079040
0.015420,0.086653
0.020841,0.117063
0.026261,0.147475
0.034391,0.193044
0.042522,0.238569
0.054717,0.306714
0.066913,0.374678
0.081819,0.457424
0.096725,0.539749
0.108920,0.606740
0.121116,0.673355
0.133311,0.739553
0.145507,0.805292
0.157703,0.870533
0.169898,0.935234
0.182094,0.999356
0.194290,1.062859
0.206485,1.125704
0.218681,1.187853
0.230876,1.249268
0.243072,1.309910
0.255268,1.369743
0.267463,1.428730
0.279659,1.486835
0.291855,1.544022
0.304050,1.600255
0.316246,1.655502
0.328442,1.709727
0.340637,1.762899
0.352833,1.814983
0.365028,1.865949
0.377224,1.915765
0.389420,1.964401
0.401615,2.011827
0.413811,2.058015
0.426007,2.102936
0.438202,2.146564
0.450398,2.188871
0.462594,2.229833
0.474789,2.269426
0.486985,2.307625
0.499180,2.344409
0.511376,2.379756
0.523572,2.413647
0.535767,2.446062
0.547963,2.476984
0.560159,2.506396
0.572354,2.534284
0.584550,2.560634
0.596746,2.585433
0.608941,2.608672
0.621137,2.630340
0.633332,2.650431
0.645528,2.668939
0.657724,2.685860
0.669919,2.701191
0.682115,2.714933
0.694311,2.727085
0.706506,2.737651
0.718702,2.746637
0.730898,2.754049
0.743093,2.759897
0.755289,2.764190
0.767484,2.766942
0.779680,2.768168
0.791876,2.767883
0.804071,2.766107
0.816267,2.762860
0.828463,2.758164
0.840658,2.752043
0.852854,2.744523
0.865049,2.735632
0.877245,2.725399
0.889441,2.713854
0.901636,2.701031
0.913832,2.686962
0.926028,2.671682
0.938223,2.655229
0.950419,2.637640
0.962615,2.618953
0.974810,2.599207
0.987006,2.578445
0.999201,2.556705
1.011397,2.534032
1.023593,2.510466
1.035788,2.486051
1.047984,2.460830
1.060180,2.434847
1.072375,2.408144
1.084571,2.380767
1.096767,2.352757
1.108962,2.324159
1.121158,2.295015
1.133353,2.265368
1.145549,2.235261
1.157745,2.204735
1.169940,2.173830
1.182136,2.142588
1.194332,2.111047
1.206527,2.079247
1.218723,2.047226
1.230919,2.015020
1.243114,1.982665
1.255310,1.950196
1.267505,1.917646
1.279701,1.885049
1.291897,1.852437
1.304092,1.819838
1.316288,1.787283
1.328484,1.754800
1.340679,1.722415
1.352875,1.690154
1.365070,1.658041
1.377266,1.626100
1.389462,1.594353
1.401657,1.562820
1.413853,1.531521
1.426049,1.500474
1.438244,1.469697
1.450440,1.439207
1.462636,1.409017
1.474831,1.379143
1.487027,1.349596
1.499222,1.320391
1.511418,1.291536
1.523614,1.263042
1.535809,1.234919
1.548005,1.207174
1.560201,1.179816
1.572396,1.152849
1.584592,1.126281
1.596788,1.100116
1.608983,1.074358
1.621179,1.049010
1.633374,1.024077
1.645570,0.999559
1.657766,0.975458
1.669961,0.951776
1.682157,0.928513
1.694353,0.905669
1.706548,0.883243
1.718744,0.861234
1.730940,0.839642
1.743135,0.818463
1.755331,0.797697
1.767526,0.777340
1.779722,0.757389
1.791918,0.737842
1.804113,0.718695
1.816309,0.699944
1.828505,0.681586
1.840700,0.663615
1.852896,0.646029
1.865092,0.628822
1.877287,0.611989
1.889483,0.595526
1.901678,0.579428
1.913874,0.563690
1.926070,0.548306
1.938265,0.533271
1.950461,0.518581
1.962657,0.504229
1.974852,0.490210
1.987048,0.476518
1.999243,0.463148
2.011439,0.450095
2.023635,0.437353
2.035830,0.424915
2.048026,0.412778
2.060222,0.400935
2.072417,0.389380
2.084613,0.378108
2.096809,0.367114
2.108553,0.356784
2.120296,0.346702
2.129330,0.339112
2.138364,0.331663
2.146494,0.325078
2.154625,0.318604
2.162755,0.312240
2.170886,0.305985
2.179016,0.299835
2.187147,0.293791
2.195277,0.287851
2.203407,0.282012
2.211538,0.276275
2.219668,0.270636
2.227799,0.265095
2.235929,0.259650
2.244060,0.254300
2.252190,0.249044
2.260320,0.243880
2.268451,0.238806
2.276581,0.233821
2.284712,0.228925
2.292842,0.224115
2.300973,0.219390
2.309555,0.214494
2.318137,0.209689
