x,bps
0.010000,0.000000
0.013614,0.000000
0.019034,0.000000
0.024454,0.000000
0.031681,0.000001
0.038908,0.000002
0.047039,0.000003
0.055169,0.000006
0.063299,0.000011
0.071430,0.000017
0.079560,0.000027
0.087691,0.000039
0.095821,0.000056
0.103952,0.000078
0.112082,0.000105
0.120212,0.000139
0.128343,0.000180
0.136473,0.000230
0.144604,0.000290
0.152734,0.000360
0.160865,0.000443
0.168995,0.000539
0.177125,0.000650
0.185256,0.000777
0.193386,0.000922
0.201517,0.001086
0.209647,0.001270
0.217777,0.001477
0.225908,0.001709
0.234038,0.001966
0.242169,0.002251
0.250299,0.002566
0.258430,0.002912
0.266560,0.003292
0.274690,0.003707
0.282821,0.004160
0.290951,0.004652
0.299082,0.005187
0.307212,0.005765
0.315343,0.006390
0.323473,0.007063
0.331603,0.007788
0.339734,0.008565
0.347864,0.009399
0.355995,0.010290
0.364125,0.011242
0.372256,0.012257
0.380386,0.013338
0.388516,0.014487
0.396647,0.015707
0.404777,0.017000
0.412908,0.018369
0.421038,0.019816
0.429168,0.021345
0.437299,0.022958
0.445429,0.024658
0.453560,0.026447
0.461690,0.028328
0.469821,0.030305
0.477951,0.032379
0.486081,0.034553
0.494212,0.036830
0.502342,0.039214
0.510473,0.041706
0.518603,0.044310
0.526734,0.047028
0.534864,0.049863
0.542994,0.052818
0.551125,0.055895
0.559255,0.059098
0.567386,0.062428
0.575516,0.065890
0.583647,0.069484
0.591777,0.073215
0.599907,0.077085
0.608038,0.081096
0.616168,0.085251
0.624299,0.089552
0.632429,0.094003
0.640559,0.098605
0.648690,0.103362
0.656820,0.108275
0.664951,0.113347
0.673081,0.118581
0.681212,0.123978
0.689342,0.129542
0.697472,0.135274
0.705603,0.141177
0.713733,0.147252
0.721864,0.153503
0.729994,0.159930
0.738125,0.166537
0.746255,0.173324
0.754385,0.180295
0.762516,0.187450
0.770646,0.194792
0.778777,0.202322
0.786907,0.210043
0.795038,0.217955
0.803168,0.226060
0.811298,0.234360
0.819429,0.242857
0.827559,0.251550
0.835690,0.260443
0.843820,0.269535
0.851950,0.278829
0.860081,0.288325
0.868211,0.298024
0.876342,0.307927
0.884472,0.318034
0.892603,0.328348
0.900733,0.338868
0.908863,0.349594
0.916994,0.360528
0.925124,0.371670
0.933255,0.383020
0.941385,0.394578
0.949516,0.406345
0.957646,0.418320
0.965776,0.430504
0.973907,0.442896
0.982037,0.455496
0.990168,0.468304
0.998298,0.481319
1.006429,0.494541
1.014559,0.507970
1.022689,0.521604
1.030820,0.535442
1.038950,0.549485
1.047081,0.563731
1.055211,0.578178
1.063341,0.592826
1.071472,0.607674
1.079602,0.622719
1.087733,0.637961
1.095863,0.653398
1.103994,0.669028
1.112124,0.684849
1.120254,0.700860
1.128385,0.717059
1.136515,0.733442
1.144646,0.750010
1.152776,0.766758
1.160907,0.783684
1.169037,0.800787
1.177167,0.818063
1.185298,0.835510
1.193428,0.853125
1.201559,0.870905
1.209689,0.888847
1.217820,0.906948
1.225950,0.925205
1.234080,0.943615
1.242211,0.962173
1.250341,0.980877
1.258472,0.999724
1.266602,1.018708
1.274732,1.037828
1.282863,1.057078
1.290993,1.076455
1.299124,1.095955
1.307254,1.115574
1.315385,1.135307
1.323515,1.155150
1.331645,1.175099
1.339776,1.195150
1.347906,1.215297
1.356037,1.235536
1.364167,1.255863
1.372298,1.276272
1.380428,1.296759
1.388558,1.317319
1.396689,1.337947
1.404819,1.358637
1.412950,1.379385
1.421080,1.400185
1.429211,1.421031
1.437341,1.441920
1.445471,1.462845
1.453602,1.483800
1.461732,1.504780
1.469863,1.525780
1.477993,1.546794
1.486123,1.567816
1.494254,1.588840
1.502384,1.609861
1.513677,1.639040
1.524969,1.668185
1.537164,1.699606
1.549360,1.730948
1.560652,1.759881
1.571945,1.788713
1.580527,1.810547
1.589109,1.832307
1.597239,1.852846
1.605370,1.873304
1.613500,1.893677
1.621631,1.913957
1.629761,1.934138
1.637891,1.954214
1.646022,1.974180
1.654152,1.994028
1.662283,2.013753
1.670413,2.033349
1.678543,2.052809
1.686674,2.072127
1.694804,2.091297
1.702935,2.110313
1.711065,2.129169
1.719196,2.147859
1.727326,2.166377
1.735456,2.184718
1.743587,2.202874
1.751717,2.220841
1.759848,2.238613
1.767978,2.256183
1.776109,2.273546
1.784239,2.290697
1.792369,2.307630
1.800500,2.324340
1.808630,2.340821
1.816761,2.357068
1.824891,2.373075
1.833022,2.388838
1.841152,2.404351
1.849282,2.419609
1.857413,2.434608
1.865543,2.449343
1.873674,2.463809
1.881804,2.478001
1.889934,2.491915
1.898065,2.505547
1.906195,2.518892
1.914326,2.531946
1.919746,2.540486
1.925166,2.548893
1.932393,2.559895
1.939620,2.570657
1.947751,2.582475
1.955881,2.593983
1.964012,2.605178
1.972142,2.616056
1.980273,2.626614
1.988403,2.636849
1.996533,2.646759
2.004664,2.656340
2.012794,2.665591
2.020925,2.674509
2.029055,2.683091
2.037185,2.691336
2.045316,2.699242
2.053446,2.706806
2.061577,2.714027
2.069707,2.720904
2.077838,2.727436
2.085968,2.733620
2.094098,2.739457
2.102229,2.744945
2.110359,2.750084
2.118490,2.754872
2.126620,2.759311
2.134751,2.763398
2.142881,2.767136
2.151011,2.770522
2.159142,2.773559
2.167272,2.776245
2.175403,2.778582
2.183533,2.780570
2.191664,2.782211
2.199794,2.783504
2.207924,2.784452
2.216055,2.785056
2.224185,2.785316
2.232316,2.785235
2.240446,2.784815
2.248576,2.784057
2.256707,2.782963
2.264837,2.781535
2.272968,2.779777
2.281098,2.777689
2.289229,2.775275
2.297359,2.772537
2.305489,2.769478
2.313620,2.766101
2.321750,2.762409
2.329881,2.758405
2.338011,2.754093
2.346142,2.749475
2.354272,2.744555
2.362402,2.739338
2.370533,2.733825
2.378663,2.728022
2.386794,2.721932
2.394924,2.715559
2.403055,2.708906
2.411185,2.701979
2.419315,2.694781
2.427446,2.687316
2.435576,2.679590
2.443707,2.671605
2.451837,2.663367
2.459967,2.654880
2.468098,2.646149
2.476228,2.637179
2.484359,2.627973
2.492489,2.618537
2.500620,2.608875
2.508750,2.598992
2.516880,2.588894
2.525011,2.578584
2.533141,2.568068
2.541272,2.557350
2.549402,2.546436
2.557533,2.535330
2.565663,2.524038
2.573793,2.512564
2.581924,2.500913
2.590054,2.489090
2.598185,2.477101
