x,B,f,A0,Atheta,A0`, energy, f`
0.033956,-1.000000,0.000000,-0.266922,-0.000577,0.000000,0.500000,0.000000
0.034023,-1.000000,0.000000,-0.266922,-0.000579,0.000000,0.500000,0.000000
0.034090,-1.000000,0.000000,-0.266922,-0.000581,0.000000,0.500000,0.000000
0.034191,-1.000000,0.000000,-0.266922,-0.000584,0.000000,0.500000,0.000000
0.034291,-1.000000,0.000000,-0.266922,-0.000588,0.000000,0.500000,0.000000
0.034391,-1.000000,0.000000,-0.266922,-0.000591,0.000000,0.500000,0.000000
0.034492,-1.000000,0.000000,-0.266922,-0.000595,0.000000,0.500000,0.000000
0.034592,-1.000000,0.000000,-0.266922,-0.000598,0.000000,0.500000,0.000000
0.034692,-1.000000,0.000000,-0.266922,-0.000602,0.000000,0.500000,0.000000
0.034793,-1.000000,0.000000,-0.266922,-0.000605,0.000000,0.500000,0.000000
0.034893,-1.000000,0.000000,-0.266922,-0.000609,0.000000,0.500000,0.000000
0.034994,-1.000000,0.000000,-0.266922,-0.000612,0.000000,0.500000,0.000000
0.035094,-1.000000,0.000000,-0.266922,-0.000616,0.000000,0.500000,0.000000
0.035194,-1.000000,0.000000,-0.266922,-0.000619,0.000000,0.500000,0.000000
0.035295,-1.000000,0.000000,-0.266922,-0.000623,0.000000,0.500000,0.000000
0.035395,-1.000000,0.000000,-0.266922,-0.000626,0.000000,0.500000,0.000000
0.035495,-1.000000,0.000000,-0.266922,-0.000630,0.000000,0.500000,0.000000
0.035596,-1.000000,0.000000,-0.266922,-0.000634,0.000000,0.500000,0.000000
0.035696,-1.000000,0.000000,-0.266922,-0.000637,0.000000,0.500000,0.000000
0.035797,-1.000000,0.000000,-0.266922,-0.000641,0.000000,0.500000,0.000000
0.035897,-1.000000,0.000000,-0.266922,-0.000644,0.000000,0.500000,0.000000
0.035997,-1.000000,0.000000,-0.266922,-0.000648,0.000000,0.500000,0.000000
0.036098,-1.000000,0.000000,-0.266922,-0.000652,0.000000,0.500000,0.000000
0.036198,-1.000000,0.000000,-0.266922,-0.000655,0.000000,0.500000,0.000000
0.036298,-1.000000,0.000000,-0.266922,-0.000659,0.000000,0.500000,0.000000
0.036399,-1.000000,0.000000,-0.266922,-0.000662,0.000000,0.500000,0.000000
0.036499,-1.000000,0.000000,-0.266922,-0.000666,0.000000,0.500000,0.000000
0.036600,-1.000000,0.000000,-0.266922,-0.000670,0.000000,0.500000,0.000000
0.036700,-1.000000,0.000000,-0.266922,-0.000673,0.000000,0.500000,0.000000
0.036800,-1.000000,0.000000,-0.266922,-0.000677,0.000000,0.500000,0.000000
0.036901,-1.000000,0.000000,-0.266922,-0.000681,0.000000,0.500000,0.000000
0.037001,-1.000000,0.000000,-0.266922,-0.000685,0.000000,0.500000,0.000000
0.037101,-1.000000,0.000000,-0.266922,-0.000688,0.000000,0.500000,0.000000
0.037202,-1.000000,0.000000,-0.266922,-0.000692,0.000000,0.500000,0.000000
0.037302,-1.000000,0.000000,-0.266922,-0.000696,0.000000,0.500000,0.000000
0.037403,-1.000000,0.000000,-0.266922,-0.000699,0.000000,0.500000,0.000000
0.037503,-1.000000,0.000000,-0.266922,-0.000703,0.000000,0.500000,0.000000
0.037603,-1.000000,0.000000,-0.266922,-0.000707,0.000000,0.500000,0.000000
0.037704,-1.000000,0.000000,-0.266922,-0.000711,0.000000,0.500000,0.000000
0.037804,-1.000000,0.000000,-0.266922,-0.000715,0.000000,0.500000,0.000000
0.037904,-1.000000,0.000000,-0.266922,-0.000718,0.000000,0.500000,0.000000
0.038005,-1.000000,0.000000,-0.266922,-0.000722,0.000000,0.500000,0.000000
0.038105,-1.000000,0.000000,-0.266922,-0.000726,0.000000,0.500000,0.000000
0.038206,-1.000000,0.000000,-0.266922,-0.000730,0.000000,0.500000,0.000000
0.038306,-1.000000,0.000000,-0.266922,-0.000734,0.000000,0.500000,0.000000
0.038406,-1.000000,0.000000,-0.266922,-0.000738,0.000000,0.500000,0.000000
0.038507,-1.000000,0.000000,-0.266922,-0.000741,0.000000,0.500000,0.000000
0.038607,-1.000000,0.000000,-0.266922,-0.000745,0.000000,0.500000,0.000000
0.038707,-1.000000,0.000000,-0.266922,-0.000749,0.000000,0.500000,0.000000
0.038808,-1.000000,0.000000,-0.266922,-0.000753,0.000000,0.500000,0.000000
0.038908,-1.000000,0.000000,-0.266922,-0.000757,0.000000,0.500000,0.000000
0.039009,-1.000000,0.000000,-0.266922,-0.000761,0.000000,0.500000,0.000000
0.039109,-1.000000,0.000000,-0.266922,-0.000765,0.000000,0.500000,0.000000
0.039209,-1.000000,0.000000,-0.266922,-0.000769,0.000000,0.500000,0.000000
0.039310,-1.000000,0.000000,-0.266922,-0.000773,0.000000,0.500000,0.000000
0.039410,-1.000000,0.000000,-0.266922,-0.000777,0.000000,0.500000,0.000000
0.039510,-1.000000,0.000000,-0.266922,-0.000781,0.000000,0.500000,0.000000
0.039611,-1.000000,0.000000,-0.266922,-0.000785,0.000000,0.500000,0.000000
0.039711,-1.000000,0.000000,-0.266922,-0.000788,0.000000,0.500000,0.000000
0.039812,-1.000000,0.000000,-0.266922,-0.000792,0.000000,0.500000,0.000000
0.039912,-1.000000,0.000000,-0.266922,-0.000796,0.000000,0.500000,0.000000
0.040012,-1.000000,0.000000,-0.266922,-0.000800,0.000000,0.500000,0.000000
0.040113,-1.000000,0.000000,-0.266922,-0.000805,0.000000,0.500000,0.000000
0.040213,-1.000000,0.000000,-0.266922,-0.000809,0.000000,0.500000,0.000000
0.040313,-1.000000,0.000000,-0.266922,-0.000813,0.000000,0.500000,0.000000
0.040414,-1.000000,0.000000,-0.266922,-0.000817,0.000000,0.500000,0.000000
0.040514,-1.000000,0.000000,-0.266922,-0.000821,0.000000,0.500000,0.000000
0.040615,-1.000000,0.000000,-0.266922,-0.000825,0.000000,0.500000,0.000000
0.040715,-1.000000,0.000000,-0.266922,-0.000829,0.000000,0.500000,0.000000
0.040815,-1.000000,0.000000,-0.266922,-0.000833,0.000000,0.500000,0.000000
0.040916,-1.000000,0.000000,-0.266922,-0.000837,0.000000,0.500000,0.000000
0.041016,-1.000000,0.000000,-0.266922,-0.000841,0.000000,0.500000,0.000000
0.041116,-1.000000,0.000000,-0.266922,-0.000845,0.000000,0.500000,0.000000
0.041217,-1.000000,0.000000,-0.266922,-0.000849,0.000000,0.500000,0.000000
0.041317,-1.000000,0.000000,-0.266922,-0.000854,0.000000,0.500000,0.000000
0.041418,-1.000000,0.000000,-0.266922,-0.000858,0.000000,0.500000,0.000000
0.041518,-1.000000,0.000000,-0.266922,-0.000862,0.000000,0.500000,0.000000
0.041618,-1.000000,0.000000,-0.266922,-0.000866,0.000000,0.500000,0.000000
0.041719,-1.000000,0.000000,-0.266922,-0.000870,0.000000,0.500000,0.000000
0.041819,-1.000000,0.000000,-0.266922,-0.000874,0.000000,0.500000,0.000000
0.041919,-1.000000,0.000000,-0.266922,-0.000879,0.000000,0.500000,0.000000
0.042020,-1.000000,0.000000,-0.266922,-0.000883,0.000000,0.500000,0.000000
0.042120,-1.000000,0.000000,-0.266922,-0.000887,0.000000,0.500000,0.000000
0.042221,-1.000000,0.000000,-0.266922,-0.000891,0.000000,0.500000,0.000000
0.042321,-1.000000,0.000000,-0.266922,-0.000896,0.000000,0.500000,0.000000
0.042421,-1.000000,0.000000,-0.266922,-0.000900,0.000000,0.500000,0.000000
0.042522,-1.000000,0.000000,-0.266922,-0.000904,0.000000,0.500000,0.000000
0.042622,-1.000000,0.000000,-0.266922,-0.000908,0.000000,0.500000,0.000000
0.042722,-1.000000,0.000000,-0.266922,-0.000913,0.000000,0.500000,0.000000
0.042823,-1.000000,0.000000,-0.266922,-0.000917,0.000000,0.500000,0.000000
0.042923,-1.000000,0.000000,-0.266922,-0.000921,0.000000,0.500000,0.000000
0.043024,-1.000000,0.000000,-0.266922,-0.000926,0.000000,0.500000,0.000000
0.043124,-1.000000,0.000000,-0.266922,-0.000930,0.000000,0.500000,0.000000
0.043224,-1.000000,0.000000,-0.266922,-0.000934,0.000000,0.500000,0.000000
0.043325,-1.000000,0.000000,-0.266922,-0.000939,0.000000,0.500000,0.000000
0.043425,-1.000000,0.000000,-0.266922,-0.000943,0.000000,0.500000,0.000000
0.043525,-1.000000,0.000000,-0.266922,-0.000947,0.000000,0.500000,0.000000
0.043626,-1.000000,0.000000,-0.266922,-0.000952,0.000000,0.500000,0.000000
0.043726,-1.000000,0.000000,-0.266922,-0.000956,0.000000,0.500000,0.000000
0.043827,-1.000000,0.000000,-0.266922,-0.000960,0.000000,0.500000,0.000000
0.043927,-1.000000,0.000000,-0.266922,-0.000965,0.000000,0.500000,0.000000
0.044027,-1.000000,0.000000,-0.266922,-0.000969,0.000000,0.500000,0.000000
0.044128,-1.000000,0.000000,-0.266922,-0.000974,0.000000,0.500000,0.000000
0.044228,-1.000000,0.000000,-0.266922,-0.000978,0.000000,0.500000,0.000000
0.044328,-1.000000,0.000000,-0.266922,-0.000983,0.000000,0.500000,0.000000
0.044429,-1.000000,0.000000,-0.266922,-0.000987,0.000000,0.500000,0.000000
0.044529,-1.000000,0.000000,-0.266922,-0.000991,0.000000,0.500000,0.000000
0.044630,-1.000000,0.000000,-0.266922,-0.000996,0.000000,0.500000,0.000000
0.044730,-1.000000,0.000000,-0.266922,-0.001000,0.000000,0.500000,0.000000
0.044830,-1.000000,0.000000,-0.266922,-0.001005,0.000000,0.500000,0.000000
0.044931,-1.000000,0.000000,-0.266922,-0.001009,0.000000,0.500000,0.000000
0.045031,-1.000000,0.000000,-0.266922,-0.001014,0.000000,0.500000,0.000000
0.045131,-1.000000,0.000000,-0.266922,-0.001018,0.000000,0.500000,0.000000
0.045232,-1.000000,0.000000,-0.266922,-0.001023,0.000000,0.500000,0.000000
0.045332,-1.000000,0.000000,-0.266922,-0.001028,0.000000,0.500000,0.000000
0.045433,-1.000000,0.000000,-0.266922,-0.001032,0.000000,0.500000,0.000000
0.045533,-1.000000,0.000000,-0.266922,-0.001037,0.000000,0.500000,0.000000
0.045633,-1.000000,0.000000,-0.266922,-0.001041,0.000000,0.500000,0.000000
0.045734,-1.000000,0.000000,-0.266922,-0.001046,0.000000,0.500000,0.000000
0.045834,-1.000000,0.000000,-0.266922,-0.001050,0.000000,0.500000,0.000000
0.045934,-1.000000,0.000000,-0.266922,-0.001055,0.000000,0.500000,0.000000
0.046035,-1.000000,0.000000,-0.266922,-0.001060,0.000000,0.500000,0.000000
0.046135,-1.000000,0.000000,-0.266922,-0.001064,0.000000,0.500000,0.000000
0.046236,-1.000000,0.000000,-0.266922,-0.001069,0.000000,0.500000,0.000000
0.046336,-1.000000,0.000000,-0.266922,-0.001074,0.000000,0.500000,0.000000
0.046436,-1.000000,0.000000,-0.266922,-0.001078,0.000000,0.500000,0.000000
0.046537,-1.000000,0.000000,-0.266922,-0.001083,0.000000,0.500000,0.000000
0.046637,-1.000000,0.000000,-0.266922,-0.001088,0.000000,0.500000,0.000000
0.046737,-1.000000,0.000000,-0.266922,-0.001092,0.000000,0.500000,0.000000
0.046838,-1.000000,0.000000,-0.266922,-0.001097,0.000000,0.500000,0.000000
0.046938,-1.000000,0.000000,-0.266922,-0.001102,0.000000,0.500000,0.000000
0.047039,-1.000000,0.000000,-0.266922,-0.001106,0.000000,0.500000,0.000000
0.047139,-1.000000,0.000000,-0.266922,-0.001111,0.000000,0.500000,0.000000
0.047239,-1.000000,0.000000,-0.266922,-0.001116,0.000000,0.500000,0.000000
0.047340,-1.000000,0.000000,-0.266922,-0.001121,0.000000,0.500000,0.000000
0.047440,-1.000000,0.000000,-0.266922,-0.001125,0.000000,0.500000,0.000000
0.047540,-1.000000,0.000000,-0.266922,-0.001130,0.000000,0.500000,0.000000
0.047641,-1.000000,0.000000,-0.266922,-0.001135,0.000000,0.500000,0.000000
0.047741,-1.000000,0.000000,-0.266922,-0.001140,0.000000,0.500000,0.000000
0.047842,-1.000000,0.000000,-0.266922,-0.001144,0.000000,0.500000,0.000000
0.047942,-1.000000,0.000000,-0.266922,-0.001149,0.000000,0.500000,0.000000
0.048042,-1.000000,0.000000,-0.266922,-0.001154,0.000000,0.500000,0.000000
0.048143,-1.000000,0.000000,-0.266922,-0.001159,0.000000,0.500000,0.000000
0.048243,-1.000000,0.000000,-0.266922,-0.001164,0.000000,0.500000,0.000000
0.048343,-1.000000,0.000000,-0.266922,-0.001169,0.000000,0.500000,0.000000
0.048444,-1.000000,0.000000,-0.266922,-0.001173,0.000000,0.500000,0.000000
0.048544,-1.000000,0.000000,-0.266922,-0.001178,0.000000,0.500000,0.000000
0.048645,-1.000000,0.000000,-0.266922,-0.001183,0.000000,0.500000,0.000000
0.048745,-1.000000,0.000000,-0.266922,-0.001188,0.000000,0.500000,0.000000
0.048845,-1.000000,0.000000,-0.266922,-0.001193,0.000000,0.500000,0.000000
0.048946,-1.000000,0.000000,-0.266922,-0.001198,0.000000,0.500000,0.000000
0.049046,-1.000000,0.000000,-0.266922,-0.001203,0.000000,0.500000,0.000000
0.049146,-1.000000,0.000000,-0.266922,-0.001208,0.000000,0.500000,0.000000
0.049247,-1.000000,0.000000,-0.266922,-0.001213,0.000000,0.500000,0.000000
0.049397,-1.000000,0.000000,-0.266922,-0.001220,0.000000,0.500000,0.000000
0.049548,-1.000000,0.000000,-0.266922,-0.001228,0.000000,0.500000,0.000000
0.049699,-1.000000,0.000000,-0.266922,-0.001235,0.000000,0.500000,0.000000
0.049849,-1.000000,0.000000,-0.266922,-0.001242,0.000000,0.500000,0.000000
0.050000,-1.000000,0.000000,-0.266922,-0.001250,0.000000,0.500000,0.000000
0.050150,-1.000000,0.000000,-0.266922,-0.001258,0.000000,0.500000,0.000000
0.050301,-1.000000,0.000000,-0.266922,-0.001265,0.000000,0.500000,0.000000
0.050451,-1.000000,0.000000,-0.266922,-0.001273,0.000000,0.500000,0.000000
0.050602,-1.000000,0.000000,-0.266922,-0.001280,0.000000,0.500000,0.000000
0.050752,-1.000000,0.000000,-0.266922,-0.001288,0.000000,0.500000,0.000000
0.050903,-1.000000,0.000000,-0.266922,-0.001296,0.000000,0.500000,0.000000
0.051054,-1.000000,0.000000,-0.266922,-0.001303,0.000000,0.500000,0.000000
0.051204,-1.000000,0.000000,-0.266922,-0.001311,0.000000,0.500000,0.000000
0.051355,-1.000000,0.000000,-0.266922,-0.001319,0.000000,0.500000,0.000000
0.051505,-1.000000,0.000000,-0.266922,-0.001326,0.000000,0.500000,0.000000
0.051656,-1.000000,0.000000,-0.266922,-0.001334,0.000000,0.500000,0.000000
0.051806,-1.000000,0.000000,-0.266922,-0.001342,0.000000,0.500000,0.000000
0.051957,-1.000000,0.000000,-0.266922,-0.001350,0.000000,0.500000,0.000000
0.052108,-1.000000,0.000000,-0.266922,-0.001358,0.000000,0.500000,0.000000
0.052258,-1.000000,0.000000,-0.266922,-0.001365,0.000000,0.500000,0.000000
0.052359,-1.000000,0.000000,-0.266922,-0.001371,0.000000,0.500000,0.000000
0.052559,-1.000000,0.000000,-0.266922,-0.001381,0.000000,0.500000,0.000000
0.052760,-1.000000,0.000000,-0.266922,-0.001392,0.000000,0.500000,0.000000
0.052961,-1.000000,0.000000,-0.266922,-0.001402,0.000000,0.500000,0.000000
0.053162,-1.000000,0.000000,-0.266922,-0.001413,0.000000,0.500000,0.000000
0.053362,-1.000000,0.000000,-0.266922,-0.001424,0.000000,0.500000,0.000000
0.053563,-1.000000,0.000000,-0.266922,-0.001434,0.000000,0.500000,0.000000
0.053764,-1.000000,0.000000,-0.266922,-0.001445,0.000000,0.500000,0.000000
0.053965,-1.000000,0.000000,-0.266922,-0.001456,0.000000,0.500000,0.000000
0.054165,-1.000000,0.000000,-0.266922,-0.001467,0.000000,0.500000,0.000000
0.054366,-1.000000,0.000000,-0.266922,-0.001478,0.000000,0.500000,0.000000
0.054567,-1.000000,0.000000,-0.266922,-0.001489,0.000000,0.500000,0.000000
0.054768,-1.000000,0.000000,-0.266922,-0.001500,0.000000,0.500000,0.000000
0.054968,-1.000000,0.000000,-0.266922,-0.001511,0.000000,0.500000,0.000000
0.055169,-1.000000,0.000000,-0.266922,-0.001522,0.000000,0.500000,0.000000
0.055370,-1.000000,0.000000,-0.266922,-0.001533,0.000000,0.500000,0.000000
0.055571,-1.000000,0.000000,-0.266922,-0.001544,0.000000,0.500000,0.000000
0.055771,-1.000000,0.000000,-0.266922,-0.001555,0.000000,0.500000,0.000000
0.055972,-1.000000,0.000000,-0.266922,-0.001566,0.000000,0.500000,0.000000
0.056173,-1.000000,0.000000,-0.266922,-0.001578,0.000000,0.500000,0.000000
0.056374,-1.000000,0.000000,-0.266922,-0.001589,0.000000,0.500000,0.000000
0.056574,-1.000000,0.000000,-0.266922,-0.001600,0.000000,0.500000,0.000000
0.056775,-1.000000,0.000000,-0.266922,-0.001612,0.000000,0.500000,0.000000
0.056976,-1.000000,0.000000,-0.266922,-0.001623,0.000000,0.500000,0.000000
0.057177,-1.000000,0.000000,-0.266922,-0.001635,0.000000,0.500000,0.000000
0.057377,-1.000000,0.000000,-0.266922,-0.001646,0.000000,0.500000,0.000000
0.057578,-1.000000,0.000000,-0.266922,-0.001658,0.000000,0.500000,0.000000
0.057779,-1.000000,0.000000,-0.266922,-0.001669,0.000000,0.500000,0.000000
0.057980,-1.000000,0.000000,-0.266922,-0.001681,0.000000,0.500000,0.000000
0.058180,-1.000000,0.000000,-0.266922,-0.001692,0.000000,0.500000,0.000000
0.058381,-1.000000,0.000000,-0.266922,-0.001704,0.000000,0.500000,0.000000
0.058582,-1.000000,0.000000,-0.266922,-0.001716,0.000000,0.500000,0.000000
0.058783,-1.000000,0.000000,-0.266922,-0.001728,0.000000,0.500000,0.000000
0.058983,-1.000000,0.000000,-0.266922,-0.001740,0.000000,0.500000,0.000000
0.059184,-1.000000,0.000000,-0.266922,-0.001751,0.000000,0.500000,0.000000
0.059385,-1.000000,0.000000,-0.266922,-0.001763,0.000000,0.500000,0.000000
0.059586,-1.000000,0.000000,-0.266922,-0.001775,0.000000,0.500000,0.000000
0.059786,-1.000000,0.000000,-0.266922,-0.001787,0.000000,0.500000,0.000000
0.059987,-1.000000,0.000000,-0.266922,-0.001799,0.000000,0.500000,0.000000
0.060188,-1.000000,0.000000,-0.266922,-0.001811,0.000000,0.500000,0.000000
0.060389,-1.000000,0.000000,-0.266922,-0.001823,0.000000,0.500000,0.000000
0.060589,-1.000000,0.000000,-0.266922,-0.001836,0.000000,0.500000,0.000000
0.060790,-1.000000,0.000000,-0.266922,-0.001848,0.000000,0.500000,0.000000
0.060991,-1.000000,0.000000,-0.266922,-0.001860,0.000000,0.500000,0.000000
0.061192,-1.000000,0.000000,-0.266922,-0.001872,0.000000,0.500000,0.000000
0.061392,-1.000000,0.000000,-0.266922,-0.001885,0.000000,0.500000,0.000000
0.061593,-1.000000,0.000000,-0.266922,-0.001897,0.000000,0.500000,0.000000
0.061794,-1.000000,0.000000,-0.266922,-0.001909,0.000000,0.500000,0.000000
0.061995,-1.000000,0.000000,-0.266922,-0.001922,0.000000,0.500000,0.000000
0.062195,-1.000000,0.000000,-0.266922,-0.001934,0.000000,0.500000,0.000000
0.062396,-1.000000,0.000000,-0.266922,-0.001947,0.000000,0.500000,0.000000
0.062597,-1.000000,0.000000,-0.266922,-0.001959,0.000000,0.500000,0.000000
0.062798,-1.000000,0.000000,-0.266922,-0.001972,0.000000,0.500000,0.000000
0.062998,-1.000000,0.000000,-0.266922,-0.001984,0.000000,0.500000,0.000000
0.063199,-1.000000,0.000000,-0.266922,-0.001997,0.000000,0.500000,0.000000
0.063400,-1.000000,0.000000,-0.266922,-0.002010,0.000000,0.500000,0.000000
0.063601,-1.000000,0.000000,-0.266922,-0.002023,0.000000,0.500000,0.000000
0.063801,-1.000000,0.000000,-0.266922,-0.002035,0.000000,0.500000,0.000000
0.064002,-1.000000,0.000000,-0.266922,-0.002048,0.000000,0.500000,0.000000
0.064203,-1.000000,0.000000,-0.266922,-0.002061,0.000000,0.500000,0.000000
0.064404,-1.000000,0.000000,-0.266922,-0.002074,0.000000,0.500000,0.000000
0.064604,-1.000000,0.000000,-0.266922,-0.002087,0.000000,0.500000,0.000000
0.064805,-1.000000,0.000000,-0.266922,-0.002100,0.000000,0.500000,0.000000
0.065006,-1.000000,0.000000,-0.266922,-0.002113,0.000000,0.500000,0.000000
0.065207,-1.000000,0.000000,-0.266922,-0.002126,0.000000,0.500000,0.000000
0.065407,-1.000000,0.000000,-0.266922,-0.002139,0.000000,0.500000,0.000000
0.065608,-1.000000,0.000000,-0.266922,-0.002152,0.000000,0.500000,0.000000
0.065809,-1.000000,0.000000,-0.266922,-0.002165,0.000000,0.500000,0.000000
0.066010,-1.000000,0.000000,-0.266922,-0.002179,0.000000,0.500000,0.000000
0.066210,-1.000000,0.000000,-0.266922,-0.002192,0.000000,0.500000,0.000000
0.066411,-1.000000,0.000000,-0.266922,-0.002205,0.000000,0.500000,0.000000
0.066612,-1.000000,0.000000,-0.266922,-0.002219,0.000000,0.500000,0.000000
0.066813,-1.000000,0.000000,-0.266922,-0.002232,0.000000,0.500000,0.000000
0.067013,-1.000000,0.000000,-0.266922,-0.002245,0.000000,0.500000,0.000000
0.067214,-1.000000,0.000000,-0.266922,-0.002259,0.000000,0.500000,0.000000
0.067415,-1.000000,0.000000,-0.266922,-0.002272,0.000000,0.500000,0.000000
0.067616,-1.000000,0.000000,-0.266922,-0.002286,0.000000,0.500000,0.000000
0.067816,-1.000000,0.000000,-0.266922,-0.002300,0.000000,0.500000,0.000000
0.068017,-1.000000,0.000000,-0.266922,-0.002313,0.000000,0.500000,0.000000
0.068218,-1.000000,0.000000,-0.266922,-0.002327,0.000000,0.500000,0.000000
0.068419,-1.000000,0.000000,-0.266922,-0.002341,0.000000,0.500000,0.000000
0.068619,-1.000000,0.000000,-0.266922,-0.002354,0.000000,0.500000,0.000000
0.068820,-1.000000,0.000000,-0.266922,-0.002368,0.000000,0.500000,0.000000
0.069021,-1.000000,0.000000,-0.266922,-0.002382,0.000000,0.500000,0.000000
0.069222,-1.000000,0.000000,-0.266922,-0.002396,0.000000,0.500000,0.000000
0.069422,-1.000000,0.000000,-0.266922,-0.002410,0.000000,0.500000,0.000000
0.069623,-1.000000,0.000000,-0.266922,-0.002424,0.000000,0.500000,0.000000
0.069824,-1.000000,0.000000,-0.266922,-0.002438,0.000000,0.500000,0.000000
0.070025,-1.000000,0.000000,-0.266922,-0.002452,0.000000,0.500000,0.000000
0.070225,-1.000000,0.000000,-0.266922,-0.002466,0.000000,0.500000,0.000000
0.070426,-1.000000,0.000000,-0.266922,-0.002480,0.000000,0.500000,0.000000
0.070627,-1.000000,0.000000,-0.266922,-0.002494,0.000000,0.500000,0.000000
0.070828,-1.000000,0.000000,-0.266922,-0.002508,0.000000,0.500000,0.000000
0.071028,-1.000000,0.000000,-0.266922,-0.002523,0.000000,0.500000,0.000000
0.071229,-1.000000,0.000000,-0.266922,-0.002537,0.000000,0.500000,0.000000
0.071430,-1.000000,0.000000,-0.266922,-0.002551,0.000000,0.500000,0.000000
0.071631,-1.000000,0.000000,-0.266922,-0.002565,0.000000,0.500000,0.000000
0.071831,-1.000000,0.000000,-0.266922,-0.002580,0.000000,0.500000,0.000000
0.072032,-1.000000,0.000000,-0.266922,-0.002594,0.000000,0.500000,0.000000
0.072233,-1.000000,0.000000,-0.266922,-0.002609,0.000000,0.500000,0.000000
0.072434,-1.000000,0.000000,-0.266922,-0.002623,0.000000,0.500000,0.000000
0.072634,-1.000000,0.000000,-0.266922,-0.002638,0.000000,0.500000,0.000000
0.072935,-1.000000,0.000000,-0.266922,-0.002660,0.000000,0.500000,0.000000
0.073237,-1.000000,0.000000,-0.266922,-0.002682,0.000000,0.500000,0.000000
0.073538,-1.000000,0.000000,-0.266922,-0.002704,0.000000,0.500000,0.000000
0.073839,-1.000000,0.000000,-0.266922,-0.002726,0.000000,0.500000,0.000000
0.074140,-1.000000,0.000000,-0.266922,-0.002748,0.000000,0.500000,0.000000
0.074441,-1.000000,0.000000,-0.266922,-0.002771,0.000000,0.500000,0.000000
0.074742,-1.000000,0.000000,-0.266922,-0.002793,0.000000,0.500000,0.000000
0.075043,-1.000000,0.000000,-0.266922,-0.002816,0.000000,0.500000,0.000000
0.075345,-1.000000,0.000000,-0.266922,-0.002838,0.000000,0.500000,0.000000
0.075646,-1.000000,0.000000,-0.266922,-0.002861,0.000000,0.500000,0.000000
0.075947,-1.000000,0.000000,-0.266922,-0.002884,0.000000,0.500000,0.000000
0.076248,-1.000000,0.000000,-0.266922,-0.002907,0.000000,0.500000,0.000000
0.076549,-1.000000,0.000000,-0.266922,-0.002930,0.000000,0.500000,0.000000
0.076850,-1.000000,0.000000,-0.266922,-0.002953,0.000000,0.500000,0.000000
0.077151,-1.000000,0.000000,-0.266922,-0.002976,0.000000,0.500000,0.000000
0.077452,-1.000000,0.000000,-0.266922,-0.002999,0.000000,0.500000,0.000000
0.077754,-1.000000,0.000000,-0.266922,-0.003023,0.000000,0.500000,0.000000
0.078055,-1.000000,0.000000,-0.266922,-0.003046,0.000000,0.500000,0.000000
0.078356,-1.000000,0.000000,-0.266922,-0.003070,0.000000,0.500000,0.000000
0.078657,-1.000000,0.000000,-0.266922,-0.003093,0.000000,0.500000,0.000000
0.078958,-1.000000,0.000000,-0.266922,-0.003117,0.000000,0.500000,0.000000
0.079259,-1.000000,0.000000,-0.266922,-0.003141,0.000000,0.500000,0.000000
0.079560,-1.000000,0.000000,-0.266922,-0.003165,0.000000,0.500000,0.000000
0.079861,-1.000000,0.000000,-0.266922,-0.003189,0.000000,0.500000,0.000000
0.080163,-1.000000,0.000000,-0.266922,-0.003213,0.000000,0.500000,0.000000
0.080464,-1.000000,0.000000,-0.266922,-0.003237,0.000000,0.500000,0.000000
0.080765,-1.000000,0.000000,-0.266922,-0.003261,0.000000,0.500000,0.000000
0.081066,-1.000000,0.000000,-0.266922,-0.003286,0.000000,0.500000,0.000000
0.081367,-1.000000,0.000000,-0.266922,-0.003310,0.000000,0.500000,0.000000
0.081668,-1.000000,0.000000,-0.266922,-0.003335,0.000000,0.500000,0.000000
0.081969,-1.000000,0.000000,-0.266922,-0.003359,0.000000,0.500000,0.000000
0.082270,-1.000000,0.000000,-0.266922,-0.003384,0.000000,0.500000,0.000000
0.082572,-1.000000,0.000000,-0.266922,-0.003409,0.000000,0.500000,0.000000
0.082873,-1.000000,0.000000,-0.266922,-0.003434,0.000000,0.500000,0.000000
0.083174,-1.000000,0.000000,-0.266922,-0.003459,0.000000,0.500000,0.000000
0.083475,-1.000000,0.000000,-0.266922,-0.003484,0.000000,0.500000,0.000000
0.083776,-1.000000,0.000000,-0.266922,-0.003509,0.000000,0.500000,0.000000
0.084077,-1.000000,0.000000,-0.266922,-0.003534,0.000000,0.500000,0.000000
0.084378,-1.000000,0.000000,-0.266922,-0.003560,0.000000,0.500000,0.000000
0.084679,-1.000000,0.000000,-0.266922,-0.003585,0.000000,0.500000,0.000000
0.084981,-1.000000,0.000000,-0.266922,-0.003611,0.000000,0.500000,0.000000
0.085282,-1.000000,0.000000,-0.266922,-0.003636,0.000000,0.500000,0.000000
0.085583,-1.000000,0.000000,-0.266922,-0.003662,0.000000,0.500000,0.000000
0.085884,-1.000000,0.000000,-0.266922,-0.003688,0.000000,0.500000,0.000000
0.086185,-1.000000,0.000000,-0.266922,-0.003714,0.000000,0.500000,0.000000
0.086486,-1.000000,0.000000,-0.266922,-0.003740,0.000000,0.500000,0.000000
0.086787,-1.000000,0.000000,-0.266922,-0.003766,0.000000,0.500000,0.000000
0.087088,-1.000000,0.000000,-0.266922,-0.003792,0.000000,0.500000,0.000000
0.087390,-1.000000,0.000000,-0.266922,-0.003818,0.000000,0.500000,0.000000
