x,bps
6.000000,0.000000
6.000964,0.000000
6.001446,0.000000
6.001928,0.000000
6.002410,0.000000
6.002892,0.000000
6.003374,0.000000
6.003856,0.000000
6.004338,0.000000
6.004820,0.000000
6.005302,0.000000
6.005785,0.000000
6.006508,0.000000
6.007231,0.000000
6.007954,0.000000
6.008677,0.000000
6.009159,0.000000
6.009641,0.000000
6.010123,0.000000
6.010605,0.000000
6.011087,0.000000
6.011569,0.000000
6.012051,0.000000
6.012533,0.000000
6.013015,0.000000
6.013497,0.000000
6.013979,0.000000
6.014461,0.000000
6.014943,0.000000
6.015425,0.000000
6.015907,0.000000
6.016389,0.000000
6.016872,0.000000
6.017354,0.000000
6.017836,0.000000
6.018318,0.000000
6.018800,0.000000
6.019282,0.000000
6.019764,0.000000
6.020246,0.000000
6.020728,0.000000
6.021210,0.000000
6.021692,0.000000
6.022174,0.000000
6.022656,0.000000
6.023138,0.000000
6.023620,0.000000
6.024102,0.000000
6.024584,0.000000
6.025066,0.000000
6.025548,0.000000
6.026030,0.000000
6.026512,0.000000
6.026994,0.000000
6.027477,0.000000
6.027959,0.000000
6.028441,0.000000
6.028923,0.000000
6.029405,0.000000
6.029887,0.000000
6.030369,0.000000
6.030851,0.000000
6.031333,0.000000
6.031815,0.000000
6.032297,0.000000
6.032779,0.000000
6.033261,0.000000
6.033743,0.000000
6.034225,0.000000
6.034707,0.000000
6.035189,0.000000
6.035671,0.000000
6.036153,0.000000
6.036635,0.000000
6.037117,0.000000
6.037599,0.000000
6.038081,0.000000
6.038564,0.000000
6.039046,0.000000
6.039528,0.000000
6.040010,0.000000
6.040492,0.000000
6.040974,0.000000
6.041456,0.000000
6.041938,0.000000
6.042420,0.000000
6.042902,0.000000
6.043384,0.000000
6.043866,0.000000
6.044348,0.000000
6.044830,0.000000
6.045312,0.000000
6.045794,0.000000
6.046276,0.000000
6.046758,0.000000
6.047240,0.000000
6.047722,0.000000
6.048204,0.000000
6.048686,0.000000
6.049168,0.000000
6.049651,0.000000
6.050133,0.000000
6.050615,0.000000
6.051097,0.000000
6.051579,0.000000
6.052061,0.000000
6.052543,0.000000
6.053025,0.000000
6.053507,0.000000
6.053989,0.000000
6.054471,0.000000
