x,bps
0.010000,-0.000000
0.012710,-0.000000
0.015420,-0.000000
0.018130,0.000000
0.020841,0.000000
0.023551,0.000000
0.026261,0.000000
0.028971,0.000000
0.031681,0.000000
0.034391,0.000000
0.037101,0.000000
0.039812,0.000000
0.042522,0.000000
0.047942,0.000000
0.053362,0.000000
0.061493,0.000000
0.069623,0.000000
0.077754,0.000000
0.085884,0.000000
0.094014,0.000000
0.102145,0.000000
0.110275,0.000000
0.118406,0.000000
0.126536,0.000000
0.134666,0.000000
0.142797,0.000000
0.150927,0.000000
0.159058,0.000000
0.167188,0.000000
0.175319,0.000000
0.183449,0.000000
0.191579,0.000000
0.199710,0.000000
0.207840,0.000000
0.215971,0.000000
0.224101,0.000000
0.232232,0.000000
0.240362,0.000000
0.248492,0.000000
0.256623,0.000000
0.264753,0.000000
0.272884,0.000000
0.281014,0.000000
0.289145,0.000000
0.297275,0.000000
0.305405,0.000000
0.313536,0.000000
0.321666,0.000000
0.329797,0.000000
0.337927,0.000000
0.346057,0.000000
0.354188,0.000000
0.362318,0.000000
0.370449,0.000000
0.378579,0.000000
0.385806,0.000000
0.393033,0.000001
0.398454,0.000001
0.403874,0.000001
0.409294,0.000001
0.414714,0.000001
0.420135,0.000001
0.425555,0.000001
0.430975,0.000001
0.436396,0.000001
0.441816,0.000001
0.447236,0.000002
0.452656,0.000002
0.458077,0.000002
0.463497,0.000002
0.468917,0.000003
0.474337,0.000003
0.479758,0.000003
0.485178,0.000003
0.490598,0.000004
0.496019,0.000004
0.501439,0.000005
0.506859,0.000005
0.512279,0.000005
0.517700,0.000006
0.523120,0.000007
0.528540,0.000007
0.533961,0.000008
0.539381,0.000009
0.544801,0.000009
0.550221,0.000010
0.555642,0.000011
0.561062,0.000012
0.566482,0.000013
0.571903,0.000015
0.577323,0.000016
0.582743,0.000017
0.588163,0.000019
0.590874,0.000019
0.593584,0.000020
0.596294,0.000021
0.599004,0.000022
0.601714,0.000023
0.604424,0.000024
0.607134,0.000025
0.609845,0.000026
0.612555,0.000027
0.615265,0.000028
0.617975,0.000029
0.620685,0.000030
0.623395,0.000031
0.626105,0.000032
0.628816,0.000034
0.631526,0.000035
0.634236,0.000036
0.636946,0.000038
0.639656,0.000039
0.642366,0.000040
0.645076,0.000042
0.647787,0.000044
0.650497,0.000045
0.653207,0.000047
0.655917,0.000049
0.658627,0.000050
0.661337,0.000052
0.664047,0.000054
0.666758,0.000056
0.669468,0.000058
0.672178,0.000060
0.674888,0.000062
0.677598,0.000065
0.680308,0.000067
0.683018,0.000069
0.685728,0.000072
0.688439,0.000074
0.691149,0.000077
0.693859,0.000079
0.696569,0.000082
0.699279,0.000085
0.701989,0.000088
0.704699,0.000091
0.707410,0.000094
0.710120,0.000097
0.712830,0.000101
0.715540,0.000104
0.718250,0.000107
0.720960,0.000111
0.723670,0.000115
0.726381,0.000118
0.729091,0.000122
0.731801,0.000126
0.734511,0.000131
0.737221,0.000135
0.739931,0.000139
0.742641,0.000144
0.745352,0.000148
0.748062,0.000153
0.750772,0.000158
0.753482,0.000163
0.756192,0.000168
0.758902,0.000173
0.761612,0.000179
0.764323,0.000184
0.767033,0.000190
0.769743,0.000196
0.772453,0.000202
0.775163,0.000208
0.777873,0.000215
0.780583,0.000221
0.783294,0.000228
0.786004,0.000235
0.788714,0.000242
0.791424,0.000249
0.794134,0.000257
0.796844,0.000265
0.799554,0.000273
0.802265,0.000281
0.804975,0.000289
0.807685,0.000297
0.810395,0.000306
0.813105,0.000315
0.815815,0.000324
0.818525,0.000334
0.821236,0.000343
0.823946,0.000353
0.826656,0.000363
0.829366,0.000374
0.832076,0.000385
0.834786,0.000396
0.837496,0.000407
0.840207,0.000418
0.842917,0.000430
0.845627,0.000442
0.848337,0.000454
0.851047,0.000467
0.853757,0.000480
0.856467,0.000493
0.859178,0.000507
0.862791,0.000525
0.866405,0.000545
0.871825,0.000575
0.877245,0.000606
0.882665,0.000639
0.888086,0.000673
0.893506,0.000709
0.898926,0.000747
0.904347,0.000786
0.909767,0.000828
0.916994,0.000885
0.924221,0.000947
0.929641,0.000995
0.935061,0.001046
0.940482,0.001098
0.945902,0.001154
0.951322,0.001211
0.956743,0.001271
0.962163,0.001333
0.967583,0.001398
0.973003,0.001466
0.978424,0.001537
0.983844,0.001611
0.989264,0.001687
0.994685,0.001767
1.000105,0.001850
1.002815,0.001893
1.005525,0.001937
1.008235,0.001981
1.010945,0.002027
1.013656,0.002073
1.016366,0.002120
1.019076,0.002168
1.021786,0.002217
1.024496,0.002267
1.027206,0.002318
1.029916,0.002370
1.032627,0.002423
1.035337,0.002477
1.038047,0.002532
1.040757,0.002588
1.043467,0.002646
1.046177,0.002704
1.048887,0.002763
1.051598,0.002824
1.054308,0.002885
1.057018,0.002948
1.059728,0.003012
1.062438,0.003077
1.065148,0.003143
1.067858,0.003211
1.070569,0.003280
1.073279,0.003350
1.075989,0.003421
1.078699,0.003494
1.081409,0.003568
1.084119,0.003644
1.086829,0.003720
1.089539,0.003798
1.092250,0.003878
1.094960,0.003959
1.097670,0.004041
1.100380,0.004125
1.103090,0.004211
1.105800,0.004298
1.108510,0.004386
1.111221,0.004476
1.113931,0.004568
1.116641,0.004661
1.119351,0.004756
1.122061,0.004852
1.124771,0.004950
1.127481,0.005050
1.130192,0.005152
1.132902,0.005255
1.135612,0.005360
1.138322,0.005467
1.141032,0.005576
1.143742,0.005686
1.146452,0.005799
1.149163,0.005913
1.151873,0.006029
1.154583,0.006147
1.157293,0.006268
1.160003,0.006390
1.162713,0.006514
1.165423,0.006640
1.168134,0.006769
1.170844,0.006899
1.173554,0.007032
1.176264,0.007167
1.178974,0.007304
1.181684,0.007443
1.184394,0.007585
1.187105,0.007728
1.189815,0.007874
1.192525,0.008023
1.195235,0.008174
1.197945,0.008327
1.200655,0.008483
1.203365,0.008641
1.206076,0.008802
1.208786,0.008965
1.211496,0.009131
1.214206,0.009300
1.216916,0.009471
1.219626,0.009644
1.222336,0.009821
1.225047,0.010000
1.227757,0.010182
1.230467,0.010367
1.233177,0.010555
1.235887,0.010745
1.238597,0.010939
1.241307,0.011135
1.244018,0.011335
1.246728,0.011537
1.249438,0.011743
1.252148,0.011951
1.254858,0.012163
1.257568,0.012378
