x,B,f,A0,Atheta,A0`, energy
0.010000,-1.000000,0.000000,-0.282218,-0.000050,0.000000,0.500000
0.015420,-1.000000,0.000000,-0.282218,-0.000119,0.000000,0.500000
0.020841,-1.000000,0.000000,-0.282218,-0.000217,0.000000,0.500000
0.026261,-1.000000,0.000000,-0.282218,-0.000345,0.000000,0.500000
0.034391,-1.000000,0.000000,-0.282218,-0.000591,0.000000,0.500000
0.042522,-1.000000,0.000000,-0.282218,-0.000904,0.000000,0.500000
0.047942,-1.000000,0.000000,-0.282218,-0.001149,0.000000,0.500000
0.053362,-1.000000,0.000000,-0.282218,-0.001424,0.000000,0.500000
0.058783,-1.000000,0.000000,-0.282218,-0.001728,0.000000,0.500000
0.064203,-1.000000,0.000000,-0.282218,-0.002061,0.000000,0.500000
0.069623,-1.000000,0.000000,-0.282218,-0.002424,0.000000,0.500000
0.075043,-1.000000,0.000000,-0.282218,-0.002816,0.000000,0.500000
0.080464,-1.000000,0.000000,-0.282218,-0.003237,0.000000,0.500000
0.085884,-1.000000,0.000000,-0.282218,-0.003688,0.000000,0.500000
0.094014,-1.000000,0.000000,-0.282218,-0.004419,0.000000,0.500000
0.102145,-1.000000,0.000000,-0.282218,-0.005217,0.000000,0.500000
0.110275,-1.000000,0.000000,-0.282218,-0.006080,0.000000,0.500000
0.118406,-1.000000,0.000000,-0.282218,-0.007010,0.000000,0.500000
0.126536,-1.000000,0.000000,-0.282218,-0.008006,0.000000,0.500000
0.134666,-1.000000,0.000000,-0.282218,-0.009068,0.000000,0.500000
0.142797,-1.000000,0.000000,-0.282218,-0.010195,0.000000,0.500000
0.150927,-1.000000,0.000000,-0.282218,-0.011390,0.000000,0.500000
0.159058,-1.000000,0.000000,-0.282218,-0.012650,0.000000,0.500000
0.167188,-1.000000,0.000000,-0.282218,-0.013976,0.000000,0.500000
0.175319,-1.000000,0.000000,-0.282218,-0.015368,0.000000,0.500000
0.183449,-1.000000,0.000000,-0.282218,-0.016827,0.000000,0.500000
0.191579,-1.000000,0.000000,-0.282218,-0.018351,0.000000,0.500000
0.199710,-1.000000,0.000000,-0.282218,-0.019942,0.000000,0.500000
0.207840,-1.000000,0.000000,-0.282218,-0.021599,0.000000,0.500000
0.215971,-1.000000,0.000000,-0.282218,-0.023322,0.000000,0.500000
0.224101,-1.000000,0.000000,-0.282218,-0.025111,0.000000,0.500000
0.232232,-1.000000,0.000000,-0.282218,-0.026966,0.000000,0.500000
0.240362,-1.000000,0.000000,-0.282218,-0.028887,0.000000,0.500000
0.248492,-1.000000,0.000000,-0.282218,-0.030874,0.000000,0.500000
0.256623,-1.000000,0.000000,-0.282218,-0.032928,0.000000,0.500000
0.264753,-1.000000,0.000000,-0.282218,-0.035047,0.000000,0.500000
0.272884,-1.000000,0.000000,-0.282218,-0.037233,0.000000,0.500000
0.281014,-1.000000,0.000000,-0.282218,-0.039484,0.000000,0.500000
0.289145,-1.000000,0.000000,-0.282218,-0.041802,0.000000,0.500000
0.297275,-1.000000,0.000000,-0.282218,-0.044186,0.000000,0.500000
0.305405,-1.000000,0.000000,-0.282218,-0.046636,0.000000,0.500000
0.313536,-1.000000,0.000000,-0.282218,-0.049152,0.000000,0.500000
0.321666,-1.000000,0.000001,-0.282218,-0.051735,0.000000,0.500000
0.329797,-1.000000,0.000001,-0.282218,-0.054383,0.000000,0.500000
