x,bps
0.010000,2.417256
0.011355,2.417252
0.012710,2.417241
0.015420,2.417160
0.020841,2.416656
0.026261,2.416301
0.031681,2.415903
0.039812,2.415107
0.047942,2.414159
0.060138,2.412349
0.072333,2.410155
0.084529,2.407556
0.096725,2.404548
0.108920,2.401132
0.121116,2.397309
0.133311,2.393082
0.145507,2.388454
0.161768,2.381664
0.178029,2.374174
0.202420,2.361643
0.226811,2.347588
0.251203,2.332041
0.275594,2.315038
0.299985,2.296620
0.324376,2.276829
0.348768,2.255710
0.373159,2.233312
0.397550,2.209687
0.421941,2.184888
0.446333,2.158970
0.470724,2.131993
0.495115,2.104015
0.519507,2.075099
0.543898,2.045306
0.568289,2.014701
0.592680,1.983348
0.617072,1.951313
0.641463,1.918660
0.665854,1.885456
0.690245,1.851764
0.714637,1.817651
0.739028,1.783179
0.763419,1.748410
0.787810,1.713408
0.812202,1.678231
0.824397,1.660596
0.836593,1.642938
0.848789,1.625266
0.860984,1.607586
0.873180,1.589904
0.885376,1.572228
0.897571,1.554563
0.909767,1.536917
0.921962,1.519295
0.934158,1.501704
0.946354,1.484149
0.958549,1.466636
0.970745,1.449170
0.982941,1.431758
0.995136,1.414404
1.007332,1.397113
1.019528,1.379891
1.031723,1.362742
1.043919,1.345671
1.056114,1.328682
1.068310,1.311779
1.080506,1.294967
1.092701,1.278250
1.104897,1.261632
1.117093,1.245116
1.129288,1.228705
1.141484,1.212404
1.153680,1.196215
1.165875,1.180141
1.178071,1.164185
1.190266,1.148351
1.202462,1.132640
1.214658,1.117055
1.226853,1.101598
1.239049,1.086272
1.251245,1.071078
1.263440,1.056019
1.275636,1.041096
1.287831,1.026310
1.300027,1.011664
1.312223,0.997159
1.324418,0.982796
1.336614,0.968576
1.348810,0.954500
1.361005,0.940569
1.373201,0.926784
1.385397,0.913146
1.397592,0.899655
1.409788,0.886311
1.421983,0.873116
1.434179,0.860069
1.446375,0.847171
1.458570,0.834422
1.470766,0.821822
1.482962,0.809370
1.495157,0.797068
1.507353,0.784914
1.519549,0.772908
1.531744,0.761050
1.543940,0.749340
1.556135,0.737778
1.568331,0.726362
1.580527,0.715092
1.592722,0.703968
1.604918,0.692988
1.617114,0.682153
1.629309,0.671461
1.641505,0.660911
1.653701,0.650504
1.665896,0.640237
1.678092,0.630110
1.690287,0.620122
1.702483,0.610272
1.714679,0.600559
1.726874,0.590981
1.739070,0.581539
1.751266,0.572230
1.763461,0.563053
1.775657,0.554008
1.787852,0.545092
1.800048,0.536306
1.812244,0.527647
1.824439,0.519115
1.836635,0.510708
1.848831,0.502424
1.861026,0.494264
1.873222,0.486224
1.885418,0.478305
1.897613,0.470504
1.909809,0.462821
1.922004,0.455254
1.934200,0.447802
1.946396,0.440463
1.958591,0.433236
1.970787,0.426119
1.982983,0.419113
1.995178,0.412214
2.007374,0.405422
2.019570,0.398735
2.031765,0.392153
2.043961,0.385673
2.056156,0.379294
2.068352,0.373016
2.080548,0.366837
2.092743,0.360755
2.104939,0.354769
2.117135,0.348878
2.129330,0.343080
2.141526,0.337375
2.153722,0.331761
2.165917,0.326237
2.178113,0.320801
2.190308,0.315453
2.202504,0.310191
2.214700,0.305013
2.226895,0.299919
2.239091,0.294907
2.251287,0.289977
2.263482,0.285127
2.275678,0.280355
2.287874,0.275661
2.300069,0.271044
2.312265,0.266502
2.324460,0.262034
2.336656,0.257640
2.348852,0.253317
2.361047,0.249066
2.373243,0.244884
2.384535,0.241074
2.395827,0.237321
2.404410,0.234508
2.412992,0.231727
2.421122,0.229123
2.429253,0.226547
2.437383,0.224000
2.445513,0.221481
2.453644,0.218990
2.461774,0.216526
2.469905,0.214090
2.478035,0.211681
2.486165,0.209299
2.494296,0.206943
2.502426,0.204613
2.510557,0.202309
2.518687,0.200031
2.526818,0.197778
2.534948,0.195550
2.543078,0.193347
2.551209,0.191168
2.559339,0.189014
2.567470,0.186884
2.575600,0.184777
2.583731,0.182694
2.591861,0.180635
2.599991,0.178598
2.608122,0.176584
2.616252,0.174593
2.624383,0.172624
2.632513,0.170677
2.640644,0.168752
2.651936,0.166113
2.663228,0.163516
2.675424,0.160756
2.687619,0.158043
2.699815,0.155375
2.712011,0.152752
2.724206,0.150173
2.736402,0.147637
2.748597,0.145144
2.760793,0.142693
2.772989,0.140283
2.785184,0.137913
2.797380,0.135584
2.809576,0.133293
2.821771,0.131042
2.833967,0.128828
2.846163,0.126651
2.858358,0.124511
2.870554,0.122408
2.882749,0.120339
2.894945,0.118306
2.907141,0.116307
2.919336,0.114341
2.931532,0.112409
2.943728,0.110510
2.955923,0.108642
2.968119,0.106806
2.980315,0.105001
2.992510,0.103226
3.004706,0.101482
3.016901,0.099766
3.029097,0.098080
3.041293,0.096423
3.053488,0.094793
3.065684,0.093191
3.077880,0.091615
3.090075,0.090067
3.102271,0.088545
3.114467,0.087048
3.126662,0.085577
3.138858,0.084130
3.151053,0.082708
3.163249,0.081310
3.175445,0.079935
3.187640,0.078584
3.199836,0.077256
3.212032,0.075950
3.224227,0.074666
3.236423,0.073404
3.248618,0.072163
3.260814,0.070943
3.273010,0.069744
3.285205,0.068565
3.297401,0.067405
3.309597,0.066266
3.321792,0.065145
3.333988,0.064044
3.346184,0.062961
3.358379,0.061897
3.370575,0.060850
3.382770,0.059821
3.394966,0.058810
3.407162,0.057815
3.419357,0.056837
3.431553,0.055876
3.443749,0.054931
3.455944,0.054002
3.468140,0.053089
3.480336,0.052191
3.492531,0.051308
3.504727,0.050440
3.516922,0.049587
3.529118,0.048748
3.541314,0.047923
3.553509,0.047113
3.565705,0.046315
3.577901,0.045532
3.590096,0.044761
3.602292,0.044004
3.614488,0.043259
3.623521,0.042715
3.632555,0.042178
3.640686,0.041701
3.648816,0.041229
3.656946,0.040762
3.665077,0.040301
3.673207,0.039845
3.681338,0.039394
3.689468,0.038948
3.697599,0.038507
3.705729,0.038071
3.713859,0.037640
3.721990,0.037213
3.730120,0.036792
3.738251,0.036375
3.746381,0.035963
3.754511,0.035556
3.762642,0.035153
3.770772,0.034755
3.778903,0.034361
3.787033,0.033972
3.795164,0.033587
3.803294,0.033206
3.811424,0.032830
3.819555,0.032458
3.827685,0.032090
3.835816,0.031726
3.843946,0.031366
3.852077,0.031010
3.860207,0.030659
3.868337,0.030311
3.876468,0.029967
3.884598,0.029627
3.892729,0.029291
3.900859,0.028959
3.908990,0.028630
3.917120,0.028305
3.925250,0.027984
3.933381,0.027667
3.941511,0.027352
3.949642,0.027042
3.957772,0.026735
3.965902,0.026431
3.974033,0.026131
3.982163,0.025834
3.990294,0.025541
3.998424,0.025251
4.006555,0.024964
4.014685,0.024680
4.022815,0.024400
4.030946,0.024122
4.039076,0.023848
4.047207,0.023577
4.055337,0.023309
4.063468,0.023044
4.071598,0.022781
4.079728,0.022522
4.087859,0.022266
4.095989,0.022013
4.104120,0.021762
4.112250,0.021514
4.120381,0.021269
4.128511,0.021027
4.136641,0.020788
4.144772,0.020551
4.152902,0.020317
4.161033,0.020085
4.169163,0.019857
4.177293,0.019630
4.185424,0.019406
4.193554,0.019185
4.201685,0.018966
4.209815,0.018750
4.217946,0.018536
4.226076,0.018325
4.234206,0.018116
4.242337,0.017909
4.250467,0.017704
4.258598,0.017502
4.266728,0.017302
4.274859,0.017105
4.282989,0.016909
4.291119,0.016716
4.299250,0.016525
4.307380,0.016336
4.315511,0.016149
4.323641,0.015965
4.331772,0.015782
4.339902,0.015602
4.348032,0.015423
4.356163,0.015247
4.364293,0.015072
4.372424,0.014899
4.380554,0.014729
4.388684,0.014560
4.396815,0.014393
4.404945,0.014228
4.413076,0.014065
4.421206,0.013904
4.429337,0.013745
4.437467,0.013587
4.445597,0.013431
4.453728,0.013277
4.461858,0.013125
4.469989,0.012974
4.478119,0.012825
4.486250,0.012678
4.494380,0.012532
4.502510,0.012388
4.510641,0.012245
4.518771,0.012105
4.526902,0.011965
4.535032,0.011828
4.543163,0.011692
4.551293,0.011557
4.559423,0.011424
4.567554,0.011292
4.575684,0.011162
4.583815,0.011034
4.591945,0.010907
4.600075,0.010781
4.608206,0.010657
4.616336,0.010534
4.624467,0.010412
4.632597,0.010292
4.640728,0.010173
4.648858,0.010056
4.656988,0.009939
4.665119,0.009825
4.673249,0.009711
4.681380,0.009599
4.689510,0.009488
4.697641,0.009378
4.705771,0.009269
4.713901,0.009162
4.722032,0.009056
4.730162,0.008951
4.738293,0.008847
4.746423,0.008745
4.754554,0.008643
4.762684,0.008543
4.770814,0.008444
4.778945,0.008346
4.787075,0.008249
4.795206,0.008153
4.803336,0.008058
4.811466,0.007965
4.819597,0.007872
4.827727,0.007781
4.835858,0.007690
4.843988,0.007601
4.852119,0.007512
4.860249,0.007425
4.868379,0.007338
4.876510,0.007253
4.884640,0.007168
4.892771,0.007084
4.900901,0.007002
4.909032,0.006920
4.917162,0.006839
4.925292,0.006759
4.933423,0.006680
4.941553,0.006602
4.949684,0.006525
4.957814,0.006449
4.965945,0.006373
4.974075,0.006299
4.982205,0.006225
4.990336,0.006152
4.998466,0.006080
5.006597,0.006008
5.014727,0.005938
5.022857,0.005868
5.030988,0.005799
5.039118,0.005731
5.047249,0.005664
5.055379,0.005597
5.063510,0.005531
5.071640,0.005466
5.079770,0.005402
5.087901,0.005338
5.096031,0.005275
5.104162,0.005213
5.112292,0.005152
5.120423,0.005091
5.128553,0.005031
5.136683,0.004971
5.144814,0.004913
5.152944,0.004855
5.161075,0.004797
5.169205,0.004740
5.177336,0.004684
5.185466,0.004629
5.193596,0.004574
5.201727,0.004520
5.209857,0.004466
5.217988,0.004413
5.226118,0.004361
5.234248,0.004309
5.242379,0.004258
5.250509,0.004207
5.258640,0.004157
5.266770,0.004108
5.274901,0.004059
5.283031,0.004010
5.291161,0.003963
5.299292,0.003915
5.307422,0.003869
5.315553,0.003822
5.323683,0.003777
5.331814,0.003732
5.339944,0.003687
5.348074,0.003643
5.356205,0.003599
5.364335,0.003556
5.372466,0.003514
5.380596,0.003471
5.388727,0.003430
5.396857,0.003389
5.404987,0.003348
5.413118,0.003308
5.421248,0.003268
5.429379,0.003229
5.437509,0.003190
5.445639,0.003151
5.453770,0.003113
5.461900,0.003076
5.470031,0.003039
5.478161,0.003002
5.486292,0.002966
5.494422,0.002930
5.502552,0.002894
5.510683,0.002859
5.518813,0.002825
5.526944,0.002790
5.535074,0.002757
5.543205,0.002723
5.551335,0.002690
5.559465,0.002657
5.567596,0.002625
5.575726,0.002593
5.583857,0.002562
5.591987,0.002530
5.600117,0.002500
5.608248,0.002469
5.616378,0.002439
5.624509,0.002409
5.632639,0.002380
5.640770,0.002351
5.648900,0.002322
5.657030,0.002293
5.665161,0.002265
5.673291,0.002238
5.681422,0.002210
5.689552,0.002183
5.697683,0.002156
5.705813,0.002130
5.713943,0.002103
5.722074,0.002077
5.730204,0.002052
5.738335,0.002027
5.746465,0.002002
5.754596,0.001977
5.762726,0.001952
5.770856,0.001928
5.778987,0.001904
5.787117,0.001881
5.795248,0.001857
5.803378,0.001834
5.811508,0.001812
5.819639,0.001789
5.827769,0.001767
5.835900,0.001745
5.844030,0.001723
5.852161,0.001702
5.860291,0.001680
5.868421,0.001659
5.876552,0.001639
5.884682,0.001618
5.892813,0.001598
5.900943,0.001578
5.909074,0.001558
5.917204,0.001538
5.925334,0.001519
5.933465,0.001500
5.941595,0.001481
5.949726,0.001463
5.957856,0.001444
5.965987,0.001426
5.974117,0.001408
5.982247,0.001390
5.990378,0.001372
5.998508,0.001355
6.006639,0.001338
6.014769,0.001321
6.022899,0.001304
6.031030,0.001288
6.039160,0.001271
6.047291,0.001255
6.055421,0.001239
6.063552,0.001223
6.071682,0.001208
6.079812,0.001192
6.087943,0.001177
6.096073,0.001162
6.104204,0.001147
6.112334,0.001132
6.120465,0.001118
6.128595,0.001103
6.136725,0.001089
6.144856,0.001075
6.152986,0.001061
6.161117,0.001048
6.169247,0.001034
6.177378,0.001021
6.185508,0.001007
6.193638,0.000994
6.201769,0.000981
6.209899,0.000969
6.218030,0.000956
6.226160,0.000944
6.234290,0.000931
6.242421,0.000919
6.250551,0.000907
6.258682,0.000895
6.266812,0.000884
6.274943,0.000872
6.283073,0.000861
6.291203,0.000849
6.299334,0.000838
6.307464,0.000827
6.315595,0.000816
6.323725,0.000805
6.331856,0.000795
6.339986,0.000784
6.348116,0.000774
6.356247,0.000764
6.364377,0.000753
6.372508,0.000743
6.380638,0.000733
6.388769,0.000724
6.396899,0.000714
6.405029,0.000704
6.413160,0.000695
6.421290,0.000686
6.429421,0.000677
6.437551,0.000667
6.445681,0.000658
6.453812,0.000650
6.461942,0.000641
6.470073,0.000632
6.478203,0.000624
6.486334,0.000615
6.494464,0.000607
6.502594,0.000599
6.510725,0.000590
6.518855,0.000582
6.526986,0.000574
6.535116,0.000567
6.543247,0.000559
6.551377,0.000551
6.559507,0.000544
6.567638,0.000536
6.575768,0.000529
6.583899,0.000522
6.592029,0.000514
6.600160,0.000507
6.608290,0.000500
6.616420,0.000493
6.624551,0.000486
6.632681,0.000480
6.640812,0.000473
6.648942,0.000466
6.657072,0.000460
6.665203,0.000453
6.673333,0.000447
6.681464,0.000441
6.689594,0.000435
6.697725,0.000428
6.705855,0.000422
6.713985,0.000416
6.722116,0.000411
6.730246,0.000405
6.738377,0.000399
6.746507,0.000393
6.754638,0.000388
6.762768,0.000382
6.770898,0.000377
6.779029,0.000371
6.787159,0.000366
6.795290,0.000361
6.803420,0.000355
6.811551,0.000350
6.819681,0.000345
6.827811,0.000340
6.835942,0.000335
6.844072,0.000330
6.852203,0.000326
6.860333,0.000321
6.868463,0.000316
6.876594,0.000311
6.884724,0.000307
6.892855,0.000302
6.900985,0.000298
6.909116,0.000293
6.917246,0.000289
6.925376,0.000285
6.933507,0.000281
6.941637,0.000276
6.949768,0.000272
6.957898,0.000268
6.966029,0.000264
6.974159,0.000260
6.982289,0.000256
6.990420,0.000252
6.998550,0.000249
7.006681,0.000245
7.014811,0.000241
7.022942,0.000237
7.031072,0.000234
7.036492,0.000231
7.041913,0.000229
7.047333,0.000227
7.052753,0.000224
7.058173,0.000222
7.063594,0.000220
7.069014,0.000217
7.074434,0.000215
7.079854,0.000213
7.085275,0.000211
7.090695,0.000208
7.096115,0.000206
7.101536,0.000204
7.106956,0.000202
7.112376,0.000200
7.117796,0.000198
7.123217,0.000196
7.128637,0.000194
7.134057,0.000192
7.139478,0.000189
7.144898,0.000187
7.150318,0.000185
7.155738,0.000183
7.161159,0.000182
7.166579,0.000180
7.171999,0.000178
7.177420,0.000176
7.182840,0.000174
7.188260,0.000172
7.193680,0.000170
7.199101,0.000168
7.204521,0.000166
7.209941,0.000165
7.215362,0.000163
7.220782,0.000161
7.226202,0.000159
7.231622,0.000158
7.237043,0.000156
7.242463,0.000154
7.247883,0.000152
7.253304,0.000151
7.258724,0.000149
7.264144,0.000147
7.269564,0.000146
7.274985,0.000144
7.280405,0.000142
7.285825,0.000141
7.291245,0.000139
7.296666,0.000138
7.302086,0.000136
7.307506,0.000135
7.312927,0.000133
7.318347,0.000132
7.323767,0.000130
7.329187,0.000129
7.334608,0.000127
7.340028,0.000126
7.345448,0.000124
7.350869,0.000123
7.356289,0.000121
7.361709,0.000120
7.367129,0.000119
7.372550,0.000117
7.377970,0.000116
7.383390,0.000114
7.388811,0.000113
7.394231,0.000112
7.399651,0.000110
7.405071,0.000109
7.410492,0.000108
7.415912,0.000107
7.421332,0.000105
7.426753,0.000104
7.432173,0.000103
7.437593,0.000102
7.443013,0.000100
7.448434,0.000099
7.453854,0.000098
7.459274,0.000097
7.464695,0.000096
7.470115,0.000094
7.475535,0.000093
7.479149,0.000092
7.482762,0.000092
7.485472,0.000091
7.488182,0.000091
7.490893,0.000090
7.493603,0.000089
7.496313,0.000089
7.499023,0.000088
7.501733,0.000088
7.504443,0.000087
7.507153,0.000087
7.509864,0.000086
7.512574,0.000086
7.515284,0.000085
7.517994,0.000084
7.520704,0.000084
7.523414,0.000083
7.526124,0.000083
7.528835,0.000082
7.531545,0.000082
7.534255,0.000081
7.536965,0.000081
7.539675,0.000080
7.542385,0.000080
7.545095,0.000079
7.547805,0.000079
7.550516,0.000078
7.553226,0.000078
7.555936,0.000077
7.558646,0.000077
7.561356,0.000076
7.564066,0.000076
7.566776,0.000075
7.569487,0.000075
7.572197,0.000074
7.574907,0.000074
7.577617,0.000073
7.580327,0.000073
7.583037,0.000072
7.585747,0.000072
7.588458,0.000071
7.591168,0.000071
7.593878,0.000070
7.596588,0.000070
7.599298,0.000069
7.602008,0.000069
7.604718,0.000068
7.607429,0.000068
7.610139,0.000068
7.612849,0.000067
7.615559,0.000067
7.618269,0.000066
7.620979,0.000066
7.623689,0.000065
7.626400,0.000065
7.629110,0.000064
7.631820,0.000064
7.634530,0.000064
7.637240,0.000063
7.639950,0.000063
7.642660,0.000062
7.645371,0.000062
7.648081,0.000061
7.650791,0.000061
7.653501,0.000061
7.656211,0.000060
7.658921,0.000060
7.661631,0.000059
7.664342,0.000059
7.667052,0.000058
7.669762,0.000058
7.672472,0.000058
7.675182,0.000057
7.677892,0.000057
7.680602,0.000056
7.683313,0.000056
7.686023,0.000056
7.688733,0.000055
7.691443,0.000055
7.694153,0.000054
7.696863,0.000054
7.699573,0.000054
7.702284,0.000053
7.704994,0.000053
7.707704,0.000052
7.710414,0.000052
7.713124,0.000052
7.715834,0.000051
7.718544,0.000051
7.721255,0.000051
7.723965,0.000050
7.726675,0.000050
7.729385,0.000049
7.732095,0.000049
7.734805,0.000049
7.737515,0.000048
7.740226,0.000048
7.742936,0.000048
7.745646,0.000047
7.748356,0.000047
7.751066,0.000047
7.753776,0.000046
7.756486,0.000046
7.759196,0.000045
7.761907,0.000045
7.764617,0.000045
7.767327,0.000044
7.770037,0.000044
7.772747,0.000044
7.775457,0.000043
7.778167,0.000043
7.780878,0.000043
7.783588,0.000042
7.786298,0.000042
7.789008,0.000042
7.791718,0.000041
7.794428,0.000041
7.797138,0.000041
7.799849,0.000040
7.802559,0.000040
7.805269,0.000040
7.807979,0.000039
7.810689,0.000039
7.813399,0.000039
7.816109,0.000038
7.818820,0.000038
7.821530,0.000038
7.824240,0.000038
7.826950,0.000037
7.829660,0.000037
7.832370,0.000037
7.835080,0.000036
7.837791,0.000036
7.840501,0.000036
7.843211,0.000035
7.845921,0.000035
7.848631,0.000035
7.851341,0.000035
7.854051,0.000034
7.856762,0.000034
7.859472,0.000034
7.862182,0.000033
7.864892,0.000033
7.867602,0.000033
7.870312,0.000032
7.873022,0.000032
7.875733,0.000032
7.878443,0.000032
7.881153,0.000031
7.883863,0.000031
7.886573,0.000031
7.889283,0.000031
7.891993,0.000030
7.894704,0.000030
7.897414,0.000030
7.900124,0.000029
7.902834,0.000029
7.905544,0.000029
7.908254,0.000029
7.910964,0.000028
7.913675,0.000028
7.916385,0.000028
7.919095,0.000028
7.921805,0.000027
7.924515,0.000027
7.927225,0.000027
7.929935,0.000027
7.932646,0.000026
7.935356,0.000026
7.938066,0.000026
7.940776,0.000026
7.943486,0.000025
7.946196,0.000025
7.948906,0.000025
7.951617,0.000025
7.954327,0.000024
7.957037,0.000024
7.959747,0.000024
7.962457,0.000024
7.965167,0.000023
7.967877,0.000023
7.970587,0.000023
7.973298,0.000023
7.976008,0.000022
7.978718,0.000022
7.981428,0.000022
7.984138,0.000022
7.986848,0.000021
7.989558,0.000021
7.992269,0.000021
7.994979,0.000021
7.997689,0.000021
8.000399,0.000020
8.003109,0.000020
8.005819,0.000020
8.008529,0.000020
8.011240,0.000019
8.013950,0.000019
8.016660,0.000019
8.019370,0.000019
8.022080,0.000019
8.024790,0.000018
8.027500,0.000018
8.030211,0.000018
8.032921,0.000018
8.035631,0.000018
8.038341,0.000017
8.041051,0.000017
8.043761,0.000017
8.046471,0.000017
8.049182,0.000017
8.051892,0.000016
8.054602,0.000016
8.057312,0.000016
8.060022,0.000016
8.062732,0.000016
8.065442,0.000015
8.068153,0.000015
8.070863,0.000015
8.073573,0.000015
8.076283,0.000015
8.078993,0.000014
8.081703,0.000014
8.084413,0.000014
8.087124,0.000014
8.089834,0.000014
8.092544,0.000013
8.095254,0.000013
8.097964,0.000013
8.100674,0.000013
8.103384,0.000013
8.106095,0.000013
8.108805,0.000012
8.111515,0.000012
8.114225,0.000012
8.116935,0.000012
8.119645,0.000012
8.122355,0.000011
8.125066,0.000011
8.127776,0.000011
8.130486,0.000011
8.133196,0.000011
8.135906,0.000011
8.138616,0.000010
8.141326,0.000010
8.144037,0.000010
8.146747,0.000010
8.149457,0.000010
8.152167,0.000010
8.154877,0.000009
8.157587,0.000009
8.160297,0.000009
8.163008,0.000009
8.165718,0.000009
8.168428,0.000009
8.171138,0.000009
8.173848,0.000008
8.176558,0.000008
8.179268,0.000008
8.181978,0.000008
8.184689,0.000008
8.187399,0.000008
8.190109,0.000007
8.192819,0.000007
8.195529,0.000007
8.198239,0.000007
8.200949,0.000007
8.203660,0.000007
8.206370,0.000007
8.209080,0.000006
8.211790,0.000006
8.214500,0.000006
8.217210,0.000006
8.219920,0.000006
8.222631,0.000006
8.225341,0.000006
8.228051,0.000005
8.230761,0.000005
8.233471,0.000005
8.236181,0.000005
8.238891,0.000005
8.241602,0.000005
8.244312,0.000005
8.247022,0.000004
8.249732,0.000004
8.252442,0.000004
8.255152,0.000004
8.257862,0.000004
8.260573,0.000004
8.263283,0.000004
8.265993,0.000004
8.268703,0.000003
8.271413,0.000003
8.274123,0.000003
