x,B,f,A0,Atheta,A0`, energy, f`
0.037001,-0.500000,0.000000,-0.248986,-0.000342,0.000000,0.500000,0.000000
0.037101,-0.500000,0.000000,-0.248986,-0.000344,0.000000,0.500000,0.000000
0.037202,-0.500000,0.000000,-0.248986,-0.000346,0.000000,0.500000,0.000000
0.037302,-0.500000,0.000000,-0.248986,-0.000348,0.000000,0.500000,0.000000
0.037403,-0.500000,0.000000,-0.248986,-0.000350,0.000000,0.500000,0.000000
0.037503,-0.500000,0.000000,-0.248986,-0.000352,0.000000,0.500000,0.000000
0.037603,-0.500000,0.000000,-0.248986,-0.000354,0.000000,0.500000,0.000000
0.037704,-0.500000,0.000000,-0.248986,-0.000355,0.000000,0.500000,0.000000
0.037804,-0.500000,0.000000,-0.248986,-0.000357,0.000000,0.500000,0.000000
0.037904,-0.500000,0.000000,-0.248986,-0.000359,0.000000,0.500000,0.000000
0.038005,-0.500000,0.000000,-0.248986,-0.000361,0.000000,0.500000,0.000000
0.038105,-0.500000,0.000000,-0.248986,-0.000363,0.000000,0.500000,0.000000
0.038206,-0.500000,0.000000,-0.248986,-0.000365,0.000000,0.500000,0.000000
0.038306,-0.500000,0.000000,-0.248986,-0.000367,0.000000,0.500000,0.000000
0.038406,-0.500000,0.000000,-0.248986,-0.000369,0.000000,0.500000,0.000000
0.038507,-0.500000,0.000000,-0.248986,-0.000371,0.000000,0.500000,0.000000
0.038607,-0.500000,0.000000,-0.248986,-0.000373,0.000000,0.500000,0.000000
0.038707,-0.500000,0.000000,-0.248986,-0.000375,0.000000,0.500000,0.000000
0.038808,-0.500000,0.000000,-0.248986,-0.000377,0.000000,0.500000,0.000000
0.038908,-0.500000,0.000000,-0.248986,-0.000378,0.000000,0.500000,0.000000
0.039009,-0.500000,0.000000,-0.248986,-0.000380,0.000000,0.500000,0.000000
0.039109,-0.500000,0.000000,-0.248986,-0.000382,0.000000,0.500000,0.000000
0.039209,-0.500000,0.000000,-0.248986,-0.000384,0.000000,0.500000,0.000000
0.039310,-0.500000,0.000000,-0.248986,-0.000386,0.000000,0.500000,0.000000
0.039410,-0.500000,0.000000,-0.248986,-0.000388,0.000000,0.500000,0.000000
0.039510,-0.500000,0.000000,-0.248986,-0.000390,0.000000,0.500000,0.000000
0.039611,-0.500000,0.000000,-0.248986,-0.000392,0.000000,0.500000,0.000000
0.039711,-0.500000,0.000000,-0.248986,-0.000394,0.000000,0.500000,0.000000
0.039812,-0.500000,0.000000,-0.248986,-0.000396,0.000000,0.500000,0.000000
0.039912,-0.500000,0.000000,-0.248986,-0.000398,0.000000,0.500000,0.000000
0.040012,-0.500000,0.000000,-0.248986,-0.000400,0.000000,0.500000,0.000000
0.040113,-0.500000,0.000000,-0.248986,-0.000402,0.000000,0.500000,0.000000
0.040213,-0.500000,0.000000,-0.248986,-0.000404,0.000000,0.500000,0.000000
0.040313,-0.500000,0.000000,-0.248986,-0.000406,0.000000,0.500000,0.000000
0.040414,-0.500000,0.000000,-0.248986,-0.000408,0.000000,0.500000,0.000000
0.040514,-0.500000,0.000000,-0.248986,-0.000410,0.000000,0.500000,0.000000
0.040615,-0.500000,0.000000,-0.248986,-0.000412,0.000000,0.500000,0.000000
0.040715,-0.500000,0.000000,-0.248986,-0.000414,0.000000,0.500000,0.000000
0.040815,-0.500000,0.000000,-0.248986,-0.000416,0.000000,0.500000,0.000000
0.040916,-0.500000,0.000000,-0.248986,-0.000419,0.000000,0.500000,0.000000
0.041016,-0.500000,0.000000,-0.248986,-0.000421,0.000000,0.500000,0.000000
0.041116,-0.500000,0.000000,-0.248986,-0.000423,0.000000,0.500000,0.000000
0.041217,-0.500000,0.000000,-0.248986,-0.000425,0.000000,0.500000,0.000000
0.041317,-0.500000,0.000000,-0.248986,-0.000427,0.000000,0.500000,0.000000
0.041418,-0.500000,0.000000,-0.248986,-0.000429,0.000000,0.500000,0.000000
0.041518,-0.500000,0.000000,-0.248986,-0.000431,0.000000,0.500000,0.000000
0.041618,-0.500000,0.000000,-0.248986,-0.000433,0.000000,0.500000,0.000000
0.041719,-0.500000,0.000000,-0.248986,-0.000435,0.000000,0.500000,0.000000
0.041819,-0.500000,0.000000,-0.248986,-0.000437,0.000000,0.500000,0.000000
0.041919,-0.500000,0.000000,-0.248986,-0.000439,0.000000,0.500000,0.000000
0.042020,-0.500000,0.000000,-0.248986,-0.000441,0.000000,0.500000,0.000000
0.042120,-0.500000,0.000000,-0.248986,-0.000444,0.000000,0.500000,0.000000
0.042221,-0.500000,0.000000,-0.248986,-0.000446,0.000000,0.500000,0.000000
0.042321,-0.500000,0.000000,-0.248986,-0.000448,0.000000,0.500000,0.000000
0.042421,-0.500000,0.000000,-0.248986,-0.000450,0.000000,0.500000,0.000000
0.042522,-0.500000,0.000000,-0.248986,-0.000452,0.000000,0.500000,0.000000
0.042622,-0.500000,0.000000,-0.248986,-0.000454,0.000000,0.500000,0.000000
0.042722,-0.500000,0.000000,-0.248986,-0.000456,0.000000,0.500000,0.000000
0.042823,-0.500000,0.000000,-0.248986,-0.000458,0.000000,0.500000,0.000000
0.042923,-0.500000,0.000000,-0.248986,-0.000461,0.000000,0.500000,0.000000
0.043024,-0.500000,0.000000,-0.248986,-0.000463,0.000000,0.500000,0.000000
0.043124,-0.500000,0.000000,-0.248986,-0.000465,0.000000,0.500000,0.000000
0.043224,-0.500000,0.000000,-0.248986,-0.000467,0.000000,0.500000,0.000000
0.043325,-0.500000,0.000000,-0.248986,-0.000469,0.000000,0.500000,0.000000
0.043425,-0.500000,0.000000,-0.248986,-0.000471,0.000000,0.500000,0.000000
0.043525,-0.500000,0.000000,-0.248986,-0.000474,0.000000,0.500000,0.000000
0.043626,-0.500000,0.000000,-0.248986,-0.000476,0.000000,0.500000,0.000000
0.043726,-0.500000,0.000000,-0.248986,-0.000478,0.000000,0.500000,0.000000
0.043827,-0.500000,0.000000,-0.248986,-0.000480,0.000000,0.500000,0.000000
0.043927,-0.500000,0.000000,-0.248986,-0.000482,0.000000,0.500000,0.000000
0.044027,-0.500000,0.000000,-0.248986,-0.000485,0.000000,0.500000,0.000000
0.044128,-0.500000,0.000000,-0.248986,-0.000487,0.000000,0.500000,0.000000
0.044228,-0.500000,0.000000,-0.248986,-0.000489,0.000000,0.500000,0.000000
0.044328,-0.500000,0.000000,-0.248986,-0.000491,0.000000,0.500000,0.000000
0.044429,-0.500000,0.000000,-0.248986,-0.000493,0.000000,0.500000,0.000000
0.044529,-0.500000,0.000000,-0.248986,-0.000496,0.000000,0.500000,0.000000
0.044630,-0.500000,0.000000,-0.248986,-0.000498,0.000000,0.500000,0.000000
0.044730,-0.500000,0.000000,-0.248986,-0.000500,0.000000,0.500000,0.000000
0.044830,-0.500000,0.000000,-0.248986,-0.000502,0.000000,0.500000,0.000000
0.044931,-0.500000,0.000000,-0.248986,-0.000505,0.000000,0.500000,0.000000
0.045031,-0.500000,0.000000,-0.248986,-0.000507,0.000000,0.500000,0.000000
0.045131,-0.500000,0.000000,-0.248986,-0.000509,0.000000,0.500000,0.000000
0.045232,-0.500000,0.000000,-0.248986,-0.000511,0.000000,0.500000,0.000000
0.045332,-0.500000,0.000000,-0.248986,-0.000514,0.000000,0.500000,0.000000
0.045433,-0.500000,0.000000,-0.248986,-0.000516,0.000000,0.500000,0.000000
0.045533,-0.500000,0.000000,-0.248986,-0.000518,0.000000,0.500000,0.000000
0.045633,-0.500000,0.000000,-0.248986,-0.000521,0.000000,0.500000,0.000000
0.045734,-0.500000,0.000000,-0.248986,-0.000523,0.000000,0.500000,0.000000
0.045834,-0.500000,0.000000,-0.248986,-0.000525,0.000000,0.500000,0.000000
0.045934,-0.500000,0.000000,-0.248986,-0.000527,0.000000,0.500000,0.000000
0.046035,-0.500000,0.000000,-0.248986,-0.000530,0.000000,0.500000,0.000000
0.046135,-0.500000,0.000000,-0.248986,-0.000532,0.000000,0.500000,0.000000
0.046236,-0.500000,0.000000,-0.248986,-0.000534,0.000000,0.500000,0.000000
0.046336,-0.500000,0.000000,-0.248986,-0.000537,0.000000,0.500000,0.000000
0.046436,-0.500000,0.000000,-0.248986,-0.000539,0.000000,0.500000,0.000000
0.046537,-0.500000,0.000000,-0.248986,-0.000541,0.000000,0.500000,0.000000
0.046637,-0.500000,0.000000,-0.248986,-0.000544,0.000000,0.500000,0.000000
0.046737,-0.500000,0.000000,-0.248986,-0.000546,0.000000,0.500000,0.000000
0.046838,-0.500000,0.000000,-0.248986,-0.000548,0.000000,0.500000,0.000000
0.046938,-0.500000,0.000000,-0.248986,-0.000551,0.000000,0.500000,0.000000
0.047039,-0.500000,0.000000,-0.248986,-0.000553,0.000000,0.500000,0.000000
0.047139,-0.500000,0.000000,-0.248986,-0.000556,0.000000,0.500000,0.000000
0.047239,-0.500000,0.000000,-0.248986,-0.000558,0.000000,0.500000,0.000000
0.047340,-0.500000,0.000000,-0.248986,-0.000560,0.000000,0.500000,0.000000
0.047440,-0.500000,0.000000,-0.248986,-0.000563,0.000000,0.500000,0.000000
0.047540,-0.500000,0.000000,-0.248986,-0.000565,0.000000,0.500000,0.000000
0.047641,-0.500000,0.000000,-0.248986,-0.000567,0.000000,0.500000,0.000000
0.047741,-0.500000,0.000000,-0.248986,-0.000570,0.000000,0.500000,0.000000
0.047842,-0.500000,0.000000,-0.248986,-0.000572,0.000000,0.500000,0.000000
0.047942,-0.500000,0.000000,-0.248986,-0.000575,0.000000,0.500000,0.000000
0.048042,-0.500000,0.000000,-0.248986,-0.000577,0.000000,0.500000,0.000000
0.048143,-0.500000,0.000000,-0.248986,-0.000579,0.000000,0.500000,0.000000
0.048243,-0.500000,0.000000,-0.248986,-0.000582,0.000000,0.500000,0.000000
0.048343,-0.500000,0.000000,-0.248986,-0.000584,0.000000,0.500000,0.000000
0.048444,-0.500000,0.000000,-0.248986,-0.000587,0.000000,0.500000,0.000000
0.048544,-0.500000,0.000000,-0.248986,-0.000589,0.000000,0.500000,0.000000
0.048645,-0.500000,0.000000,-0.248986,-0.000592,0.000000,0.500000,0.000000
0.048745,-0.500000,0.000000,-0.248986,-0.000594,0.000000,0.500000,0.000000
0.048845,-0.500000,0.000000,-0.248986,-0.000596,0.000000,0.500000,0.000000
0.048946,-0.500000,0.000000,-0.248986,-0.000599,0.000000,0.500000,0.000000
0.049046,-0.500000,0.000000,-0.248986,-0.000601,0.000000,0.500000,0.000000
0.049146,-0.500000,0.000000,-0.248986,-0.000604,0.000000,0.500000,0.000000
0.049247,-0.500000,0.000000,-0.248986,-0.000606,0.000000,0.500000,0.000000
0.049397,-0.500000,0.000000,-0.248986,-0.000610,0.000000,0.500000,0.000000
0.049548,-0.500000,0.000000,-0.248986,-0.000614,0.000000,0.500000,0.000000
0.049699,-0.500000,0.000000,-0.248986,-0.000617,0.000000,0.500000,0.000000
0.049849,-0.500000,0.000000,-0.248986,-0.000621,0.000000,0.500000,0.000000
0.050000,-0.500000,0.000000,-0.248986,-0.000625,0.000000,0.500000,0.000000
0.050150,-0.500000,0.000000,-0.248986,-0.000629,0.000000,0.500000,0.000000
0.050301,-0.500000,0.000000,-0.248986,-0.000633,0.000000,0.500000,0.000000
0.050451,-0.500000,0.000000,-0.248986,-0.000636,0.000000,0.500000,0.000000
0.050602,-0.500000,0.000000,-0.248986,-0.000640,0.000000,0.500000,0.000000
0.050752,-0.500000,0.000000,-0.248986,-0.000644,0.000000,0.500000,0.000000
0.050903,-0.500000,0.000000,-0.248986,-0.000648,0.000000,0.500000,0.000000
0.051054,-0.500000,0.000000,-0.248986,-0.000652,0.000000,0.500000,0.000000
0.051204,-0.500000,0.000000,-0.248986,-0.000655,0.000000,0.500000,0.000000
0.051355,-0.500000,0.000000,-0.248986,-0.000659,0.000000,0.500000,0.000000
0.051505,-0.500000,0.000000,-0.248986,-0.000663,0.000000,0.500000,0.000000
0.051656,-0.500000,0.000000,-0.248986,-0.000667,0.000000,0.500000,0.000000
0.051806,-0.500000,0.000000,-0.248986,-0.000671,0.000000,0.500000,0.000000
0.051957,-0.500000,0.000000,-0.248986,-0.000675,0.000000,0.500000,0.000000
0.052108,-0.500000,0.000000,-0.248986,-0.000679,0.000000,0.500000,0.000000
0.052258,-0.500000,0.000000,-0.248986,-0.000683,0.000000,0.500000,0.000000
0.052359,-0.500000,0.000000,-0.248986,-0.000685,0.000000,0.500000,0.000000
0.052559,-0.500000,0.000000,-0.248986,-0.000691,0.000000,0.500000,0.000000
0.052760,-0.500000,0.000000,-0.248986,-0.000696,0.000000,0.500000,0.000000
0.052961,-0.500000,0.000000,-0.248986,-0.000701,0.000000,0.500000,0.000000
0.053162,-0.500000,0.000000,-0.248986,-0.000707,0.000000,0.500000,0.000000
0.053362,-0.500000,0.000000,-0.248986,-0.000712,0.000000,0.500000,0.000000
0.053563,-0.500000,0.000000,-0.248986,-0.000717,0.000000,0.500000,0.000000
0.053764,-0.500000,0.000000,-0.248986,-0.000723,0.000000,0.500000,0.000000
0.053965,-0.500000,0.000000,-0.248986,-0.000728,0.000000,0.500000,0.000000
0.054165,-0.500000,0.000000,-0.248986,-0.000733,0.000000,0.500000,0.000000
0.054366,-0.500000,0.000000,-0.248986,-0.000739,0.000000,0.500000,0.000000
0.054567,-0.500000,0.000000,-0.248986,-0.000744,0.000000,0.500000,0.000000
0.054768,-0.500000,0.000000,-0.248986,-0.000750,0.000000,0.500000,0.000000
0.054968,-0.500000,0.000000,-0.248986,-0.000755,0.000000,0.500000,0.000000
0.055169,-0.500000,0.000000,-0.248986,-0.000761,0.000000,0.500000,0.000000
0.055370,-0.500000,0.000000,-0.248986,-0.000766,0.000000,0.500000,0.000000
0.055571,-0.500000,0.000000,-0.248986,-0.000772,0.000000,0.500000,0.000000
0.055771,-0.500000,0.000000,-0.248986,-0.000778,0.000000,0.500000,0.000000
0.055972,-0.500000,0.000000,-0.248986,-0.000783,0.000000,0.500000,0.000000
0.056173,-0.500000,0.000000,-0.248986,-0.000789,0.000000,0.500000,0.000000
0.056374,-0.500000,0.000000,-0.248986,-0.000794,0.000000,0.500000,0.000000
0.056574,-0.500000,0.000000,-0.248986,-0.000800,0.000000,0.500000,0.000000
0.056775,-0.500000,0.000000,-0.248986,-0.000806,0.000000,0.500000,0.000000
0.056976,-0.500000,0.000000,-0.248986,-0.000812,0.000000,0.500000,0.000000
0.057177,-0.500000,0.000000,-0.248986,-0.000817,0.000000,0.500000,0.000000
0.057377,-0.500000,0.000000,-0.248986,-0.000823,0.000000,0.500000,0.000000
0.057578,-0.500000,0.000000,-0.248986,-0.000829,0.000000,0.500000,0.000000
0.057779,-0.500000,0.000000,-0.248986,-0.000835,0.000000,0.500000,0.000000
0.057980,-0.500000,0.000000,-0.248986,-0.000840,0.000000,0.500000,0.000000
0.058180,-0.500000,0.000000,-0.248986,-0.000846,0.000000,0.500000,0.000000
0.058381,-0.500000,0.000000,-0.248986,-0.000852,0.000000,0.500000,0.000000
0.058582,-0.500000,0.000000,-0.248986,-0.000858,0.000000,0.500000,0.000000
0.058783,-0.500000,0.000000,-0.248986,-0.000864,0.000000,0.500000,0.000000
0.058983,-0.500000,0.000000,-0.248986,-0.000870,0.000000,0.500000,0.000000
0.059184,-0.500000,0.000000,-0.248986,-0.000876,0.000000,0.500000,0.000000
0.059385,-0.500000,0.000000,-0.248986,-0.000882,0.000000,0.500000,0.000000
0.059586,-0.500000,0.000000,-0.248986,-0.000888,0.000000,0.500000,0.000000
0.059786,-0.500000,0.000000,-0.248986,-0.000894,0.000000,0.500000,0.000000
0.059987,-0.500000,0.000000,-0.248986,-0.000900,0.000000,0.500000,0.000000
0.060188,-0.500000,0.000000,-0.248986,-0.000906,0.000000,0.500000,0.000000
0.060389,-0.500000,0.000000,-0.248986,-0.000912,0.000000,0.500000,0.000000
0.060589,-0.500000,0.000000,-0.248986,-0.000918,0.000000,0.500000,0.000000
0.060790,-0.500000,0.000000,-0.248986,-0.000924,0.000000,0.500000,0.000000
0.060991,-0.500000,0.000000,-0.248986,-0.000930,0.000000,0.500000,0.000000
0.061192,-0.500000,0.000000,-0.248986,-0.000936,0.000000,0.500000,0.000000
0.061392,-0.500000,0.000000,-0.248986,-0.000942,0.000000,0.500000,0.000000
0.061593,-0.500000,0.000000,-0.248986,-0.000948,0.000000,0.500000,0.000000
0.061794,-0.500000,0.000000,-0.248986,-0.000955,0.000000,0.500000,0.000000
0.061995,-0.500000,0.000000,-0.248986,-0.000961,0.000000,0.500000,0.000000
0.062195,-0.500000,0.000000,-0.248986,-0.000967,0.000000,0.500000,0.000000
0.062396,-0.500000,0.000000,-0.248986,-0.000973,0.000000,0.500000,0.000000
0.062597,-0.500000,0.000000,-0.248986,-0.000980,0.000000,0.500000,0.000000
0.062798,-0.500000,0.000000,-0.248986,-0.000986,0.000000,0.500000,0.000000
0.062998,-0.500000,0.000000,-0.248986,-0.000992,0.000000,0.500000,0.000000
0.063199,-0.500000,0.000000,-0.248986,-0.000999,0.000000,0.500000,0.000000
0.063400,-0.500000,0.000000,-0.248986,-0.001005,0.000000,0.500000,0.000000
0.063601,-0.500000,0.000000,-0.248986,-0.001011,0.000000,0.500000,0.000000
0.063801,-0.500000,0.000000,-0.248986,-0.001018,0.000000,0.500000,0.000000
0.064002,-0.500000,0.000000,-0.248986,-0.001024,0.000000,0.500000,0.000000
0.064203,-0.500000,0.000000,-0.248986,-0.001031,0.000000,0.500000,0.000000
0.064404,-0.500000,0.000000,-0.248986,-0.001037,0.000000,0.500000,0.000000
0.064604,-0.500000,0.000000,-0.248986,-0.001043,0.000000,0.500000,0.000000
0.064805,-0.500000,0.000000,-0.248986,-0.001050,0.000000,0.500000,0.000000
0.065006,-0.500000,0.000000,-0.248986,-0.001056,0.000000,0.500000,0.000000
0.065207,-0.500000,0.000000,-0.248986,-0.001063,0.000000,0.500000,0.000000
0.065407,-0.500000,0.000000,-0.248986,-0.001070,0.000000,0.500000,0.000000
0.065608,-0.500000,0.000000,-0.248986,-0.001076,0.000000,0.500000,0.000000
0.065809,-0.500000,0.000000,-0.248986,-0.001083,0.000000,0.500000,0.000000
0.066010,-0.500000,0.000000,-0.248986,-0.001089,0.000000,0.500000,0.000000
0.066210,-0.500000,0.000000,-0.248986,-0.001096,0.000000,0.500000,0.000000
0.066411,-0.500000,0.000000,-0.248986,-0.001103,0.000000,0.500000,0.000000
0.066612,-0.500000,0.000000,-0.248986,-0.001109,0.000000,0.500000,0.000000
0.066813,-0.500000,0.000000,-0.248986,-0.001116,0.000000,0.500000,0.000000
0.067013,-0.500000,0.000000,-0.248986,-0.001123,0.000000,0.500000,0.000000
0.067214,-0.500000,0.000000,-0.248986,-0.001129,0.000000,0.500000,0.000000
0.067415,-0.500000,0.000000,-0.248986,-0.001136,0.000000,0.500000,0.000000
0.067616,-0.500000,0.000000,-0.248986,-0.001143,0.000000,0.500000,0.000000
0.067816,-0.500000,0.000000,-0.248986,-0.001150,0.000000,0.500000,0.000000
0.068017,-0.500000,0.000000,-0.248986,-0.001157,0.000000,0.500000,0.000000
0.068218,-0.500000,0.000000,-0.248986,-0.001163,0.000000,0.500000,0.000000
0.068419,-0.500000,0.000000,-0.248986,-0.001170,0.000000,0.500000,0.000000
0.068619,-0.500000,0.000000,-0.248986,-0.001177,0.000000,0.500000,0.000000
0.068820,-0.500000,0.000000,-0.248986,-0.001184,0.000000,0.500000,0.000000
0.069021,-0.500000,0.000000,-0.248986,-0.001191,0.000000,0.500000,0.000000
0.069222,-0.500000,0.000000,-0.248986,-0.001198,0.000000,0.500000,0.000000
0.069422,-0.500000,0.000000,-0.248986,-0.001205,0.000000,0.500000,0.000000
0.069623,-0.500000,0.000000,-0.248986,-0.001212,0.000000,0.500000,0.000000
0.069824,-0.500000,0.000000,-0.248986,-0.001219,0.000000,0.500000,0.000000
0.070025,-0.500000,0.000000,-0.248986,-0.001226,0.000000,0.500000,0.000000
0.070225,-0.500000,0.000000,-0.248986,-0.001233,0.000000,0.500000,0.000000
0.070426,-0.500000,0.000000,-0.248986,-0.001240,0.000000,0.500000,0.000000
0.070627,-0.500000,0.000000,-0.248986,-0.001247,0.000000,0.500000,0.000000
0.070828,-0.500000,0.000000,-0.248986,-0.001254,0.000000,0.500000,0.000000
0.071028,-0.500000,0.000000,-0.248986,-0.001261,0.000000,0.500000,0.000000
0.071229,-0.500000,0.000000,-0.248986,-0.001268,0.000000,0.500000,0.000000
0.071430,-0.500000,0.000000,-0.248986,-0.001276,0.000000,0.500000,0.000000
0.071631,-0.500000,0.000000,-0.248986,-0.001283,0.000000,0.500000,0.000000
0.071831,-0.500000,0.000000,-0.248986,-0.001290,0.000000,0.500000,0.000000
0.072032,-0.500000,0.000000,-0.248986,-0.001297,0.000000,0.500000,0.000000
0.072233,-0.500000,0.000000,-0.248986,-0.001304,0.000000,0.500000,0.000000
0.072434,-0.500000,0.000000,-0.248986,-0.001312,0.000000,0.500000,0.000000
0.072634,-0.500000,0.000000,-0.248986,-0.001319,0.000000,0.500000,0.000000
0.072935,-0.500000,0.000000,-0.248986,-0.001330,0.000000,0.500000,0.000000
0.073237,-0.500000,0.000000,-0.248986,-0.001341,0.000000,0.500000,0.000000
0.073538,-0.500000,0.000000,-0.248986,-0.001352,0.000000,0.500000,0.000000
0.073839,-0.500000,0.000000,-0.248986,-0.001363,0.000000,0.500000,0.000000
0.074140,-0.500000,0.000000,-0.248986,-0.001374,0.000000,0.500000,0.000000
0.074441,-0.500000,0.000000,-0.248986,-0.001385,0.000000,0.500000,0.000000
0.074742,-0.500000,0.000000,-0.248986,-0.001397,0.000000,0.500000,0.000000
0.075043,-0.500000,0.000000,-0.248986,-0.001408,0.000000,0.500000,0.000000
0.075345,-0.500000,0.000000,-0.248986,-0.001419,0.000000,0.500000,0.000000
0.075646,-0.500000,0.000000,-0.248986,-0.001431,0.000000,0.500000,0.000000
0.075947,-0.500000,0.000000,-0.248986,-0.001442,0.000000,0.500000,0.000000
0.076248,-0.500000,0.000000,-0.248986,-0.001453,0.000000,0.500000,0.000000
0.076549,-0.500000,0.000000,-0.248986,-0.001465,0.000000,0.500000,0.000000
0.076850,-0.500000,0.000000,-0.248986,-0.001476,0.000000,0.500000,0.000000
0.077151,-0.500000,0.000000,-0.248986,-0.001488,0.000000,0.500000,0.000000
0.077452,-0.500000,0.000000,-0.248986,-0.001500,0.000000,0.500000,0.000000
0.077754,-0.500000,0.000000,-0.248986,-0.001511,0.000000,0.500000,0.000000
0.078055,-0.500000,0.000000,-0.248986,-0.001523,0.000000,0.500000,0.000000
0.078356,-0.500000,0.000000,-0.248986,-0.001535,0.000000,0.500000,0.000000
0.078657,-0.500000,0.000000,-0.248986,-0.001547,0.000000,0.500000,0.000000
0.078958,-0.500000,0.000000,-0.248986,-0.001559,0.000000,0.500000,0.000000
0.079259,-0.500000,0.000000,-0.248986,-0.001571,0.000000,0.500000,0.000000
0.079560,-0.500000,0.000000,-0.248986,-0.001582,0.000000,0.500000,0.000000
0.079861,-0.500000,0.000000,-0.248986,-0.001594,0.000000,0.500000,0.000000
0.080163,-0.500000,0.000000,-0.248986,-0.001607,0.000000,0.500000,0.000000
0.080464,-0.500000,0.000000,-0.248986,-0.001619,0.000000,0.500000,0.000000
0.080765,-0.500000,0.000000,-0.248986,-0.001631,0.000000,0.500000,0.000000
0.081066,-0.500000,0.000000,-0.248986,-0.001643,0.000000,0.500000,0.000000
0.081367,-0.500000,0.000000,-0.248986,-0.001655,0.000000,0.500000,0.000000
0.081668,-0.500000,0.000000,-0.248986,-0.001667,0.000000,0.500000,0.000000
0.081969,-0.500000,0.000000,-0.248986,-0.001680,0.000000,0.500000,0.000000
0.082270,-0.500000,0.000000,-0.248986,-0.001692,0.000000,0.500000,0.000000
0.082572,-0.500000,0.000000,-0.248986,-0.001705,0.000000,0.500000,0.000000
0.082873,-0.500000,0.000000,-0.248986,-0.001717,0.000000,0.500000,0.000000
0.083174,-0.500000,0.000000,-0.248986,-0.001729,0.000000,0.500000,0.000000
0.083475,-0.500000,0.000000,-0.248986,-0.001742,0.000000,0.500000,0.000000
0.083776,-0.500000,0.000000,-0.248986,-0.001755,0.000000,0.500000,0.000000
0.084077,-0.500000,0.000000,-0.248986,-0.001767,0.000000,0.500000,0.000000
0.084378,-0.500000,0.000000,-0.248986,-0.001780,0.000000,0.500000,0.000000
0.084679,-0.500000,0.000000,-0.248986,-0.001793,0.000000,0.500000,0.000000
0.084981,-0.500000,0.000000,-0.248986,-0.001805,0.000000,0.500000,0.000000
0.085282,-0.500000,0.000000,-0.248986,-0.001818,0.000000,0.500000,0.000000
0.085583,-0.500000,0.000000,-0.248986,-0.001831,0.000000,0.500000,0.000000
0.085884,-0.500000,0.000000,-0.248986,-0.001844,0.000000,0.500000,0.000000
0.086185,-0.500000,0.000000,-0.248986,-0.001857,0.000000,0.500000,0.000000
0.086486,-0.500000,0.000000,-0.248986,-0.001870,0.000000,0.500000,0.000000
0.086787,-0.500000,0.000000,-0.248986,-0.001883,0.000000,0.500000,0.000000
0.087088,-0.500000,0.000000,-0.248986,-0.001896,0.000000,0.500000,0.000000
