x,B,f,A0,Atheta,A0`, energy
0.001000,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001011,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001022,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001033,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001043,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001054,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001065,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001076,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001087,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001098,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001109,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001119,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001130,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001141,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001152,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001163,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001174,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001184,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001195,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001206,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001217,-2.000000,0.000000,-0.455965,-0.000001,0.000000,0.666667
0.001228,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001239,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001250,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001260,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001271,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001282,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001293,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001304,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001315,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001326,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001336,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001347,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001358,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001369,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001380,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001391,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001402,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001412,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001423,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
0.001434,-2.000000,0.000000,-0.455965,-0.000002,0.000000,0.666667
