x,bps
0.010000,0.000000
0.013614,-0.000000
0.018130,-0.000000
0.022647,-0.000000
0.028068,-0.000000
0.033488,-0.000000
0.044328,-0.000000
0.055169,-0.000000
0.067365,-0.000000
0.079560,-0.000000
0.091756,-0.000000
0.103952,-0.000000
0.116147,-0.000000
0.128343,-0.000000
0.140538,-0.000000
0.152734,-0.000000
0.164930,-0.000000
0.177125,-0.000000
0.189321,-0.000000
0.201517,-0.000000
0.213712,-0.000000
0.225908,-0.000000
0.238104,-0.000000
0.250299,-0.000000
0.262495,-0.000000
0.274690,-0.000000
0.286886,-0.000000
0.299082,-0.000000
0.311277,-0.000000
0.323473,-0.000000
0.335669,-0.000000
0.347864,-0.000000
0.360060,-0.000000
0.372256,-0.000000
0.384451,-0.000000
0.396647,-0.000000
0.408842,-0.000000
0.421038,-0.000000
0.433234,-0.000000
0.445429,-0.000000
0.457625,-0.000000
0.469821,-0.000000
0.482016,-0.000000
0.494212,-0.000000
0.506407,-0.000000
0.518603,-0.000000
0.530799,-0.000000
0.542994,-0.000000
0.555190,-0.000000
0.567386,-0.000000
0.579581,-0.000000
0.591777,-0.000000
0.603973,-0.000000
0.616168,-0.000000
0.628364,-0.000000
0.640559,-0.000000
0.652755,-0.000000
0.664951,-0.000000
0.677146,-0.000000
0.689342,-0.000000
0.701538,-0.000000
0.713733,-0.000000
0.725929,-0.000000
0.738125,-0.000000
0.750320,-0.000000
0.762516,-0.000000
0.774711,-0.000000
0.786907,-0.000000
0.799103,-0.000000
0.811298,-0.000000
0.823494,-0.000000
0.835690,-0.000000
0.847885,-0.000000
0.860081,-0.000000
0.872277,-0.000000
0.884472,-0.000000
0.896668,-0.000000
0.908863,-0.000000
0.921059,-0.000000
0.933255,-0.000000
0.945450,-0.000000
0.957646,-0.000000
0.969842,-0.000000
0.982037,-0.000000
0.996943,-0.000000
1.011849,-0.000000
1.029465,-0.000000
1.047081,-0.000000
1.060180,-0.000000
1.073279,-0.000000
1.085474,-0.000000
1.097670,-0.000000
1.109866,-0.000000
1.122061,-0.000000
1.134257,-0.000000
1.146452,-0.000000
1.158648,-0.000000
1.170844,-0.000000
1.183039,-0.000000
1.195235,-0.000000
1.207431,-0.000000
1.219626,-0.000000
1.231822,-0.000000
1.244018,-0.000000
1.256213,-0.000000
1.268409,-0.000000
1.280604,-0.000000
1.292800,-0.000000
1.304996,-0.000000
1.317191,-0.000000
1.329387,-0.000000
1.341583,-0.000000
1.353778,-0.000000
1.365974,-0.000000
1.378170,-0.000000
1.390365,-0.000000
1.402561,-0.000000
1.414756,-0.000000
1.426952,-0.000000
1.439148,-0.000000
1.454053,-0.000000
1.468959,-0.000000
1.483865,-0.000000
1.498771,-0.000000
1.510966,-0.000000
1.523162,-0.000000
1.535358,-0.000000
1.547553,-0.000000
1.559749,-0.000000
1.571945,-0.000000
1.584140,-0.000000
1.596336,-0.000000
1.608531,-0.000000
1.620727,-0.000000
1.632923,-0.000000
1.645118,-0.000000
1.657314,-0.000000
1.669510,-0.000000
1.681705,-0.000000
1.693901,-0.000000
1.706097,-0.000000
1.718292,-0.000000
1.730488,-0.000000
1.742683,-0.000000
1.754879,-0.000000
1.767075,-0.000000
1.779270,-0.000000
1.791466,-0.000000
1.803662,-0.000000
1.815857,-0.000000
1.828053,-0.000000
1.840249,-0.000000
1.853573,-0.000000
1.866898,-0.000000
1.884288,-0.000000
1.901678,-0.000000
1.919972,-0.000000
1.938265,-0.000000
1.956559,-0.000000
1.974852,-0.000000
1.992468,-0.000000
2.010084,-0.000000
2.023635,-0.000000
2.037185,-0.000000
2.049381,-0.000000
2.061577,-0.000000
2.073772,-0.000000
2.085968,-0.000000
2.098164,-0.000000
2.110359,-0.000000
2.122555,-0.000000
2.134751,-0.000000
2.144688,-0.000000
2.154625,-0.000000
2.162755,-0.000000
2.170886,-0.000000
2.179016,-0.000000
2.187147,-0.000000
2.195277,-0.000000
2.203407,-0.000000
2.211538,-0.000000
2.219668,-0.000000
2.227799,-0.000000
2.235929,-0.000000
2.244060,-0.000000
2.252190,-0.000000
2.260320,-0.000000
2.268451,-0.000000
2.276581,-0.000000
2.284712,-0.000000
2.292842,-0.000000
2.300973,-0.000000
2.309103,-0.000000
2.317233,-0.000000
2.325364,-0.000000
2.333494,-0.000000
2.341625,-0.000000
2.349755,-0.000000
2.357885,-0.000000
2.366016,-0.000000
2.374146,-0.000000
2.382277,-0.000000
2.390407,-0.000000
2.398538,-0.000000
2.406668,-0.000000
2.414798,-0.000000
2.422929,-0.000000
2.431059,-0.000000
2.439190,-0.000000
2.447320,-0.000000
2.455451,-0.000000
2.463581,-0.000000
2.471711,-0.000000
2.479842,-0.000000
2.487972,-0.000000
2.496103,-0.000000
2.504233,-0.000000
2.512364,-0.000000
2.520494,-0.000001
2.528624,-0.000001
2.536755,-0.000001
2.544885,-0.000001
2.553016,-0.000001
2.561146,-0.000001
2.565211,-0.000001
2.569276,-0.000001
2.573342,-0.000001
2.577407,-0.000001
2.581472,-0.000001
2.585537,-0.000001
2.589603,-0.000001
2.593668,-0.000001
2.597733,-0.000001
2.601798,-0.000001
2.605863,-0.000001
2.609929,-0.000001
2.613994,-0.000001
2.618059,-0.000001
2.622124,-0.000001
2.626189,-0.000001
2.630255,-0.000001
2.634320,-0.000001
2.638385,-0.000001
2.642450,-0.000001
2.646516,-0.000001
2.650581,-0.000001
2.654646,-0.000001
2.658711,-0.000001
2.662776,-0.000001
2.666842,-0.000001
2.670907,-0.000001
2.674972,-0.000001
2.679037,-0.000001
2.683102,-0.000001
2.687168,-0.000001
2.691233,-0.000001
2.695298,-0.000001
2.699363,-0.000001
2.703428,-0.000001
2.707494,-0.000001
2.711559,-0.000001
2.715624,-0.000001
2.719689,-0.000001
2.723755,-0.000001
2.727820,-0.000001
2.731885,-0.000002
2.735950,-0.000002
2.740015,-0.000002
2.744081,-0.000002
2.748146,-0.000002
2.752211,-0.000002
2.756276,-0.000002
2.760341,-0.000002
2.764407,-0.000002
2.768472,-0.000002
2.772537,-0.000002
2.776602,-0.000002
2.780667,-0.000002
2.784733,-0.000002
2.788798,-0.000002
2.792863,-0.000002
2.796928,-0.000002
2.800994,-0.000002
2.805059,-0.000002
2.809124,-0.000002
2.813189,-0.000002
2.817254,-0.000002
2.821320,-0.000002
2.825385,-0.000002
2.829450,-0.000002
