x,bps
0.010000,0.000000
0.013614,0.000000
0.017227,0.000000
0.020841,0.000000
0.024454,0.000000
0.028068,0.000000
0.034391,0.000000
0.040715,0.000000
0.048845,0.000000
0.056976,0.000000
0.065106,0.000000
0.073237,0.000000
0.081367,0.000000
0.089497,0.000000
0.097628,0.000000
0.105758,0.000000
0.113889,0.000000
0.122019,0.000000
0.130150,0.000000
0.138280,0.000001
0.146410,0.000001
0.154541,0.000001
0.162671,0.000002
0.170802,0.000002
0.178932,0.000003
0.187063,0.000004
0.195193,0.000005
0.203323,0.000007
0.211454,0.000008
0.219584,0.000010
0.227715,0.000013
0.235845,0.000016
0.243976,0.000019
0.252106,0.000024
0.260236,0.000029
0.268367,0.000034
0.276497,0.000041
0.284628,0.000049
0.292758,0.000058
0.300888,0.000068
0.309019,0.000079
0.317149,0.000093
0.325280,0.000108
0.333410,0.000125
0.341541,0.000144
0.349671,0.000166
0.357801,0.000190
0.365932,0.000217
0.374062,0.000247
0.382193,0.000280
0.390323,0.000317
0.398454,0.000359
0.406584,0.000404
0.414714,0.000454
0.422845,0.000509
0.430975,0.000570
0.439106,0.000636
0.447236,0.000708
0.455367,0.000788
0.463497,0.000874
0.471627,0.000968
0.479758,0.001070
0.487888,0.001181
0.496019,0.001301
0.504149,0.001431
0.512279,0.001571
0.520410,0.001723
0.528540,0.001886
0.536671,0.002061
0.544801,0.002250
0.552932,0.002453
0.561062,0.002671
0.569192,0.002904
0.577323,0.003153
0.585453,0.003419
0.593584,0.003704
0.601714,0.004008
0.609845,0.004331
0.617975,0.004676
0.626105,0.005042
0.634236,0.005432
0.642366,0.005845
0.650497,0.006284
0.658627,0.006749
0.666758,0.007242
0.674888,0.007763
0.683018,0.008315
0.691149,0.008897
0.699279,0.009512
0.707410,0.010162
0.715540,0.010846
0.723670,0.011567
0.731801,0.012326
0.739931,0.013124
0.748062,0.013964
0.756192,0.014846
0.764323,0.015772
0.772453,0.016745
0.780583,0.017764
0.788714,0.018833
0.796844,0.019952
0.804975,0.021124
0.813105,0.022350
0.821236,0.023632
0.829366,0.024971
0.837496,0.026371
0.845627,0.027832
0.853757,0.029357
0.861888,0.030946
0.870018,0.032604
0.878148,0.034330
0.886279,0.036128
0.894409,0.038000
0.902540,0.039947
0.910670,0.041971
0.918801,0.044075
0.926931,0.046261
0.935061,0.048531
0.943192,0.050887
0.951322,0.053332
0.959453,0.055867
0.967583,0.058495
0.975714,0.061218
0.983844,0.064038
0.990168,0.066301
0.996491,0.068625
1.001912,0.070667
1.007332,0.072755
1.012752,0.074890
1.018172,0.077074
1.023593,0.079306
1.029013,0.081588
1.034433,0.083920
1.039854,0.086302
1.045274,0.088736
1.050694,0.091222
1.056114,0.093762
1.061535,0.096354
1.066955,0.099001
1.072375,0.101704
1.077796,0.104462
1.083216,0.107276
1.088636,0.110148
1.094056,0.113077
1.099477,0.116065
1.104897,0.119113
1.110317,0.122220
1.115738,0.125388
1.121158,0.128618
1.126578,0.131910
1.131998,0.135264
1.137419,0.138683
1.142839,0.142165
1.148259,0.145713
1.153680,0.149326
1.159100,0.153005
1.164520,0.156752
1.169940,0.160566
1.175361,0.164449
1.180781,0.168401
1.186201,0.172423
1.191621,0.176515
1.197042,0.180678
1.202462,0.184914
1.207882,0.189221
1.213303,0.193602
1.218723,0.198057
1.224143,0.202586
1.226853,0.204879
1.229563,0.207191
1.232274,0.209521
1.234984,0.211871
1.237694,0.214239
1.240404,0.216627
1.243114,0.219034
1.245824,0.221461
1.248534,0.223907
1.251245,0.226372
1.253955,0.228857
1.256665,0.231362
1.259375,0.233886
1.262085,0.236430
1.264795,0.238994
1.267505,0.241578
1.271119,0.245054
1.274732,0.248566
1.280153,0.253902
1.285573,0.259319
1.290993,0.264818
1.296414,0.270400
1.301834,0.276065
1.307254,0.281814
1.312674,0.287647
1.318095,0.293564
1.323515,0.299567
1.328935,0.305656
1.334356,0.311831
1.339776,0.318093
1.345196,0.324442
1.350616,0.330879
1.356037,0.337404
1.361457,0.344018
1.366877,0.350721
1.372298,0.357514
1.377718,0.364396
1.383138,0.371369
1.388558,0.378433
1.393979,0.385587
1.399399,0.392834
1.404819,0.400172
1.410240,0.407602
1.415660,0.415125
1.421080,0.422740
1.426500,0.430449
1.431921,0.438252
1.437341,0.446148
1.442761,0.454138
1.448181,0.462222
1.453602,0.470401
1.459022,0.478674
1.464442,0.487042
1.469863,0.495506
1.475283,0.504064
1.480703,0.512719
1.486123,0.521468
1.491544,0.530313
1.496964,0.539254
1.502384,0.548291
1.507805,0.557424
1.513225,0.566653
1.518645,0.575978
1.524065,0.585399
1.529486,0.594916
1.534906,0.604529
1.540326,0.614238
1.545747,0.624043
1.551167,0.633944
1.556587,0.643941
1.562007,0.654034
1.567428,0.664222
1.572848,0.674505
1.578268,0.684884
1.583689,0.695358
1.589109,0.705927
1.594529,0.716591
1.599949,0.727349
1.605370,0.738202
1.610790,0.749148
1.616210,0.760188
1.621631,0.771321
1.627051,0.782547
1.632471,0.793866
1.637891,0.805278
1.643312,0.816781
1.648732,0.828375
1.654152,0.840060
1.659572,0.851836
1.664993,0.863702
1.670413,0.875658
1.675833,0.887702
1.681254,0.899835
1.686674,0.912056
1.692094,0.924365
1.697514,0.936759
1.702935,0.949240
1.708355,0.961807
1.713775,0.974458
1.719196,0.987193
1.724616,1.000011
1.730036,1.012912
1.735456,1.025894
1.740877,1.038958
1.746297,1.052102
1.751717,1.065325
1.757138,1.078626
1.762558,1.092006
1.767978,1.105461
1.773398,1.118993
1.778819,1.132600
1.784239,1.146280
1.789659,1.160033
1.795080,1.173858
1.800500,1.187754
1.805920,1.201720
1.811340,1.215754
1.816761,1.229856
1.822181,1.244024
1.827601,1.258258
1.833022,1.272556
1.838442,1.286917
1.843862,1.301339
1.849282,1.315822
1.854703,1.330365
1.860123,1.344965
1.865543,1.359622
1.870963,1.374334
1.876384,1.389100
1.881804,1.403919
1.887224,1.418789
1.892645,1.433709
1.898065,1.448678
1.903485,1.463693
1.908905,1.478754
1.914326,1.493859
1.919746,1.509007
1.925166,1.524195
1.930587,1.539423
1.936007,1.554689
1.941427,1.569991
1.946847,1.585328
1.952268,1.600697
1.957688,1.616098
1.963108,1.631529
1.968529,1.646988
1.973949,1.662474
1.979369,1.677984
1.984789,1.693516
1.990210,1.709070
1.995630,1.724644
